student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
200885,400010,500885,75,80,83,70,72,82,78,71,70,70,79,81,2.67,No,75.92,70,83
200886,400011,500886,81,52,77,50,70,79,54,54,61,55,83,55,5.67,No,64.25,50,83
200887,400012,500887,93,85,84,86,90,85,86,86,79,90,87,95,-3.33,No,87.17,79,95
200888,400013,500888,86,78,89,86,91,77,90,85,82,80,79,92,0.67,No,84.58,77,92
200889,400014,500889,75,78,82,79,86,82,87,90,84,84,77,74,0,No,81.5,74,90
200890,400015,500890,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
200891,400016,500891,77,70,70,78,77,84,70,78,71,70,75,74,-0.67,No,74.5,70,84
200892,400017,500892,88,87,83,83,89,82,83,76,86,91,87,85,-1.67,No,85,76,91
200893,400018,500893,79,53,50,84,68,57,75,66,64,78,78,52,-8.67,No,67,50,84
200894,400019,500894,91,90,100,87,95,100,88,90,92,97,92,94,-0.67,No,93,87,100
200895,400020,500895,88,75,87,84,85,89,76,87,85,87,84,74,1.67,No,83.42,74,89
200896,400021,500896,81,93,85,85,78,80,79,89,89,80,90,84,1.67,No,84.42,78,93
200897,400022,500897,76,89,80,86,83,89,74,90,82,83,75,86,0.33,No,82.75,74,90
200898,400023,500898,87,89,82,88,84,89,92,78,93,90,89,78,0.33,No,86.58,78,93
200899,400024,500899,93,97,90,85,100,95,98,89,90,99,88,90,1,No,92.83,85,100
200900,400025,500900,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
200901,400001,500901,71,79,70,70,80,83,70,70,70,74,80,70,-1.33,No,73.92,70,83
200902,400002,500902,87,93,85,87,99,86,86,91,89,100,97,90,-7.33,No,90.83,85,100
200903,400003,500903,83,94,99,97,97,98,98,84,85,91,97,87,0.33,No,92.5,83,99
200904,400004,500904,95,83,82,82,89,92,91,88,92,79,94,93,-2,No,88.33,79,95
200905,400005,500905,83,84,85,76,78,77,74,84,76,79,84,85,1.33,No,80.42,74,85
200906,400006,500906,88,83,90,79,85,75,75,89,85,77,87,88,3,No,83.42,75,90
200907,400007,500907,83,76,80,62,73,84,57,85,58,57,81,81,6.67,No,73.08,57,85
200908,400008,500908,91,89,84,90,89,82,86,85,84,81,82,86,5,No,85.75,81,91
200909,400009,500909,94,82,84,90,83,80,81,85,80,91,87,92,-3.33,No,85.75,80,94
200910,400010,500910,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
200911,400011,500911,88,89,97,100,88,87,98,91,91,96,92,86,0,No,91.92,86,100
200912,400012,500912,75,80,88,79,74,83,85,89,77,89,88,84,-6,No,82.58,74,89
200913,400013,500913,81,84,84,79,87,79,75,78,82,89,82,89,-3.67,No,82.42,75,89
200914,400014,500914,57,57,61,85,60,75,62,68,73,57,78,64,-8,No,66.42,57,85
200915,400015,500915,90,89,89,92,87,99,99,100,98,95,85,92,-1.33,No,92.92,85,100
200916,400016,500916,93,99,96,86,95,95,100,100,100,87,99,94,2.67,No,95.33,86,100
200917,400017,500917,75,77,82,79,82,83,79,84,80,89,75,75,-1.67,No,80,75,89
200918,400018,500918,92,88,78,81,91,82,78,85,93,78,83,89,2.67,No,84.83,78,93
200919,400019,500919,96,99,96,98,90,93,91,91,88,98,97,99,-1,No,94.67,88,99
200920,400020,500920,71,67,63,59,55,51,47,43,39,35,31,30,35,Yes,49.25,30,71
200921,400021,500921,84,70,70,51,75,67,64,67,67,56,53,54,20.33,Yes,64.83,51,84
200922,400022,500922,76,71,82,82,75,73,78,75,71,70,70,70,6.33,No,74.42,70,82
200923,400023,500923,85,99,96,86,89,87,90,94,97,93,89,99,-0.33,No,92,85,99
200924,400024,500924,92,78,79,78,86,91,77,82,85,90,87,88,-5.33,No,84.42,77,92
200925,400025,500925,70,81,77,73,80,73,77,78,78,77,81,73,-1,No,76.5,70,81
200926,400001,500926,72,70,74,77,75,79,72,71,74,76,70,82,-4,No,74.33,70,82
200927,400002,500927,83,76,78,76,77,81,81,70,79,77,84,70,2,No,77.67,70,84
200928,400003,500928,76,53,65,83,54,53,78,72,56,75,62,71,-4.67,No,66.5,53,83
200929,400004,500929,73,79,73,76,71,76,76,80,74,86,81,83,-8.33,No,77.33,71,86
200930,400005,500930,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
200931,400006,500931,95,80,89,92,87,81,95,89,87,82,85,85,4,No,87.25,80,95
200932,400007,500932,86,85,84,73,77,89,83,75,83,86,83,76,3.33,No,81.67,73,89
200933,400008,500933,84,92,96,86,82,91,86,90,86,86,83,84,6.33,No,87.17,82,96
200934,400009,500934,90,96,92,95,100,90,96,90,96,87,89,93,3,No,92.83,87,100
200935,400010,500935,73,75,62,57,68,60,76,70,59,50,57,60,14.33,No,63.92,50,76
200936,400011,500936,70,81,76,70,71,70,83,76,76,80,83,83,-6.33,No,76.58,70,83
200937,400012,500937,95,95,94,92,85,87,97,88,86,90,95,97,0.67,No,91.75,85,97
200938,400013,500938,80,90,86,85,80,87,83,81,80,77,80,80,6.33,No,82.42,77,90
200939,400014,500939,74,89,83,77,79,76,84,85,78,80,82,78,2,No,80.42,74,89
200940,400015,500940,88,84,80,76,72,68,64,60,56,52,48,44,36,Yes,66,44,88
200941,400016,500941,75,79,79,83,87,80,87,90,77,82,80,75,-1.33,No,81.17,75,90
200942,400017,500942,70,65,66,60,65,84,77,78,52,78,80,74,-10.33,No,70.75,52,84
200943,400018,500943,76,71,73,82,80,79,82,76,70,82,82,71,-5,No,77,70,82
200944,400019,500944,70,83,79,74,78,70,70,76,75,70,80,71,3.67,No,74.67,70,83
200945,400020,500945,82,71,76,81,71,78,75,72,80,78,76,70,1.67,No,75.83,70,82
200946,400021,500946,86,85,95,93,87,90,85,87,83,85,96,86,-0.33,No,88.17,83,96
200947,400022,500947,85,84,93,92,95,79,94,80,87,84,86,90,0.67,No,87.42,79,95
200948,400023,500948,88,83,97,92,88,83,83,94,86,83,87,91,2.33,No,87.92,83,97
200949,400024,500949,69,79,53,72,50,80,50,81,80,73,50,85,-2.33,No,68.5,50,85
200950,400025,500950,88,84,80,76,72,68,64,60,56,52,48,44,36,Yes,66,44,88
200951,400001,500951,85,88,82,87,90,88,92,89,89,80,78,83,4.67,No,85.92,78,92
200952,400002,500952,84,94,95,86,92,92,95,92,89,89,95,94,-1.67,No,91.42,84,95
200953,400003,500953,80,83,83,78,87,79,88,86,80,90,83,88,-5,No,83.75,78,90
200954,400004,500954,73,70,83,85,79,80,73,77,83,77,82,81,-4.67,No,78.58,70,85
200955,400005,500955,86,96,86,94,88,100,93,100,90,90,93,94,-3,No,92.5,86,100
200956,400006,500956,76,81,82,79,52,62,61,63,84,57,58,83,13.67,No,69.83,52,84
200957,400007,500957,83,71,85,76,80,78,83,79,73,72,71,74,7.33,No,77.08,71,85
200958,400008,500958,91,94,88,96,87,83,83,90,87,88,84,81,6.67,No,87.67,81,96
200959,400009,500959,100,96,89,91,85,97,94,92,84,84,91,87,7.67,No,90.83,84,100
200960,400010,500960,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
200961,400011,500961,74,80,76,78,70,70,70,71,70,83,71,76,0,No,74.08,70,83
200962,400012,500962,77,70,71,83,70,73,85,77,82,71,82,84,-6.33,No,77.08,70,85
200963,400013,500963,78,62,61,54,68,80,50,63,58,51,67,62,7,No,62.83,50,80
200964,400014,500964,96,100,95,93,93,96,96,91,90,88,100,98,1.67,No,94.67,88,100
200965,400015,500965,70,70,78,81,70,71,70,78,72,75,72,76,-1.67,No,73.58,70,81
200966,400016,500966,88,87,91,86,81,78,92,81,81,84,88,90,1.33,No,85.58,78,92
200967,400017,500967,85,83,96,93,83,97,96,95,96,94,96,95,-7,No,92.42,83,97
200968,400018,500968,80,84,94,93,92,80,82,84,80,85,92,83,-0.67,No,85.75,80,94
200969,400019,500969,76,84,83,75,70,76,79,71,76,78,78,84,1,No,77.5,70,84
200970,400020,500970,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
200971,400021,500971,85,97,90,91,86,83,98,95,92,84,90,86,4,No,89.75,83,98
200972,400022,500972,93,88,94,88,84,81,88,85,90,82,79,89,8.33,No,86.75,79,94
200973,400023,500973,84,81,82,80,89,77,85,83,75,88,82,91,-4.67,No,83.08,75,91
200974,400024,500974,90,91,77,81,78,91,79,88,83,91,85,82,0,No,84.67,77,91
200975,400025,500975,79,79,79,78,75,78,76,77,70,82,84,81,-3.33,No,78.17,70,84
200976,400001,500976,95,97,97,86,85,84,82,82,95,85,81,89,11.33,No,88.17,81,97
200977,400002,500977,69,81,54,57,61,68,75,56,78,73,81,84,-11.33,No,69.75,54,84
200978,400003,500978,75,70,70,76,80,80,82,70,83,80,75,75,-5,No,76.33,70,83
200979,400004,500979,84,75,80,80,86,72,79,84,86,73,74,71,7,No,78.67,71,86
200980,400005,500980,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
200981,400006,500981,97,97,83,90,90,88,93,97,84,92,92,90,1,No,91.08,83,97
200982,400007,500982,81,74,71,76,79,80,83,82,75,70,73,70,4.33,No,76.17,70,83
200983,400008,500983,82,91,78,89,89,91,79,83,87,80,84,89,-0.67,No,85.17,78,91
200984,400009,500984,68,83,57,56,62,53,55,82,77,68,65,58,5.67,No,65.33,53,83
200985,400010,500985,76,82,85,86,85,77,90,77,79,88,85,76,-2,No,82.17,76,90
200986,400011,500986,83,82,89,90,89,96,90,88,86,93,94,97,-10,No,89.75,82,97
200987,400012,500987,76,86,82,88,80,86,78,80,82,79,78,86,0.33,No,81.75,76,88
200988,400013,500988,78,77,78,75,79,75,87,75,90,78,82,87,-4.67,No,80.08,75,90
200989,400014,500989,93,88,88,98,91,92,89,96,95,92,100,100,-7.67,No,93.5,88,100
200990,400015,500990,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
200991,400016,500991,73,62,85,66,58,70,77,57,57,76,56,70,6,No,67.25,56,85
200992,400017,500992,95,94,90,99,88,94,96,96,92,100,96,90,-2.33,No,94.17,88,100
200993,400018,500993,95,83,90,80,82,87,88,80,84,85,83,85,5,No,85.17,80,95
200994,400019,500994,89,85,89,94,79,84,88,83,94,94,78,88,1,No,87.08,78,94
200995,400020,500995,82,77,70,82,83,70,81,73,78,75,76,71,2.33,No,76.5,70,83
200996,400021,500996,83,86,93,93,93,93,86,87,86,90,86,85,0.33,No,88.42,83,93
200997,400022,500997,77,81,77,70,70,81,70,80,84,72,80,77,2,No,76.58,70,84
200998,400023,500998,77,58,79,73,73,63,81,79,64,85,72,68,-3.67,No,72.67,58,85
200999,400024,500999,99,87,90,91,90,87,95,87,100,92,98,95,-3,No,92.58,87,100
201000,400025,501000,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
201001,400001,501001,86,74,75,86,74,80,77,81,87,73,87,77,-0.67,No,79.75,73,87
201002,400002,501002,83,90,82,94,88,85,82,91,80,85,83,90,-1,No,86.08,80,94
201003,400003,501003,75,77,75,84,84,76,76,72,82,79,72,75,0.33,No,77.25,72,84
201004,400004,501004,82,95,88,93,88,90,89,91,91,94,96,83,-2.67,No,90,82,96
201005,400005,501005,78,62,56,81,68,59,78,56,83,64,58,59,5,No,66.83,56,83
201006,400006,501006,75,80,81,81,87,79,90,87,78,89,88,83,-8,No,83.17,75,90
201007,400007,501007,75,70,75,79,77,78,70,70,72,79,74,83,-5.33,No,75.17,70,83
201008,400008,501008,72,70,80,70,73,73,74,70,84,78,79,80,-5,No,75.25,70,84
201009,400009,501009,88,76,86,85,87,87,80,77,78,78,82,80,3.33,No,82,76,88
201010,400010,501010,77,73,69,65,61,57,53,49,45,41,37,33,36,Yes,55,33,77
201011,400011,501011,88,80,78,88,90,80,87,79,76,85,77,75,3,No,81.92,75,90
201012,400012,501012,58,74,50,81,78,60,54,66,62,66,83,74,-13.67,No,67.17,50,83
201013,400013,501013,97,95,91,100,87,96,96,100,92,88,85,96,4.67,No,93.58,85,100
201014,400014,501014,72,78,74,86,79,72,83,73,87,78,79,86,-6.33,No,78.92,72,87
201015,400015,501015,88,84,85,96,87,89,83,90,97,91,82,86,-0.67,No,88.17,82,97
201016,400016,501016,92,81,97,85,94,81,81,82,96,85,86,81,6,No,86.75,81,97
201017,400017,501017,99,86,89,87,100,92,95,89,91,94,97,85,-0.67,No,92,85,100
201018,400018,501018,78,77,73,81,87,85,82,74,85,82,85,71,-3.33,No,80,71,87
201019,400019,501019,60,62,50,85,83,84,53,77,50,68,54,79,-9.67,No,67.08,50,85
201020,400020,501020,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
201021,400021,501021,72,75,70,74,70,70,81,83,80,82,78,83,-8.67,No,76.5,70,83
201022,400022,501022,92,92,92,82,92,85,91,92,83,91,96,87,0.67,No,89.58,82,96
201023,400023,501023,86,87,83,86,78,88,79,90,87,84,77,77,6,No,83.5,77,90
201024,400024,501024,80,77,85,83,84,86,77,84,88,80,79,91,-2.67,No,82.83,77,91
201025,400025,501025,87,85,88,85,88,82,92,91,93,87,80,93,0,No,87.58,80,93
201026,400001,501026,85,76,82,73,84,70,78,67,54,55,53,75,20,Yes,71,53,85
201027,400002,501027,100,100,91,100,96,89,100,100,94,100,97,93,0.33,No,96.67,89,100
201028,400003,501028,96,82,83,86,89,87,84,94,89,92,97,85,-4.33,No,88.67,82,97
201029,400004,501029,82,89,75,83,89,75,84,76,90,81,87,86,-2.67,No,83.08,75,90
201030,400005,501030,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
201031,400006,501031,97,94,95,88,96,87,84,90,88,98,89,93,2,No,91.58,84,98
201032,400007,501032,85,86,93,94,97,87,84,86,89,82,82,92,2.67,No,88.08,82,97
201033,400008,501033,82,72,57,73,64,59,69,61,71,74,74,51,4,No,67.25,51,82
201034,400009,501034,70,77,82,73,80,70,73,70,73,75,70,74,3.33,No,73.92,70,82
201035,400010,501035,99,97,93,91,100,97,100,95,100,100,87,100,0.67,No,96.58,87,100
201036,400011,501036,81,70,70,83,76,80,71,76,75,75,82,70,-2,No,75.75,70,83
201037,400012,501037,76,70,83,77,77,74,80,82,70,80,75,84,-3.33,No,77.33,70,84
201038,400013,501038,94,86,83,92,96,96,90,81,91,89,92,97,-5,No,90.58,81,97
201039,400014,501039,93,83,96,84,89,95,89,82,88,85,95,96,-1.33,No,89.58,82,96
201040,400015,501040,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
201041,400016,501041,76,82,77,90,90,89,79,87,80,82,79,76,-0.67,No,82.25,76,90
201042,400017,501042,92,91,93,94,100,92,90,97,87,87,100,90,-0.33,No,92.75,87,100
201043,400018,501043,77,73,82,81,89,81,84,86,87,88,75,84,-5,No,82.25,73,89
201044,400019,501044,78,89,87,87,75,84,85,88,82,77,78,87,4,No,83.08,75,89
201045,400020,501045,87,90,88,91,90,88,87,91,89,88,88,84,1.67,No,88.42,84,91
201046,400021,501046,94,83,93,86,82,98,92,86,95,91,92,92,-1.67,No,90.33,82,98
201047,400022,501047,54,81,73,53,68,84,83,81,83,58,85,82,-5.67,No,73.75,53,85
201048,400023,501048,86,96,93,91,90,86,87,82,95,84,93,83,5,No,88.83,82,96
201049,400024,501049,85,94,87,96,93,88,81,81,92,95,84,89,-0.67,No,88.75,81,96
201050,400025,501050,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
201051,400001,501051,86,81,87,85,82,88,87,81,86,82,86,87,-0.33,No,84.83,81,88
201052,400002,501052,74,76,77,77,90,82,74,86,85,82,90,84,-9.67,No,81.42,74,90
201053,400003,501053,93,92,87,88,81,86,88,81,89,80,87,79,8.67,No,85.92,79,93
201054,400004,501054,62,76,79,66,72,79,83,63,70,54,78,84,0.33,No,72.17,54,84
201055,400005,501055,89,87,75,80,83,84,85,86,86,80,79,84,2.67,No,83.17,75,89
201056,400006,501056,97,92,86,98,88,94,96,85,87,87,97,88,1,No,91.25,85,98
201057,400007,501057,88,84,90,88,80,81,87,84,79,88,91,86,-1,No,85.5,79,91
201058,400008,501058,85,84,76,83,85,71,72,70,74,85,72,71,5.67,No,77.33,70,85
201059,400009,501059,96,90,86,92,100,91,89,90,89,97,88,87,0,No,91.25,86,100
201060,400010,501060,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
201061,400011,501061,72,74,60,69,67,76,61,59,52,56,75,71,1.33,No,66,52,76
201062,400012,501062,93,86,87,86,91,81,96,84,89,86,84,92,1.33,No,87.92,81,96
201063,400013,501063,81,78,73,79,71,78,72,86,81,81,87,80,-5.33,No,78.92,71,87
201064,400014,501064,77,74,70,73,78,85,78,75,80,70,84,77,-3.33,No,76.75,70,85
201065,400015,501065,78,84,85,83,94,79,92,78,82,86,86,78,-1,No,83.75,78,94
201066,400016,501066,82,78,76,76,90,91,79,81,83,86,83,80,-4.33,No,82.08,76,91
201067,400017,501067,97,89,97,95,93,92,90,96,94,84,96,86,5.67,No,92.42,84,97
201068,400018,501068,72,80,64,71,70,69,85,56,68,79,56,61,6.67,No,69.25,56,85
201069,400019,501069,92,92,82,89,86,85,83,87,84,93,80,83,3.33,No,86.33,80,93
201070,400020,501070,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
201071,400021,501071,79,81,84,86,85,85,79,91,83,93,88,94,-10.33,No,85.67,79,94
201072,400022,501072,81,86,87,78,78,74,76,73,79,86,75,75,6,No,79,73,87
201073,400023,501073,85,82,78,82,81,85,73,80,76,73,73,84,5,No,79.33,73,85
201074,400024,501074,77,73,84,82,74,73,72,80,80,78,84,80,-2.67,No,78.08,72,84
201075,400025,501075,75,67,68,66,63,60,76,55,66,59,60,50,13.67,No,63.75,50,76
201076,400001,501076,88,100,91,92,100,99,100,94,97,92,100,100,-4.33,No,96.08,88,100
201077,400002,501077,84,82,78,83,71,70,74,74,79,74,70,70,10,No,75.75,70,84
201078,400003,501078,70,70,81,74,72,78,84,81,83,82,78,77,-5.33,No,77.5,70,84
201079,400004,501079,90,92,82,94,84,88,93,79,86,88,87,92,-1,No,87.92,79,94
201080,400005,501080,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
201081,400006,501081,80,78,82,85,84,86,89,82,75,83,82,86,-3.67,No,82.67,75,89
201082,400007,501082,71,57,79,70,81,63,70,54,82,73,56,81,-1,No,69.75,54,82
201083,400008,501083,91,90,90,92,89,92,79,80,86,86,93,89,1,No,88.08,79,93
201084,400009,501084,76,83,79,87,79,75,73,71,76,76,75,81,2,No,77.58,71,87
201085,400010,501085,77,79,80,84,80,75,83,73,76,84,81,82,-3.67,No,79.5,73,84
201086,400011,501086,76,70,77,72,81,77,74,70,73,83,70,70,0,No,74.42,70,83
201087,400012,501087,89,78,79,78,77,74,80,85,78,83,80,78,1.67,No,79.92,74,89
201088,400013,501088,83,73,74,81,84,76,80,72,86,85,82,78,-5,No,79.5,72,86
201089,400014,501089,53,84,79,84,63,68,81,75,79,51,53,78,11.33,No,70.67,51,84
201090,400015,501090,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
201091,400016,501091,80,80,83,84,83,83,80,78,84,71,80,77,5,No,80.25,71,84
201092,400017,501092,96,99,88,94,83,99,93,93,88,93,96,88,2,No,92.5,83,99
201093,400018,501093,100,90,97,97,89,91,89,95,99,90,100,92,1.67,No,94.08,89,100
201094,400019,501094,96,100,92,100,88,95,100,92,93,94,95,95,1.33,No,95,88,100
201095,400020,501095,93,92,83,81,91,83,89,92,82,81,92,96,-0.33,No,87.92,81,96
201096,400021,501096,60,82,85,74,83,83,80,60,67,66,66,51,14.67,No,71.42,51,85
201097,400022,501097,85,76,90,87,84,87,76,81,83,82,75,81,4.33,No,82.25,75,90
201098,400023,501098,94,90,94,87,90,99,93,95,100,100,89,91,-0.67,No,93.5,87,100
201099,400024,501099,93,100,100,94,87,89,92,92,87,89,99,93,4,No,92.92,87,100
201100,400025,501100,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
201101,400001,501101,94,88,83,83,87,90,86,94,87,89,85,89,0.67,No,87.92,83,94
201102,400002,501102,86,80,76,83,74,79,76,79,89,75,79,81,2.33,No,79.75,74,89
201103,400003,501103,85,77,80,61,52,57,61,72,51,65,56,79,14,No,66.33,51,85
201104,400004,501104,92,94,82,82,82,85,84,96,94,92,88,87,0.33,No,88.17,82,96
201105,400005,501105,85,92,83,84,82,92,91,79,87,78,86,85,3.67,No,85.33,78,92
201106,400006,501106,91,95,85,85,96,83,96,82,86,97,86,87,0.33,No,89.08,82,97
201107,400007,501107,76,70,70,75,84,70,74,77,71,73,74,73,-1.33,No,73.92,70,84
201108,400008,501108,82,70,70,81,76,75,78,72,77,74,81,75,-2.67,No,75.92,70,82
201109,400009,501109,93,86,92,85,82,86,83,88,84,84,94,95,-0.67,No,87.67,82,95
201110,400010,501110,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
201111,400011,501111,87,83,94,84,83,90,93,78,81,80,90,92,0.67,No,86.25,78,94
201112,400012,501112,86,86,96,97,96,87,83,88,93,86,93,89,0,No,90,83,97
201113,400013,501113,95,91,88,96,97,90,83,88,88,84,92,85,4.33,No,89.75,83,97
201114,400014,501114,92,88,82,91,82,93,88,84,98,90,84,83,1.67,No,87.92,82,98
201115,400015,501115,77,91,87,87,77,93,85,93,87,82,86,90,-1,No,86.25,77,93
201116,400016,501116,96,83,89,97,98,90,95,96,97,83,82,89,4.67,No,91.25,82,98
201117,400017,501117,78,75,67,68,52,71,82,64,70,70,50,55,15,No,66.83,50,82
201118,400018,501118,87,96,87,96,96,89,86,87,82,85,89,86,3.33,No,88.83,82,96
201119,400019,501119,78,70,70,72,70,73,75,70,80,73,79,70,-1.33,No,73.33,70,80
201120,400020,501120,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
201121,400021,501121,87,97,86,91,95,87,98,96,88,88,100,94,-4,No,92.25,86,100
201122,400022,501122,84,84,96,83,94,90,93,96,95,98,94,88,-5.33,No,91.25,83,98
201123,400023,501123,89,92,95,88,100,87,96,96,89,94,100,90,-2.67,No,93,87,100
201124,400024,501124,53,57,56,67,71,76,81,75,79,78,76,54,-14,No,68.58,53,81
201125,400025,501125,95,89,93,97,85,88,100,86,89,88,99,98,-2.67,No,92.25,85,100
201126,400001,501126,86,78,91,90,77,80,80,82,76,84,87,83,0.33,No,82.83,76,91
201127,400002,501127,90,92,81,90,90,80,86,82,80,77,87,81,6,No,84.67,77,92
201128,400003,501128,92,100,99,91,95,100,99,89,98,89,90,90,7.33,No,94.33,89,100
201129,400004,501129,97,100,87,92,95,87,94,100,99,100,93,100,-3,No,95.33,87,100
201130,400005,501130,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
201131,400006,501131,68,84,68,67,58,79,65,85,64,70,75,72,1,No,71.25,58,85
201132,400007,501132,78,73,84,85,83,76,75,86,78,81,78,78,-0.67,No,79.58,73,86
201133,400008,501133,76,88,81,77,79,89,89,82,83,84,77,79,1.67,No,82,76,89
201134,400009,501134,79,77,86,87,81,83,85,80,88,81,87,80,-2,No,82.83,77,88
201135,400010,501135,96,88,89,89,94,97,84,92,91,91,94,94,-2,No,91.58,84,97
201136,400011,501136,79,76,78,79,74,72,72,73,84,80,78,78,-1,No,76.92,72,84
201137,400012,501137,86,91,85,81,78,85,81,85,88,83,92,79,2.67,No,84.5,78,92
201138,400013,501138,54,60,57,57,76,67,81,61,66,74,68,61,-10.67,No,65.17,54,81
201139,400014,501139,100,99,90,93,99,91,95,91,100,100,96,88,1.67,No,95.17,88,100
201140,400015,501140,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
201141,400016,501141,74,75,88,84,77,82,85,76,90,81,82,89,-5,No,81.92,74,90
201142,400017,501142,90,92,86,95,99,90,93,95,91,87,85,100,-1.33,No,91.92,85,100
201143,400018,501143,73,77,81,78,76,84,81,74,78,75,70,71,5,No,76.5,70,84
201144,400019,501144,88,75,88,88,87,78,75,87,88,82,89,84,-1.33,No,84.08,75,89
201145,400020,501145,56,59,54,83,81,52,74,71,50,77,54,67,-9.67,No,64.83,50,83
201146,400021,501146,83,92,81,84,84,86,91,81,85,87,83,94,-2.67,No,85.92,81,94
201147,400022,501147,70,76,70,73,83,73,81,84,75,72,71,73,0,No,75.08,70,84
201148,400023,501148,80,70,76,77,72,79,70,82,80,80,82,84,-6.67,No,77.67,70,84
201149,400024,501149,80,76,76,77,84,77,83,83,79,83,87,75,-4.33,No,80,75,87
201150,400025,501150,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
201151,400001,501151,89,97,87,89,95,84,93,93,87,98,92,90,-2.33,No,91.17,84,98
201152,400002,501152,70,80,77,63,81,82,60,64,51,71,70,81,1.67,No,70.83,51,82
201153,400003,501153,97,88,94,96,95,82,97,91,85,83,93,88,5,No,90.75,82,97
201154,400004,501154,94,89,96,86,94,93,87,93,96,99,86,90,1.33,No,91.92,86,99
201155,400005,501155,94,96,95,96,83,96,89,94,92,97,95,83,3.33,No,92.5,83,97
201156,400006,501156,92,84,87,84,83,84,98,91,86,94,87,86,-1.33,No,88,83,98
201157,400007,501157,88,88,82,95,79,83,87,90,88,80,95,90,-2.33,No,87.08,79,95
201158,400008,501158,93,96,98,97,93,96,91,94,93,100,100,96,-3,No,95.58,91,100
201159,400009,501159,78,76,73,70,79,64,81,66,85,72,59,71,8.33,No,72.83,59,85
201160,400010,501160,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
201161,400011,501161,77,82,81,85,86,73,74,87,82,77,77,87,-0.33,No,80.67,73,87
201162,400012,501162,90,93,98,95,90,91,97,100,93,86,89,86,6.67,No,92.33,86,100
201163,400013,501163,90,84,82,75,88,74,75,82,76,84,76,78,6,No,80.33,74,90
201164,400014,501164,80,89,86,91,86,83,86,78,82,91,88,83,-2.33,No,85.25,78,91
201165,400015,501165,82,86,90,79,86,81,90,82,77,85,78,93,0.67,No,84.08,77,93
201166,400016,501166,59,51,75,65,63,66,76,54,54,83,81,83,-20.67,No,67.5,51,83
201167,400017,501167,88,96,86,98,87,94,93,88,88,98,83,91,-0.67,No,90.83,83,98
201168,400018,501168,72,85,72,82,71,77,76,77,71,86,81,79,-5.67,No,77.42,71,86
201169,400019,501169,78,92,85,83,89,89,77,81,76,82,78,83,4,No,82.75,76,92
201170,400020,501170,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
201171,400021,501171,85,89,86,85,91,97,99,97,99,98,98,98,-11.33,No,93.5,85,99
201172,400022,501172,87,84,88,86,83,85,85,83,84,75,80,82,7.33,No,83.5,75,88
201173,400023,501173,57,71,66,62,72,57,56,53,58,74,63,70,-4.33,No,63.25,53,74
201174,400024,501174,84,85,79,82,84,85,84,80,84,89,80,87,-2.67,No,83.58,79,89
201175,400025,501175,100,97,97,87,100,87,91,99,95,87,100,91,5.33,No,94.25,87,100
201176,400001,501176,80,92,94,89,83,90,83,89,89,96,95,93,-6,No,89.42,80,96
201177,400002,501177,75,85,81,79,80,76,86,86,79,73,77,81,3.33,No,79.83,73,86
201178,400003,501178,81,78,83,73,79,73,70,73,75,79,84,74,1.67,No,76.83,70,84
201179,400004,501179,95,84,86,92,86,89,97,83,90,92,83,93,-1,No,89.17,83,97
201180,400005,501180,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
