student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
100887,200012,300887,93,90,97,90,93,96,82,93,91,92,98,97,-2.33,No,92.67,82,98
100888,200013,300888,78,86,70,74,83,77,74,81,85,70,77,83,1.33,No,78.17,70,86
100889,200014,300889,84,80,84,90,81,86,92,94,83,86,89,88,-5,No,86.42,80,94
100890,200015,300890,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
100891,200016,300891,76,67,69,62,52,83,71,57,77,79,72,68,-2.33,No,69.42,52,83
100892,200017,300892,70,85,74,84,74,86,79,75,79,85,79,72,-2.33,No,78.5,70,86
100893,200018,300893,76,90,77,82,85,79,77,91,85,76,89,87,-3,No,82.83,76,91
100894,200019,300894,70,75,71,78,76,83,71,70,75,71,73,80,-2.67,No,74.42,70,83
100895,200020,300895,87,94,92,86,100,96,92,97,98,97,88,93,-1.67,No,93.33,86,100
100896,200021,300896,85,81,89,86,80,82,84,80,89,82,85,85,1,No,84,80,89
100897,200022,300897,78,83,74,81,82,72,73,85,83,79,85,80,-3,No,79.58,72,85
100898,200023,300898,72,77,79,76,76,79,51,85,51,76,55,58,13,No,69.58,51,85
100899,200024,300899,95,93,100,97,90,95,87,98,90,98,86,100,1.33,No,94.08,86,100
100900,200025,300900,87,83,79,75,71,67,63,59,55,51,47,43,36,Yes,65,43,87
100901,200001,300901,82,83,82,89,84,91,84,90,96,91,82,84,-3.33,No,86.5,82,96
100902,200002,300902,100,86,91,100,89,100,89,92,89,94,94,85,1.33,No,92.42,85,100
100903,200003,300903,88,85,84,82,86,85,98,85,89,88,85,97,-4.33,No,87.67,82,98
100904,200004,300904,83,81,79,70,70,76,79,82,72,74,75,81,4.33,No,76.83,70,83
100905,200005,300905,57,77,59,51,61,59,65,60,82,84,62,80,-11,No,66.42,51,84
100906,200006,300906,91,91,85,97,93,90,94,94,85,96,95,95,-6.33,No,92.17,85,97
100907,200007,300907,71,80,85,74,83,71,80,72,85,72,82,75,2.33,No,77.5,71,85
100908,200008,300908,95,89,81,86,92,97,97,87,92,97,93,97,-7.33,No,91.92,81,97
100909,200009,300909,74,73,80,79,83,73,77,78,81,71,84,81,-3,No,77.83,71,84
100910,200010,300910,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
100911,200011,300911,91,100,100,94,90,96,97,98,88,87,86,91,9,No,93.17,86,100
100912,200012,300912,56,56,81,80,70,64,65,56,61,74,76,54,-3.67,No,66.08,54,81
100913,200013,300913,76,71,70,70,82,79,70,73,78,71,82,80,-5.33,No,75.17,70,82
100914,200014,300914,77,77,79,86,85,80,78,77,76,84,87,77,-5,No,80.25,76,87
100915,200015,300915,70,72,75,70,73,70,80,82,71,79,74,85,-7,No,75.08,70,85
100916,200016,300916,88,88,97,98,93,93,86,84,96,95,94,84,0,No,91.33,84,98
100917,200017,300917,87,89,100,94,88,88,100,92,86,95,85,92,1.33,No,91.33,85,100
100918,200018,300918,84,88,87,78,81,85,78,83,92,92,85,88,-2,No,85.08,78,92
100919,200019,300919,53,84,57,80,66,51,52,71,76,66,62,71,-1.67,No,65.75,51,84
100920,200020,300920,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
100921,200021,300921,77,81,72,78,86,73,72,82,73,84,73,86,-4.33,No,78.08,72,86
100922,200022,300922,79,72,74,72,86,87,78,82,84,86,80,78,-6.33,No,79.83,72,87
100923,200023,300923,70,70,73,79,70,82,70,79,79,71,80,80,-6,No,75.25,70,82
100924,200024,300924,88,87,98,87,95,95,90,94,97,85,91,91,2,No,91.5,85,98
100925,200025,300925,70,76,82,70,70,76,70,71,70,73,83,74,-0.67,No,73.75,70,83
100926,200001,300926,52,70,72,65,68,58,75,80,57,54,54,66,6.67,No,64.25,52,80
100927,200002,300927,90,99,95,91,98,93,95,93,91,100,92,94,-0.67,No,94.25,90,100
100928,200003,300928,100,87,85,95,97,99,92,86,90,88,100,91,-2.33,No,92.5,85,100
100929,200004,300929,82,79,87,80,77,83,90,90,79,76,91,77,1.33,No,82.58,76,91
100930,200005,300930,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
100931,200006,300931,87,84,77,76,83,87,90,75,87,87,89,76,-1.33,No,83.17,75,90
100932,200007,300932,80,86,79,87,75,83,75,85,74,84,82,80,-0.33,No,80.83,74,87
100933,200008,300933,71,77,77,53,56,85,74,68,84,79,77,83,-4.67,No,73.67,53,85
100934,200009,300934,80,87,89,82,79,75,83,83,77,82,84,85,1.67,No,82.17,75,89
100935,200010,300935,97,86,93,96,93,93,85,88,94,95,93,90,-0.67,No,91.92,85,97
100936,200011,300936,95,81,95,81,95,82,92,96,87,94,82,83,4,No,88.58,81,96
100937,200012,300937,85,77,89,80,83,83,83,90,79,82,80,79,3.33,No,82.5,77,90
100938,200013,300938,87,93,89,87,91,100,100,96,87,93,87,94,-1.67,No,92,87,100
100939,200014,300939,75,86,76,82,86,78,77,91,89,78,91,77,-3,No,82.17,75,91
100940,200015,300940,78,74,70,66,62,58,54,50,46,42,38,34,36,Yes,56,34,78
100941,200016,300941,83,84,86,75,86,82,77,73,83,84,83,86,0,No,81.83,73,86
100942,200017,300942,98,100,96,87,92,98,88,96,91,87,90,93,8,No,93,87,100
100943,200018,300943,93,93,88,83,89,78,81,89,79,79,84,93,6,No,85.75,78,93
100944,200019,300944,98,88,100,86,100,100,100,99,95,93,91,94,2.67,No,95.33,86,100
100945,200020,300945,84,81,85,81,88,84,77,81,88,87,85,76,0.67,No,83.08,76,88
100946,200021,300946,94,80,89,93,85,92,91,85,82,85,91,82,1.67,No,87.42,80,94
100947,200022,300947,66,68,71,70,57,55,76,76,82,59,81,62,1,No,68.58,55,82
100948,200023,300948,86,72,77,75,85,80,87,75,76,73,85,72,1.67,No,78.58,72,87
100949,200024,300949,74,76,88,88,84,85,83,76,84,79,81,75,1,No,81.08,74,88
100950,200025,300950,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
100951,200001,300951,80,78,79,88,91,90,91,90,86,92,81,82,-6,No,85.67,78,92
100952,200002,300952,100,87,89,85,96,99,97,95,99,90,100,93,-2.33,No,94.17,85,100
100953,200003,300953,77,79,85,80,71,86,86,86,83,79,80,82,0,No,81.17,71,86
100954,200004,300954,61,59,52,63,77,83,67,70,56,72,68,60,-9.33,No,65.67,52,83
100955,200005,300955,79,78,85,84,77,75,79,78,73,77,78,74,4.33,No,78.08,73,85
100956,200006,300956,76,86,75,70,71,76,70,85,70,81,76,79,0.33,No,76.25,70,86
100957,200007,300957,98,99,100,89,99,94,88,88,99,98,100,93,2,No,95.42,88,100
100958,200008,300958,73,77,72,80,71,76,71,79,74,85,79,77,-6.33,No,76.17,71,85
100959,200009,300959,97,83,91,82,94,84,97,91,87,82,81,88,6.67,No,88.08,81,97
100960,200010,300960,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
100961,200011,300961,74,64,62,66,80,59,81,61,81,68,58,62,4,No,68,58,81
100962,200012,300962,89,100,93,87,100,89,100,93,92,88,100,95,-0.33,No,93.83,87,100
100963,200013,300963,98,93,97,100,100,91,95,93,95,100,100,98,-3.33,No,96.67,91,100
100964,200014,300964,97,100,95,89,93,89,95,99,100,96,93,99,1.33,No,95.42,89,100
100965,200015,300965,75,84,80,73,81,82,74,85,85,83,77,70,3,No,79.08,70,85
100966,200016,300966,84,92,82,89,77,86,84,86,89,88,90,89,-3,No,86.33,77,92
100967,200017,300967,87,80,87,94,86,89,80,88,93,92,86,84,-2.67,No,87.17,80,94
100968,200018,300968,63,57,71,58,84,51,51,74,55,71,72,85,-12.33,No,66,51,85
100969,200019,300969,70,85,75,80,75,74,81,76,78,74,80,79,-1,No,77.25,70,85
100970,200020,300970,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
100971,200021,300971,80,73,74,73,89,76,89,85,88,74,78,82,-2.33,No,80.08,73,89
100972,200022,300972,76,83,83,77,84,79,88,88,80,84,78,78,0.67,No,81.5,76,88
100973,200023,300973,85,82,70,70,73,72,81,75,78,79,82,85,-3,No,77.67,70,85
100974,200024,300974,76,75,81,73,70,75,82,79,76,80,70,74,2.67,No,75.92,70,82
100975,200025,300975,85,67,80,68,84,82,65,74,51,81,75,73,1,No,73.75,51,85
100976,200001,300976,87,98,91,84,96,91,98,95,99,87,93,94,0.67,No,92.75,84,99
100977,200002,300977,73,74,76,77,86,78,73,75,83,86,87,78,-9.33,No,78.83,73,87
100978,200003,300978,83,76,81,77,78,72,70,78,81,70,76,74,6.67,No,76.33,70,83
100979,200004,300979,99,99,94,91,94,98,99,100,86,87,97,86,7.33,No,94.17,86,100
100980,200005,300980,83,79,75,71,67,63,59,55,51,47,43,39,36,Yes,61,39,83
100981,200006,300981,71,76,87,74,76,77,85,74,72,84,86,76,-4,No,78.17,71,87
100982,200007,300982,83,81,58,85,76,75,50,68,57,77,68,67,3.33,No,70.42,50,85
100983,200008,300983,93,94,88,87,92,99,89,94,99,91,98,97,-3.67,No,93.42,87,99
100984,200009,300984,83,77,78,89,88,73,83,86,78,77,88,75,-0.67,No,81.25,73,89
100985,200010,300985,76,73,73,70,81,77,70,70,81,72,70,78,0.67,No,74.25,70,81
100986,200011,300986,94,98,87,93,95,96,100,96,98,99,95,93,-2.67,No,95.33,87,100
100987,200012,300987,73,72,75,77,74,77,72,73,85,81,79,77,-5.67,No,76.25,72,85
100988,200013,300988,100,92,91,86,93,92,88,90,90,91,100,86,2,No,91.58,86,100
100989,200014,300989,54,53,58,82,78,77,80,70,69,82,57,65,-13,No,68.75,53,82
100990,200015,300990,88,84,80,76,72,68,64,60,56,52,48,44,36,Yes,66,44,88
100991,200016,300991,91,91,94,90,88,95,89,95,81,85,84,87,6.67,No,89.17,81,95
100992,200017,300992,84,85,86,79,74,84,82,76,71,82,85,82,2,No,80.83,71,86
100993,200018,300993,86,86,92,91,85,80,86,94,91,96,86,80,0.67,No,87.75,80,96
100994,200019,300994,94,95,88,96,93,100,85,93,86,93,100,97,-4.33,No,93.33,85,100
100995,200020,300995,76,76,70,70,83,82,83,73,83,71,70,79,0.67,No,76.33,70,83
100996,200021,300996,59,61,58,55,76,57,53,78,53,70,56,84,-10.67,No,63.33,53,84
100997,200022,300997,81,75,85,85,80,86,91,75,87,88,76,77,0,No,82.17,75,91
100998,200023,300998,89,77,81,75,78,87,74,81,79,89,86,78,-2,No,81.17,74,89
100999,200024,300999,87,96,95,98,90,97,100,89,100,89,90,89,3.33,No,93.33,87,100
101000,200025,301000,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101001,200001,301001,74,79,70,74,70,75,80,83,71,76,78,75,-2,No,75.42,70,83
101002,200002,301002,80,72,83,80,76,79,75,81,84,78,77,79,0.33,No,78.67,72,84
101003,200003,301003,61,68,66,78,66,55,81,72,73,72,83,78,-12.67,No,71.08,55,83
101004,200004,301004,92,88,99,91,93,100,98,96,93,97,100,95,-4.33,No,95.17,88,100
101005,200005,301005,85,75,77,75,83,77,70,72,85,74,84,73,2,No,77.5,70,85
101006,200006,301006,91,92,93,82,91,84,92,81,86,94,96,91,-1.67,No,89.42,81,96
101007,200007,301007,80,82,88,86,82,91,82,77,91,91,90,89,-6.67,No,85.75,77,91
101008,200008,301008,89,90,93,92,97,94,91,83,89,98,85,95,-2,No,91.33,83,98
101009,200009,301009,88,92,80,85,96,85,89,96,86,84,84,90,0.67,No,87.92,80,96
101010,200010,301010,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
101011,200011,301011,78,73,80,83,81,74,83,70,73,75,74,78,1.33,No,76.83,70,83
101012,200012,301012,78,81,83,82,89,78,83,80,87,76,91,81,-2,No,82.42,76,91
101013,200013,301013,81,93,90,84,93,90,92,85,81,90,82,88,1.33,No,87.42,81,93
101014,200014,301014,83,81,80,84,83,73,82,86,71,78,76,78,4,No,79.58,71,86
101015,200015,301015,89,88,94,78,90,80,85,82,93,84,79,84,8,No,85.5,78,94
101016,200016,301016,89,78,86,88,81,89,80,85,85,88,91,77,-1,No,84.75,77,91
101017,200017,301017,76,61,60,75,83,56,79,55,72,56,75,50,5.33,No,66.5,50,83
101018,200018,301018,82,76,88,84,86,72,87,84,85,73,81,85,2.33,No,81.92,72,88
101019,200019,301019,78,89,91,86,90,85,86,78,80,88,87,77,2,No,84.58,77,91
101020,200020,301020,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
101021,200021,301021,77,75,73,83,81,80,70,81,76,70,70,82,1,No,76.5,70,83
101022,200022,301022,92,82,92,89,94,91,90,81,89,86,90,92,-0.67,No,89,81,94
101023,200023,301023,80,94,90,89,81,83,91,81,92,87,85,82,3.33,No,86.25,80,94
101024,200024,301024,56,58,59,81,77,67,72,79,65,83,79,52,-13.67,No,69,52,83
101025,200025,301025,79,80,70,73,72,81,85,71,79,78,82,81,-4,No,77.58,70,85
101026,200001,301026,72,75,70,80,70,73,75,76,83,74,70,78,-1.67,No,74.67,70,83
101027,200002,301027,100,91,98,93,90,93,100,86,97,90,94,93,4,No,93.75,86,100
101028,200003,301028,80,73,70,80,71,75,75,81,77,70,74,74,1.67,No,75,70,81
101029,200004,301029,77,74,70,76,81,80,77,79,82,70,77,77,-1,No,76.67,70,82
101030,200005,301030,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
101031,200006,301031,78,59,79,81,63,84,60,74,66,75,52,55,11.33,No,68.83,52,84
101032,200007,301032,100,98,89,93,100,98,96,96,97,100,100,87,0,No,96.17,87,100
101033,200008,301033,76,82,84,84,71,80,86,78,83,75,83,74,3.33,No,79.67,71,86
101034,200009,301034,82,76,76,73,79,75,75,82,83,81,76,83,-2,No,78.42,73,83
101035,200010,301035,94,96,97,89,96,100,98,93,98,100,100,95,-2.67,No,96.33,89,100
101036,200011,301036,86,86,93,90,81,91,95,86,84,93,94,94,-5.33,No,89.42,81,95
101037,200012,301037,86,80,87,84,96,82,93,80,90,87,85,95,-4.67,No,87.08,80,96
101038,200013,301038,73,51,74,85,82,62,60,79,73,65,61,80,-2.67,No,70.42,51,85
101039,200014,301039,83,77,82,75,73,79,87,87,80,87,80,78,-1,No,80.67,73,87
101040,200015,301040,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
101041,200016,301041,86,93,88,90,97,85,83,84,96,99,98,95,-8.33,No,91.17,83,99
101042,200017,301042,82,77,72,70,83,84,70,78,81,70,80,81,0,No,77.33,70,84
101043,200018,301043,97,96,86,86,87,91,86,88,94,96,93,87,1,No,90.58,86,97
101044,200019,301044,89,80,82,77,84,76,88,89,81,82,84,83,0.67,No,82.92,76,89
101045,200020,301045,71,78,66,67,52,58,59,83,68,51,64,73,9,No,65.83,51,83
101046,200021,301046,96,94,94,90,94,100,99,94,89,89,89,94,4,No,93.5,89,100
101047,200022,301047,87,86,79,85,88,83,79,87,90,95,95,91,-9.67,No,87.08,79,95
101048,200023,301048,87,93,86,98,92,98,93,94,97,87,98,97,-5.33,No,93.33,86,98
101049,200024,301049,87,84,72,74,82,79,81,78,79,76,80,75,4,No,78.92,72,87
101050,200025,301050,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101051,200001,301051,84,88,87,73,89,80,79,84,74,85,76,83,5,No,81.83,73,89
101052,200002,301052,54,67,85,84,84,55,53,78,83,65,65,66,3.33,No,69.92,53,85
101053,200003,301053,79,79,86,77,73,80,80,74,78,74,76,88,2,No,78.67,73,88
101054,200004,301054,77,82,83,83,91,90,79,77,86,78,82,91,-3,No,83.25,77,91
101055,200005,301055,84,72,85,76,73,76,85,79,70,83,73,84,0.33,No,78.33,70,85
101056,200006,301056,93,100,87,95,100,95,100,92,97,100,100,100,-6.67,No,96.58,87,100
101057,200007,301057,85,84,83,86,84,92,85,90,79,81,91,76,1.33,No,84.67,76,92
101058,200008,301058,93,92,92,82,82,79,90,86,80,91,87,82,5.67,No,86.33,79,93
101059,200009,301059,56,64,63,69,82,69,70,83,80,56,69,63,-1.67,No,68.67,56,83
101060,200010,301060,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101061,200011,301061,81,76,77,83,76,76,76,81,87,86,84,79,-5,No,80.17,76,87
101062,200012,301062,82,89,83,85,78,83,84,85,84,88,83,87,-1.33,No,84.25,78,89
101063,200013,301063,97,98,85,97,86,98,96,89,99,93,85,91,3.67,No,92.83,85,99
101064,200014,301064,81,82,84,73,83,86,85,83,79,79,89,87,-2.67,No,82.58,73,89
101065,200015,301065,78,77,82,80,85,90,90,76,87,90,82,83,-6,No,83.33,76,90
101066,200016,301066,74,53,56,53,71,67,84,73,78,68,57,80,-7.33,No,67.83,53,84
101067,200017,301067,73,81,84,75,75,80,77,73,85,78,81,79,0,No,78.42,73,85
101068,200018,301068,100,93,84,88,86,94,95,98,90,89,94,98,-1.33,No,92.42,84,100
101069,200019,301069,88,85,84,80,82,82,74,78,77,87,87,86,-1,No,82.5,74,88
101070,200020,301070,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101071,200021,301071,84,70,84,79,70,81,70,84,78,83,77,78,0,No,78.17,70,84
101072,200022,301072,89,89,89,90,92,100,89,100,93,89,100,95,-5.67,No,92.92,89,100
101073,200023,301073,78,59,71,54,61,71,79,83,77,51,75,68,4.67,No,68.92,51,83
101074,200024,301074,79,70,70,74,77,80,71,75,74,77,81,73,-4,No,75.08,70,81
101075,200025,301075,96,89,91,89,91,94,90,88,85,86,89,96,1.67,No,90.33,85,96
101076,200001,301076,79,79,76,75,75,78,74,82,77,76,75,80,1,No,77.17,74,82
101077,200002,301077,71,81,70,79,70,81,73,79,70,81,81,79,-6.33,No,76.25,70,81
101078,200003,301078,79,85,76,75,78,89,89,76,78,79,76,88,-1,No,80.67,75,89
101079,200004,301079,97,96,99,92,92,88,100,97,100,94,100,89,3,No,95.33,88,100
101080,200005,301080,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
101081,200006,301081,70,79,80,79,70,78,78,76,70,80,76,74,-0.33,No,75.83,70,80
101082,200007,301082,81,84,70,77,79,70,73,76,74,70,73,85,2.33,No,76,70,85
101083,200008,301083,75,86,72,72,77,80,82,84,76,84,76,76,-1,No,78.33,72,86
101084,200009,301084,87,88,94,86,88,83,98,89,92,95,94,91,-3.67,No,90.42,83,98
101085,200010,301085,96,86,86,96,86,100,87,90,99,87,98,100,-5.67,No,92.58,86,100
101086,200011,301086,77,75,72,83,79,74,85,74,75,87,86,85,-11.33,No,79.33,72,87
101087,200012,301087,78,58,50,69,80,80,66,58,70,84,73,56,-9,No,68.5,50,84
101088,200013,301088,97,88,86,89,98,86,86,89,84,85,94,91,0.33,No,89.42,84,98
101089,200014,301089,89,93,93,94,91,95,96,100,100,100,94,90,-3,No,94.58,89,100
101090,200015,301090,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
101091,200016,301091,91,84,81,92,81,86,85,80,84,81,87,85,1,No,84.75,80,92
101092,200017,301092,89,79,94,94,90,85,91,93,85,93,87,93,-3.67,No,89.42,79,94
101093,200018,301093,78,86,80,80,75,78,80,85,84,73,80,86,1.67,No,80.42,73,86
101094,200019,301094,54,73,77,51,84,58,56,64,79,57,57,85,1.67,No,66.25,51,85
101095,200020,301095,80,87,85,90,89,78,92,81,88,92,82,80,-0.67,No,85.33,78,92
101096,200021,301096,74,80,85,90,78,90,90,75,85,81,90,79,-3.67,No,83.08,74,90
101097,200022,301097,83,81,83,85,82,91,84,86,79,90,87,90,-6.67,No,85.08,79,91
101098,200023,301098,96,98,97,93,87,92,83,85,91,92,89,85,8.33,No,90.67,83,98
101099,200024,301099,81,72,72,83,73,75,80,73,81,80,74,75,-1.33,No,76.58,72,83
101100,200025,301100,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
101101,200001,301101,64,67,58,75,57,59,63,78,59,67,70,50,0.67,No,63.92,50,78
101102,200002,301102,90,100,96,100,90,100,94,100,96,90,100,91,1.67,No,95.58,90,100
101103,200003,301103,79,77,70,81,77,72,83,82,74,84,78,76,-4,No,77.75,70,84
101104,200004,301104,86,85,94,90,98,96,96,84,86,91,91,91,-2.67,No,90.67,84,98
101105,200005,301105,100,97,100,95,98,89,87,90,100,94,100,94,3,No,95.33,87,100
101106,200006,301106,98,93,88,100,97,100,97,86,88,88,88,88,5,No,92.58,86,100
101107,200007,301107,85,87,86,75,85,88,88,90,75,86,87,74,3.67,No,83.83,74,90
101108,200008,301108,61,51,71,56,68,76,51,79,66,72,72,72,-11,No,66.25,51,79
101109,200009,301109,82,88,75,84,88,82,79,80,84,86,85,79,-1.67,No,82.67,75,88
101110,200010,301110,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101111,200011,301111,79,80,76,79,78,72,71,81,79,84,74,81,-1.33,No,77.83,71,84
101112,200012,301112,81,88,84,83,87,84,78,78,83,73,76,79,8.33,No,81.17,73,88
101113,200013,301113,94,100,94,90,97,87,91,87,87,97,93,89,3,No,92.17,87,100
101114,200014,301114,88,89,81,89,80,86,79,87,84,91,78,84,1.67,No,84.67,78,91
101115,200015,301115,59,67,51,81,64,64,65,64,78,63,59,50,1.67,No,63.75,50,81
101116,200016,301116,83,76,91,90,89,82,89,81,92,88,88,84,-3.33,No,86.08,76,92
101117,200017,301117,86,91,89,89,85,88,89,80,82,88,85,82,3.67,No,86.17,80,91
101118,200018,301118,86,85,80,73,77,81,77,84,78,71,84,84,4,No,80,71,86
101119,200019,301119,95,84,87,82,96,83,93,97,86,84,93,84,1.67,No,88.67,82,97
101120,200020,301120,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
101121,200021,301121,93,85,100,98,89,97,91,99,94,94,95,92,-1,No,93.92,85,100
101122,200022,301122,82,76,59,84,70,50,53,72,57,54,54,83,8.67,No,66.17,50,84
101123,200023,301123,85,86,87,85,85,80,95,83,90,82,83,92,0.33,No,86.08,80,95
101124,200024,301124,97,98,97,100,89,95,90,88,94,96,90,98,2.67,No,94.33,88,100
101125,200025,301125,90,77,80,83,87,81,82,86,77,85,89,78,-1.67,No,82.92,77,90
101126,200001,301126,91,83,84,84,94,86,88,83,99,83,83,93,-0.33,No,87.58,83,99
101127,200002,301127,88,79,90,81,84,85,94,84,85,90,82,83,0.67,No,85.42,79,94
101128,200003,301128,97,91,100,91,100,90,100,86,87,89,95,95,3,No,93.42,86,100
101129,200004,301129,72,61,83,60,56,81,62,59,71,79,85,74,-7.33,No,70.25,56,85
101130,200005,301130,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
101131,200006,301131,72,80,77,81,74,77,85,76,82,71,81,71,2,No,77.25,71,85
101132,200007,301132,85,98,84,92,98,98,94,88,91,92,86,96,-2.33,No,91.83,84,98
101133,200008,301133,82,86,85,86,85,75,88,73,88,76,83,88,2,No,82.92,73,88
101134,200009,301134,98,95,100,95,87,100,87,92,88,95,91,96,3.67,No,93.67,87,100
101135,200010,301135,70,70,77,80,74,79,70,81,84,84,73,84,-8,No,77.17,70,84
101136,200011,301136,52,63,56,79,61,64,70,54,63,81,63,50,-7.67,No,63,50,81
101137,200012,301137,80,74,71,77,70,75,78,73,80,75,79,80,-3,No,76,70,80
101138,200013,301138,72,72,75,76,81,77,74,76,81,70,81,81,-4.33,No,76.33,70,81
101139,200014,301139,87,85,94,87,79,91,80,93,83,86,81,82,5.67,No,85.67,79,94
101140,200015,301140,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
101141,200016,301141,87,74,77,82,77,80,84,81,81,81,80,75,0.67,No,79.92,74,87
101142,200017,301142,82,76,72,85,76,74,86,71,85,85,73,73,-0.33,No,78.17,71,86
101143,200018,301143,52,74,61,55,54,65,77,73,78,59,78,52,-0.67,No,64.83,52,78
101144,200019,301144,89,89,93,84,83,87,93,91,88,94,97,89,-3,No,89.75,83,97
101145,200020,301145,88,99,99,91,96,100,89,94,92,93,97,100,-1.33,No,94.83,88,100
101146,200021,301146,81,70,74,83,76,72,71,77,70,70,70,80,1.67,No,74.5,70,83
101147,200022,301147,83,88,93,94,84,87,86,90,83,95,83,84,0.67,No,87.5,83,95
101148,200023,301148,82,86,80,81,79,94,91,88,91,93,86,94,-8.33,No,87.08,79,94
101149,200024,301149,94,97,100,100,90,100,97,93,90,95,91,98,2.33,No,95.42,90,100
101150,200025,301150,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
101151,200001,301151,83,72,85,81,76,73,86,85,79,84,76,83,-1,No,80.25,72,86
101152,200002,301152,85,86,86,87,87,87,85,87,84,83,83,85,2,No,85.42,83,87
101153,200003,301153,87,77,78,77,77,77,82,85,84,82,80,77,1,No,80.25,77,87
101154,200004,301154,83,94,82,93,88,92,80,85,85,89,84,91,-1.67,No,87.17,80,94
101155,200005,301155,96,88,97,83,89,95,88,91,87,95,89,87,3.33,No,90.42,83,97
101156,200006,301156,90,94,87,84,95,90,96,81,83,82,82,80,9,No,87,80,96
101157,200007,301157,53,71,55,70,72,62,59,63,69,54,73,70,-6,No,64.25,53,73
101158,200008,301158,99,100,95,90,94,94,88,90,89,90,98,88,6,No,92.92,88,100
101159,200009,301159,97,89,99,92,91,87,88,98,87,85,88,96,5.33,No,91.42,85,99
101160,200010,301160,86,82,78,74,70,66,62,58,54,50,46,42,36,Yes,64,42,86
101161,200011,301161,94,84,79,90,93,84,93,79,94,90,89,81,-1,No,87.5,79,94
101162,200012,301162,80,83,82,87,90,82,81,84,88,87,80,89,-3.67,No,84.42,80,90
101163,200013,301163,100,86,99,91,97,94,92,100,94,100,86,100,-0.33,No,94.92,86,100
101164,200014,301164,60,53,65,69,66,78,77,71,52,67,79,55,-7.67,No,66,52,79
101165,200015,301165,78,81,77,77,86,89,83,92,89,89,78,85,-5.33,No,83.67,77,92
101166,200016,301166,89,90,95,92,92,89,83,90,87,85,94,88,2.33,No,89.5,83,95
101167,200017,301167,77,89,77,85,91,78,75,79,78,82,77,80,1.33,No,80.67,75,91
101168,200018,301168,80,82,85,80,80,78,78,88,80,82,92,88,-5,No,82.75,78,92
101169,200019,301169,73,71,74,76,72,75,72,72,70,83,77,76,-6,No,74.25,70,83
101170,200020,301170,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
101171,200021,301171,74,70,83,62,80,62,81,61,80,68,53,78,9.33,No,71,53,83
101172,200022,301172,88,72,74,77,78,80,76,78,75,74,78,77,1.67,No,77.25,72,88
101173,200023,301173,84,82,89,86,90,93,86,83,90,85,88,84,-0.67,No,86.67,82,93
101174,200024,301174,83,91,92,88,85,84,85,98,94,84,96,85,0.33,No,88.75,83,98
101175,200025,301175,81,83,91,92,83,89,91,95,92,96,92,96,-9.67,No,90.08,81,96
101176,200001,301176,91,86,82,83,81,77,87,89,90,90,86,88,-1.67,No,85.83,77,91
101177,200002,301177,95,95,85,85,93,94,81,85,91,93,85,93,1.33,No,89.58,81,95
101178,200003,301178,50,77,61,59,61,63,56,51,75,80,59,67,-6,No,63.25,50,80
101179,200004,301179,83,77,92,89,82,86,85,84,83,92,92,90,-7.33,No,86.25,77,92
101180,200005,301180,84,80,76,72,68,64,60,56,52,48,44,40,36,Yes,62,40,84
101181,200006,301181,87,73,83,75,74,82,87,81,76,79,88,87,-3.67,No,81,73,88
101182,200007,301182,86,88,73,82,78,83,82,86,76,77,89,82,-0.33,No,81.83,73,89
