assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_002_027782,STU_INST_002_1857,Accountancy,Practical Exam,2025-08-26,80,62,78.3,B1,Final Term,Very Good
ASS_INST_002_027783,STU_INST_002_1857,Sanskrit,Monthly Test,2025-06-05,50,24,48.5,C2,Second Term,Needs Improvement
ASS_INST_002_027784,STU_INST_002_1857,Sanskrit,Monthly Test,2025-06-19,100,45,45.7,C2,First Term,Needs Improvement
ASS_INST_002_027785,STU_INST_002_1857,Hindi,Unit Test,2025-08-26,25,17,71.3,B1,Final Term,Very Good
ASS_INST_002_027786,STU_INST_002_1857,Computer Science,Monthly Test,2025-06-22,50,28,57.7,C1,First Term,Satisfactory
ASS_INST_002_027787,STU_INST_002_1857,Economics,Final Exam,2025-05-22,25,23,94.0,A1,First Term,Outstanding
ASS_INST_002_027788,STU_INST_002_1857,Mathematics,Practical Exam,2025-05-28,80,69,86.6,A2,Final Term,Excellent
ASS_INST_002_027789,STU_INST_002_1857,Accountancy,Internal Assessment,2025-08-24,25,20,83.8,A2,Final Term,Excellent
ASS_INST_002_027790,STU_INST_002_1857,Social Studies,Half Yearly Exam,2025-07-22,80,63,79.3,B1,Final Term,Very Good
ASS_INST_002_027791,STU_INST_002_1857,Computer Science,Unit Test,2025-08-25,100,40,40.4,C2,First Term,Needs Improvement
ASS_INST_002_027792,STU_INST_002_1858,Accountancy,Half Yearly Exam,2025-09-14,100,37,37.8,D,First Term,Needs Improvement
ASS_INST_002_027793,STU_INST_002_1858,Mathematics,Project Work,2025-05-26,25,15,63.4,B2,First Term,Good
ASS_INST_002_027794,STU_INST_002_1858,Economics,Half Yearly Exam,2025-07-24,50,16,33.2,D,Second Term,Needs Improvement
ASS_INST_002_027795,STU_INST_002_1858,Science,Quiz,2025-05-29,20,15,79.8,B1,First Term,Very Good
ASS_INST_002_027796,STU_INST_002_1858,Social Studies,Practical Exam,2025-07-19,100,58,58.2,C1,Final Term,Satisfactory
ASS_INST_002_027797,STU_INST_002_1858,Computer Science,Unit Test,2025-07-06,20,11,59.8,C1,First Term,Satisfactory
ASS_INST_002_027798,STU_INST_002_1858,Science,Unit Test,2025-07-24,100,47,47.6,C2,Final Term,Needs Improvement
ASS_INST_002_027799,STU_INST_002_1858,Mathematics,Project Work,2025-06-04,80,48,60.5,B2,Final Term,Good
ASS_INST_002_027800,STU_INST_002_1858,Economics,Assignment,2025-07-12,80,28,35.2,D,Final Term,Needs Improvement
ASS_INST_002_027801,STU_INST_002_1858,Accountancy,Final Exam,2025-08-08,20,13,69.7,B2,First Term,Good
ASS_INST_002_027802,STU_INST_002_1858,Science,Unit Test,2025-07-10,100,19,19.7,D,Final Term,Needs Improvement
ASS_INST_002_027803,STU_INST_002_1858,Accountancy,Viva Voce,2025-06-24,50,10,21.2,D,Second Term,Needs Improvement
ASS_INST_002_027804,STU_INST_002_1858,Accountancy,Assignment,2025-07-28,25,9,39.6,D,First Term,Needs Improvement
ASS_INST_002_027805,STU_INST_002_1859,Biology,Half Yearly Exam,2025-09-13,50,11,22.4,D,Final Term,Needs Improvement
ASS_INST_002_027806,STU_INST_002_1859,Social Studies,Project Work,2025-06-09,100,21,21.7,D,Final Term,Needs Improvement
ASS_INST_002_027807,STU_INST_002_1859,Biology,Final Exam,2025-06-16,25,12,48.9,C2,Final Term,Needs Improvement
ASS_INST_002_027808,STU_INST_002_1859,Hindi,Unit Test,2025-09-07,80,26,32.7,D,Second Term,Needs Improvement
ASS_INST_002_027809,STU_INST_002_1859,Accountancy,Project Work,2025-08-16,20,10,51.4,C1,First Term,Satisfactory
ASS_INST_002_027810,STU_INST_002_1859,Biology,Project Work,2025-06-04,80,63,79.9,B1,First Term,Very Good
ASS_INST_002_027811,STU_INST_002_1859,Accountancy,Final Exam,2025-06-07,25,7,29.9,D,First Term,Needs Improvement
ASS_INST_002_027812,STU_INST_002_1859,Physics,Final Exam,2025-05-27,20,13,67.3,B2,First Term,Good
ASS_INST_002_027813,STU_INST_002_1859,Social Studies,Monthly Test,2025-08-20,25,10,41.2,C2,Final Term,Needs Improvement
ASS_INST_002_027814,STU_INST_002_1859,Science,Project Work,2025-06-20,20,9,48.9,C2,Final Term,Needs Improvement
ASS_INST_002_027815,STU_INST_002_1859,Physics,Monthly Test,2025-08-12,25,17,68.5,B2,First Term,Good
ASS_INST_002_027816,STU_INST_002_1859,Sanskrit,Practical Exam,2025-06-18,20,16,82.4,A2,Second Term,Excellent
ASS_INST_002_027817,STU_INST_002_1859,Accountancy,Final Exam,2025-08-18,25,12,50.7,C1,Second Term,Satisfactory
ASS_INST_002_027818,STU_INST_002_1859,Mathematics,Half Yearly Exam,2025-07-02,25,14,58.6,C1,Final Term,Satisfactory
ASS_INST_002_027819,STU_INST_002_1859,Accountancy,Half Yearly Exam,2025-05-20,50,27,54.1,C1,Second Term,Satisfactory
ASS_INST_002_027820,STU_INST_002_1859,Mathematics,Half Yearly Exam,2025-08-03,25,17,72.0,B1,First Term,Very Good
ASS_INST_002_027821,STU_INST_002_1860,Social Studies,Half Yearly Exam,2025-06-22,20,13,68.9,B2,First Term,Good
ASS_INST_002_027822,STU_INST_002_1860,Mathematics,Viva Voce,2025-05-24,50,35,70.9,B1,First Term,Very Good
ASS_INST_002_027823,STU_INST_002_1860,Social Studies,Half Yearly Exam,2025-06-01,100,46,46.9,C2,First Term,Needs Improvement
ASS_INST_002_027824,STU_INST_002_1860,Biology,Practical Exam,2025-07-16,100,63,63.4,B2,Second Term,Good
ASS_INST_002_027825,STU_INST_002_1860,Physics,Quiz,2025-08-27,80,41,51.9,C1,First Term,Satisfactory
ASS_INST_002_027826,STU_INST_002_1860,Computer Science,Viva Voce,2025-05-20,25,10,43.1,C2,First Term,Needs Improvement
ASS_INST_002_027827,STU_INST_002_1860,Accountancy,Quiz,2025-06-18,50,28,56.9,C1,First Term,Satisfactory
ASS_INST_002_027828,STU_INST_002_1860,Social Studies,Quiz,2025-09-10,25,11,44.6,C2,Second Term,Needs Improvement
ASS_INST_002_027829,STU_INST_002_1860,Chemistry,Monthly Test,2025-09-08,25,7,28.0,D,Second Term,Needs Improvement
ASS_INST_002_027830,STU_INST_002_1860,English,Practical Exam,2025-07-26,20,9,48.5,C2,Second Term,Needs Improvement
ASS_INST_002_027831,STU_INST_002_1860,Hindi,Unit Test,2025-06-14,50,35,70.6,B1,Final Term,Very Good
ASS_INST_002_027832,STU_INST_002_1860,Computer Science,Quiz,2025-08-02,80,41,51.5,C1,Final Term,Satisfactory
ASS_INST_002_027833,STU_INST_002_1860,Accountancy,Half Yearly Exam,2025-05-19,20,9,50.0,C2,Second Term,Needs Improvement
ASS_INST_002_027834,STU_INST_002_1860,Economics,Internal Assessment,2025-06-24,50,27,55.1,C1,Second Term,Satisfactory
ASS_INST_002_027835,STU_INST_002_1860,Mathematics,Assignment,2025-08-14,20,7,39.6,D,First Term,Needs Improvement
ASS_INST_002_027836,STU_INST_002_1861,Accountancy,Half Yearly Exam,2025-08-15,25,6,26.8,D,Second Term,Needs Improvement
ASS_INST_002_027837,STU_INST_002_1861,Hindi,Final Exam,2025-06-15,50,19,40.0,D,First Term,Needs Improvement
ASS_INST_002_027838,STU_INST_002_1861,Physics,Quiz,2025-07-29,20,9,49.8,C2,Second Term,Needs Improvement
ASS_INST_002_027839,STU_INST_002_1861,Accountancy,Practical Exam,2025-06-24,20,1,9.1,D,First Term,Needs Improvement
ASS_INST_002_027840,STU_INST_002_1861,Economics,Assignment,2025-05-19,25,8,33.1,D,First Term,Needs Improvement
ASS_INST_002_027841,STU_INST_002_1861,Physics,Practical Exam,2025-09-05,100,18,18.6,D,Final Term,Needs Improvement
ASS_INST_002_027842,STU_INST_002_1861,Biology,Internal Assessment,2025-09-02,80,34,42.5,C2,First Term,Needs Improvement
ASS_INST_002_027843,STU_INST_002_1861,Social Studies,Unit Test,2025-09-10,50,35,70.7,B1,First Term,Very Good
ASS_INST_002_027844,STU_INST_002_1861,Economics,Monthly Test,2025-08-27,25,8,32.5,D,Second Term,Needs Improvement
ASS_INST_002_027845,STU_INST_002_1861,Social Studies,Viva Voce,2025-09-01,50,17,34.5,D,Final Term,Needs Improvement
ASS_INST_002_027846,STU_INST_002_1861,Physics,Project Work,2025-08-15,80,44,55.7,C1,Final Term,Satisfactory
ASS_INST_002_027847,STU_INST_002_1861,Biology,Monthly Test,2025-06-17,50,32,64.2,B2,Final Term,Good
ASS_INST_002_027848,STU_INST_002_1861,Biology,Viva Voce,2025-08-29,20,7,39.6,D,First Term,Needs Improvement
ASS_INST_002_027849,STU_INST_002_1861,Accountancy,Unit Test,2025-06-12,100,65,65.7,B2,First Term,Good
ASS_INST_002_027850,STU_INST_002_1862,Hindi,Final Exam,2025-06-29,20,1,8.6,D,Final Term,Needs Improvement
ASS_INST_002_027851,STU_INST_002_1862,Accountancy,Unit Test,2025-07-26,20,13,69.8,B2,Second Term,Good
ASS_INST_002_027852,STU_INST_002_1862,Computer Science,Assignment,2025-06-03,25,12,49.7,C2,First Term,Needs Improvement
ASS_INST_002_027853,STU_INST_002_1862,Social Studies,Internal Assessment,2025-08-12,20,3,16.3,D,Final Term,Needs Improvement
ASS_INST_002_027854,STU_INST_002_1862,Mathematics,Half Yearly Exam,2025-07-19,20,2,13.5,D,Second Term,Needs Improvement
ASS_INST_002_027855,STU_INST_002_1862,Computer Science,Quiz,2025-08-07,25,6,27.7,D,Final Term,Needs Improvement
ASS_INST_002_027856,STU_INST_002_1862,Accountancy,Half Yearly Exam,2025-08-07,100,43,43.8,C2,Final Term,Needs Improvement
ASS_INST_002_027857,STU_INST_002_1862,Sanskrit,Monthly Test,2025-07-04,50,32,65.9,B2,Second Term,Good
ASS_INST_002_027858,STU_INST_002_1862,Biology,Practical Exam,2025-07-29,100,34,34.1,D,First Term,Needs Improvement
ASS_INST_002_027859,STU_INST_002_1862,English,Final Exam,2025-09-02,50,21,42.1,C2,Second Term,Needs Improvement
ASS_INST_002_027860,STU_INST_002_1862,Accountancy,Unit Test,2025-08-20,50,30,61.9,B2,First Term,Good
ASS_INST_002_027861,STU_INST_002_1862,English,Project Work,2025-07-29,100,30,30.5,D,Second Term,Needs Improvement
ASS_INST_002_027862,STU_INST_002_1862,Social Studies,Internal Assessment,2025-06-13,25,12,48.6,C2,Final Term,Needs Improvement
ASS_INST_002_027863,STU_INST_002_1862,English,Final Exam,2025-06-12,100,49,49.5,C2,Second Term,Needs Improvement
ASS_INST_002_027864,STU_INST_002_1862,Physics,Final Exam,2025-07-31,80,21,26.4,D,First Term,Needs Improvement
ASS_INST_002_027865,STU_INST_002_1862,Social Studies,Final Exam,2025-09-12,20,12,63.9,B2,Final Term,Good
ASS_INST_002_027866,STU_INST_002_1863,Economics,Assignment,2025-07-06,50,20,40.6,C2,First Term,Needs Improvement
ASS_INST_002_027867,STU_INST_002_1863,Social Studies,Viva Voce,2025-08-21,25,14,57.1,C1,Second Term,Satisfactory
ASS_INST_002_027868,STU_INST_002_1863,Chemistry,Practical Exam,2025-08-22,50,26,53.8,C1,Second Term,Satisfactory
ASS_INST_002_027869,STU_INST_002_1863,Biology,Monthly Test,2025-08-11,20,5,29.0,D,Second Term,Needs Improvement
ASS_INST_002_027870,STU_INST_002_1863,Sanskrit,Half Yearly Exam,2025-07-03,100,24,25.0,D,Final Term,Needs Improvement
ASS_INST_002_027871,STU_INST_002_1863,Economics,Internal Assessment,2025-06-24,25,24,97.3,A1,Second Term,Outstanding
ASS_INST_002_027872,STU_INST_002_1863,Economics,Viva Voce,2025-07-18,50,29,59.2,C1,First Term,Satisfactory
ASS_INST_002_027873,STU_INST_002_1863,Economics,Final Exam,2025-09-07,25,20,80.7,A2,Final Term,Excellent
ASS_INST_002_027874,STU_INST_002_1863,English,Quiz,2025-05-28,50,32,65.9,B2,First Term,Good
ASS_INST_002_027875,STU_INST_002_1863,Biology,Final Exam,2025-08-15,80,44,56.0,C1,Final Term,Satisfactory
ASS_INST_002_027876,STU_INST_002_1863,Economics,Quiz,2025-09-11,20,11,58.1,C1,Second Term,Satisfactory
ASS_INST_002_027877,STU_INST_002_1863,Chemistry,Project Work,2025-06-23,50,39,78.5,B1,Second Term,Very Good
ASS_INST_002_027878,STU_INST_002_1863,Science,Quiz,2025-05-20,50,26,52.1,C1,First Term,Satisfactory
ASS_INST_002_027879,STU_INST_002_1863,Hindi,Final Exam,2025-08-02,50,22,45.1,C2,First Term,Needs Improvement
ASS_INST_002_027880,STU_INST_002_1863,Mathematics,Final Exam,2025-08-07,100,67,67.4,B2,Final Term,Good
ASS_INST_002_027881,STU_INST_002_1863,English,Unit Test,2025-09-12,25,6,27.5,D,Final Term,Needs Improvement
ASS_INST_002_027882,STU_INST_002_1863,Sanskrit,Quiz,2025-08-27,25,14,59.8,C1,First Term,Satisfactory
ASS_INST_002_027883,STU_INST_002_1864,Sanskrit,Unit Test,2025-09-05,25,15,62.4,B2,Second Term,Good
ASS_INST_002_027884,STU_INST_002_1864,Physics,Practical Exam,2025-08-25,20,4,21.1,D,Final Term,Needs Improvement
ASS_INST_002_027885,STU_INST_002_1864,Computer Science,Monthly Test,2025-07-18,20,12,64.2,B2,First Term,Good
ASS_INST_002_027886,STU_INST_002_1864,Chemistry,Practical Exam,2025-05-24,100,12,12.8,D,Final Term,Needs Improvement
ASS_INST_002_027887,STU_INST_002_1864,Sanskrit,Assignment,2025-06-04,100,22,22.1,D,First Term,Needs Improvement
ASS_INST_002_027888,STU_INST_002_1864,Biology,Viva Voce,2025-05-29,80,38,48.4,C2,First Term,Needs Improvement
ASS_INST_002_027889,STU_INST_002_1864,English,Viva Voce,2025-08-29,80,69,86.3,A2,Final Term,Excellent
ASS_INST_002_027890,STU_INST_002_1864,Sanskrit,Quiz,2025-09-14,100,16,16.9,D,Final Term,Needs Improvement
ASS_INST_002_027891,STU_INST_002_1864,Science,Practical Exam,2025-08-31,50,22,44.2,C2,Final Term,Needs Improvement
ASS_INST_002_027892,STU_INST_002_1864,Science,Final Exam,2025-06-14,25,7,28.8,D,Final Term,Needs Improvement
ASS_INST_002_027893,STU_INST_002_1864,English,Unit Test,2025-06-10,80,41,52.4,C1,Final Term,Satisfactory
ASS_INST_002_027894,STU_INST_002_1864,English,Monthly Test,2025-08-13,25,13,54.3,C1,Second Term,Satisfactory
ASS_INST_002_027895,STU_INST_002_1864,Chemistry,Internal Assessment,2025-08-13,50,11,23.5,D,Second Term,Needs Improvement
ASS_INST_002_027896,STU_INST_002_1864,Economics,Half Yearly Exam,2025-05-21,100,49,49.5,C2,Second Term,Needs Improvement
ASS_INST_002_027897,STU_INST_002_1864,Physics,Viva Voce,2025-06-24,20,11,57.8,C1,Final Term,Satisfactory
ASS_INST_002_027898,STU_INST_002_1864,Physics,Viva Voce,2025-05-20,25,19,77.2,B1,First Term,Very Good
ASS_INST_002_027899,STU_INST_002_1864,Biology,Assignment,2025-08-03,100,38,38.3,D,Final Term,Needs Improvement
ASS_INST_002_027900,STU_INST_002_1865,Mathematics,Quiz,2025-07-26,100,80,80.1,A2,First Term,Excellent
ASS_INST_002_027901,STU_INST_002_1865,Biology,Viva Voce,2025-05-20,20,6,32.6,D,Second Term,Needs Improvement
ASS_INST_002_027902,STU_INST_002_1865,Hindi,Monthly Test,2025-07-02,50,28,56.1,C1,Final Term,Satisfactory
ASS_INST_002_027903,STU_INST_002_1865,Physics,Quiz,2025-08-23,50,12,25.7,D,Final Term,Needs Improvement
ASS_INST_002_027904,STU_INST_002_1865,Social Studies,Assignment,2025-08-12,80,42,53.3,C1,Final Term,Satisfactory
ASS_INST_002_027905,STU_INST_002_1865,Computer Science,Viva Voce,2025-05-31,100,0,0.0,D,First Term,Needs Improvement
ASS_INST_002_027906,STU_INST_002_1865,Biology,Unit Test,2025-06-19,100,48,48.4,C2,First Term,Needs Improvement
ASS_INST_002_027907,STU_INST_002_1865,Mathematics,Monthly Test,2025-05-22,50,39,78.7,B1,Second Term,Very Good
ASS_INST_002_027908,STU_INST_002_1865,Physics,Half Yearly Exam,2025-06-04,25,9,36.3,D,Second Term,Needs Improvement
ASS_INST_002_027909,STU_INST_002_1865,Biology,Final Exam,2025-06-28,100,62,62.9,B2,Final Term,Good
ASS_INST_002_027910,STU_INST_002_1865,English,Quiz,2025-07-06,80,24,31.0,D,First Term,Needs Improvement
ASS_INST_002_027911,STU_INST_002_1865,Chemistry,Monthly Test,2025-07-13,80,59,74.9,B1,Second Term,Very Good
ASS_INST_002_027912,STU_INST_002_1866,Chemistry,Quiz,2025-06-01,50,13,27.2,D,Final Term,Needs Improvement
ASS_INST_002_027913,STU_INST_002_1866,Hindi,Assignment,2025-08-18,20,9,46.8,C2,Second Term,Needs Improvement
ASS_INST_002_027914,STU_INST_002_1866,Computer Science,Viva Voce,2025-08-08,100,36,36.3,D,Final Term,Needs Improvement
ASS_INST_002_027915,STU_INST_002_1866,Chemistry,Internal Assessment,2025-09-08,50,31,62.2,B2,Second Term,Good
ASS_INST_002_027916,STU_INST_002_1866,Chemistry,Unit Test,2025-08-17,50,17,35.6,D,Final Term,Needs Improvement
ASS_INST_002_027917,STU_INST_002_1866,Computer Science,Final Exam,2025-09-05,100,40,40.7,C2,Second Term,Needs Improvement
ASS_INST_002_027918,STU_INST_002_1866,Accountancy,Quiz,2025-06-20,20,0,0.0,D,Second Term,Needs Improvement
ASS_INST_002_027919,STU_INST_002_1866,Science,Project Work,2025-07-31,20,9,49.1,C2,Final Term,Needs Improvement
ASS_INST_002_027920,STU_INST_002_1866,Economics,Viva Voce,2025-07-27,25,12,49.8,C2,Second Term,Needs Improvement
ASS_INST_002_027921,STU_INST_002_1866,Economics,Viva Voce,2025-08-28,25,9,38.2,D,Second Term,Needs Improvement
ASS_INST_002_027922,STU_INST_002_1866,Science,Monthly Test,2025-06-04,80,5,7.0,D,Second Term,Needs Improvement
ASS_INST_002_027923,STU_INST_002_1866,Computer Science,Unit Test,2025-08-20,50,17,34.8,D,Final Term,Needs Improvement
ASS_INST_002_027924,STU_INST_002_1866,Hindi,Final Exam,2025-08-08,20,10,54.0,C1,Final Term,Satisfactory
ASS_INST_002_027925,STU_INST_002_1866,Accountancy,Half Yearly Exam,2025-07-24,80,12,15.2,D,First Term,Needs Improvement
ASS_INST_002_027926,STU_INST_002_1867,Economics,Internal Assessment,2025-07-06,20,0,3.8,D,Second Term,Needs Improvement
ASS_INST_002_027927,STU_INST_002_1867,Physics,Half Yearly Exam,2025-08-25,80,54,68.0,B2,Second Term,Good
ASS_INST_002_027928,STU_INST_002_1867,Sanskrit,Viva Voce,2025-06-01,100,50,50.8,C1,First Term,Satisfactory
ASS_INST_002_027929,STU_INST_002_1867,Mathematics,Quiz,2025-07-04,100,78,78.7,B1,First Term,Very Good
ASS_INST_002_027930,STU_INST_002_1867,Economics,Half Yearly Exam,2025-07-14,20,9,45.4,C2,Final Term,Needs Improvement
ASS_INST_002_027931,STU_INST_002_1867,Physics,Internal Assessment,2025-06-12,80,33,41.3,C2,First Term,Needs Improvement
ASS_INST_002_027932,STU_INST_002_1867,Science,Project Work,2025-09-06,50,7,14.8,D,Final Term,Needs Improvement
ASS_INST_002_027933,STU_INST_002_1867,Chemistry,Unit Test,2025-07-27,100,92,92.7,A1,First Term,Outstanding
ASS_INST_002_027934,STU_INST_002_1867,Science,Assignment,2025-07-08,80,41,51.7,C1,Final Term,Satisfactory
ASS_INST_002_027935,STU_INST_002_1867,Mathematics,Final Exam,2025-07-12,20,7,39.8,D,Final Term,Needs Improvement
ASS_INST_002_027936,STU_INST_002_1867,Science,Final Exam,2025-08-20,80,29,36.5,D,Final Term,Needs Improvement
ASS_INST_002_027937,STU_INST_002_1867,Accountancy,Project Work,2025-08-23,80,74,92.6,A1,Final Term,Outstanding
ASS_INST_002_027938,STU_INST_002_1867,English,Assignment,2025-07-15,80,43,54.0,C1,Final Term,Satisfactory
ASS_INST_002_027939,STU_INST_002_1867,Accountancy,Internal Assessment,2025-09-03,25,17,70.5,B1,Final Term,Very Good
ASS_INST_002_027940,STU_INST_002_1867,Computer Science,Project Work,2025-05-25,50,29,58.5,C1,Second Term,Satisfactory
ASS_INST_002_027941,STU_INST_002_1867,Science,Half Yearly Exam,2025-06-17,80,60,75.7,B1,Final Term,Very Good
ASS_INST_002_027942,STU_INST_002_1868,Economics,Unit Test,2025-06-22,50,26,52.1,C1,Second Term,Satisfactory
ASS_INST_002_027943,STU_INST_002_1868,Science,Project Work,2025-08-21,25,13,54.0,C1,Final Term,Satisfactory
ASS_INST_002_027944,STU_INST_002_1868,Social Studies,Assignment,2025-08-01,80,39,49.4,C2,First Term,Needs Improvement
ASS_INST_002_027945,STU_INST_002_1868,Economics,Quiz,2025-07-11,20,15,75.3,B1,Second Term,Very Good
ASS_INST_002_027946,STU_INST_002_1868,Sanskrit,Internal Assessment,2025-08-26,25,15,63.6,B2,Final Term,Good
ASS_INST_002_027947,STU_INST_002_1868,Social Studies,Half Yearly Exam,2025-08-06,25,21,84.8,A2,First Term,Excellent
ASS_INST_002_027948,STU_INST_002_1868,Economics,Final Exam,2025-07-23,100,50,50.1,C1,Second Term,Satisfactory
ASS_INST_002_027949,STU_INST_002_1868,Physics,Half Yearly Exam,2025-08-29,100,35,35.7,D,First Term,Needs Improvement
ASS_INST_002_027950,STU_INST_002_1868,Accountancy,Viva Voce,2025-06-18,25,16,65.2,B2,Final Term,Good
ASS_INST_002_027951,STU_INST_002_1868,Accountancy,Final Exam,2025-08-17,20,11,58.3,C1,Final Term,Satisfactory
ASS_INST_002_027952,STU_INST_002_1868,Computer Science,Practical Exam,2025-08-19,80,33,41.7,C2,Final Term,Needs Improvement
ASS_INST_002_027953,STU_INST_002_1868,Computer Science,Practical Exam,2025-07-22,25,7,31.2,D,Second Term,Needs Improvement
ASS_INST_002_027954,STU_INST_002_1868,Accountancy,Viva Voce,2025-07-07,80,47,59.8,C1,Second Term,Satisfactory
ASS_INST_002_027955,STU_INST_002_1868,Physics,Internal Assessment,2025-05-22,25,3,13.0,D,Final Term,Needs Improvement
ASS_INST_002_027956,STU_INST_002_1868,Science,Monthly Test,2025-08-15,80,38,47.6,C2,Second Term,Needs Improvement
ASS_INST_002_027957,STU_INST_002_1868,Accountancy,Project Work,2025-07-28,25,17,71.2,B1,Second Term,Very Good
ASS_INST_002_027958,STU_INST_002_1868,Physics,Half Yearly Exam,2025-07-02,50,26,53.3,C1,Second Term,Satisfactory
ASS_INST_002_027959,STU_INST_002_1869,Accountancy,Viva Voce,2025-06-16,50,13,27.2,D,First Term,Needs Improvement
ASS_INST_002_027960,STU_INST_002_1869,Chemistry,Practical Exam,2025-08-05,80,37,46.6,C2,Second Term,Needs Improvement
ASS_INST_002_027961,STU_INST_002_1869,English,Internal Assessment,2025-08-20,50,21,43.0,C2,Final Term,Needs Improvement
ASS_INST_002_027962,STU_INST_002_1869,Economics,Final Exam,2025-07-04,50,48,97.7,A1,Final Term,Outstanding
ASS_INST_002_027963,STU_INST_002_1869,English,Half Yearly Exam,2025-07-27,20,17,88.1,A2,Final Term,Excellent
ASS_INST_002_027964,STU_INST_002_1869,Social Studies,Final Exam,2025-08-22,25,14,57.3,C1,Second Term,Satisfactory
ASS_INST_002_027965,STU_INST_002_1869,Computer Science,Viva Voce,2025-07-08,25,14,57.8,C1,First Term,Satisfactory
ASS_INST_002_027966,STU_INST_002_1869,Computer Science,Monthly Test,2025-05-31,80,24,30.7,D,Second Term,Needs Improvement
ASS_INST_002_027967,STU_INST_002_1869,Computer Science,Practical Exam,2025-08-05,100,29,29.1,D,First Term,Needs Improvement
ASS_INST_002_027968,STU_INST_002_1869,Sanskrit,Project Work,2025-08-22,50,23,47.5,C2,Second Term,Needs Improvement
ASS_INST_002_027969,STU_INST_002_1869,Sanskrit,Internal Assessment,2025-06-25,100,52,52.3,C1,First Term,Satisfactory
ASS_INST_002_027970,STU_INST_002_1869,Biology,Assignment,2025-06-18,100,55,55.6,C1,Second Term,Satisfactory
ASS_INST_002_027971,STU_INST_002_1870,Science,Half Yearly Exam,2025-07-22,25,10,41.7,C2,Final Term,Needs Improvement
ASS_INST_002_027972,STU_INST_002_1870,Biology,Quiz,2025-07-28,80,54,68.5,B2,Final Term,Good
ASS_INST_002_027973,STU_INST_002_1870,Economics,Final Exam,2025-07-04,20,6,32.4,D,First Term,Needs Improvement
ASS_INST_002_027974,STU_INST_002_1870,English,Project Work,2025-06-16,100,50,50.5,C1,First Term,Satisfactory
ASS_INST_002_027975,STU_INST_002_1870,Computer Science,Final Exam,2025-08-20,100,65,65.6,B2,Second Term,Good
ASS_INST_002_027976,STU_INST_002_1870,English,Internal Assessment,2025-08-08,20,3,19.1,D,Second Term,Needs Improvement
ASS_INST_002_027977,STU_INST_002_1870,Chemistry,Unit Test,2025-07-17,25,10,42.0,C2,Final Term,Needs Improvement
ASS_INST_002_027978,STU_INST_002_1870,Science,Half Yearly Exam,2025-07-01,100,56,56.9,C1,First Term,Satisfactory
ASS_INST_002_027979,STU_INST_002_1870,Mathematics,Quiz,2025-08-21,80,44,56.2,C1,First Term,Satisfactory
ASS_INST_002_027980,STU_INST_002_1870,English,Quiz,2025-07-29,100,37,37.7,D,Final Term,Needs Improvement
ASS_INST_002_027981,STU_INST_002_1870,Physics,Viva Voce,2025-09-13,20,7,36.7,D,Final Term,Needs Improvement
ASS_INST_002_027982,STU_INST_002_1870,Physics,Unit Test,2025-07-12,80,50,63.7,B2,Final Term,Good
ASS_INST_002_027983,STU_INST_002_1870,Mathematics,Project Work,2025-09-08,50,15,30.4,D,First Term,Needs Improvement
ASS_INST_002_027984,STU_INST_002_1870,Economics,Monthly Test,2025-05-22,80,38,47.6,C2,Final Term,Needs Improvement
ASS_INST_002_027985,STU_INST_002_1871,Computer Science,Unit Test,2025-06-16,80,53,66.9,B2,First Term,Good
ASS_INST_002_027986,STU_INST_002_1871,Accountancy,Final Exam,2025-07-23,25,13,55.7,C1,Final Term,Satisfactory
ASS_INST_002_027987,STU_INST_002_1871,Sanskrit,Quiz,2025-06-18,80,45,56.7,C1,First Term,Satisfactory
ASS_INST_002_027988,STU_INST_002_1871,English,Viva Voce,2025-06-22,25,18,74.2,B1,Second Term,Very Good
ASS_INST_002_027989,STU_INST_002_1871,Economics,Quiz,2025-08-08,100,43,43.1,C2,Final Term,Needs Improvement
ASS_INST_002_027990,STU_INST_002_1871,Physics,Internal Assessment,2025-09-01,80,37,46.7,C2,First Term,Needs Improvement
ASS_INST_002_027991,STU_INST_002_1871,Social Studies,Unit Test,2025-07-24,20,12,60.9,B2,First Term,Good
ASS_INST_002_027992,STU_INST_002_1871,Accountancy,Internal Assessment,2025-07-29,100,47,47.7,C2,First Term,Needs Improvement
ASS_INST_002_027993,STU_INST_002_1871,Sanskrit,Practical Exam,2025-07-15,100,56,56.1,C1,Second Term,Satisfactory
ASS_INST_002_027994,STU_INST_002_1871,Economics,Viva Voce,2025-07-22,50,22,45.2,C2,Final Term,Needs Improvement
ASS_INST_002_027995,STU_INST_002_1871,Computer Science,Final Exam,2025-08-12,25,12,50.7,C1,Final Term,Satisfactory
ASS_INST_002_027996,STU_INST_002_1871,Biology,Final Exam,2025-07-29,25,18,72.8,B1,First Term,Very Good
ASS_INST_002_027997,STU_INST_002_1871,Sanskrit,Project Work,2025-07-18,100,47,47.9,C2,Final Term,Needs Improvement
ASS_INST_002_027998,STU_INST_002_1871,Economics,Viva Voce,2025-08-25,100,73,73.1,B1,Second Term,Very Good
ASS_INST_002_027999,STU_INST_002_1872,Chemistry,Final Exam,2025-08-11,80,44,55.8,C1,Second Term,Satisfactory
ASS_INST_002_028000,STU_INST_002_1872,Computer Science,Assignment,2025-08-01,100,20,20.8,D,Final Term,Needs Improvement
