incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_002_002011,STU_INST_002_1676,2025-04-05,Fighting,Major,Student involved in fighting during assembly,Principal Ishaan Patel,After School Detention,False,True,True,True
BEH_INST_002_002012,STU_INST_002_1677,2025-03-03,Bullying,Major,Student involved in bullying during assembly,Principal Riya Vyas,Parent Meeting,False,True,True,True
BEH_INST_002_002013,STU_INST_002_1679,2025-07-03,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Principal Vihaan Mitra,Counseling,False,True,True,False
BEH_INST_002_002014,STU_INST_002_1679,2025-05-17,Fighting,Moderate,Student involved in fighting during assembly,Discipline Incharge Rashmi Reddy,After School Detention,True,True,True,False
BEH_INST_002_002015,STU_INST_002_1679,2025-04-18,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Class Teacher Deepak Mandal,Apology Letter,False,False,False,False
BEH_INST_002_002016,STU_INST_002_1681,2025-05-27,Late Coming,Severe,Student involved in late coming during assembly,Class Teacher Arnav Trivedi,Written Warning,False,True,False,False
BEH_INST_002_002017,STU_INST_002_1681,2025-03-07,Incomplete Homework,Major,Student involved in incomplete homework during break time,Principal Sunita Aggarwal,Suspension,False,False,False,False
BEH_INST_002_002018,STU_INST_002_1682,2025-08-05,Damage to Property,Severe,Student involved in damage to property during class hours,Class Teacher Neha Agarwal,Parent Meeting,True,False,False,False
BEH_INST_002_002019,STU_INST_002_1683,2025-07-26,Late Coming,Moderate,Student involved in late coming during break time,Class Teacher Rudra Rao,Verbal Warning,False,False,False,False
BEH_INST_002_002020,STU_INST_002_1683,2025-07-06,Bullying,Major,Student involved in bullying during assembly,Discipline Incharge Krishna Reddy,Suspension,False,False,False,True
BEH_INST_002_002021,STU_INST_002_1683,2025-04-08,Late Coming,Severe,Student involved in late coming during class hours,Principal Preeti Shetty,Verbal Warning,False,False,True,False
BEH_INST_002_002022,STU_INST_002_1685,2025-05-24,Uniform Violation,Severe,Student involved in uniform violation during assembly,Principal Yogesh Gowda,Verbal Warning,False,False,False,False
BEH_INST_002_002023,STU_INST_002_1685,2025-04-23,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Subject Teacher Aditi Dutta,Behavior Contract,False,True,False,False
BEH_INST_002_002024,STU_INST_002_1686,2025-06-04,Fighting,Major,Student involved in fighting during sports period,Subject Teacher Akash Das,Behavior Contract,False,True,False,False
BEH_INST_002_002025,STU_INST_002_1689,2025-04-16,Verbal Abuse,Major,Student involved in verbal abuse during sports period,Class Teacher Manisha Jindal,Apology Letter,False,False,False,False
BEH_INST_002_002026,STU_INST_002_1690,2025-05-17,Uniform Violation,Minor,Student involved in uniform violation during class hours,Principal Saanvi Pandey,Community Service,False,True,True,False
BEH_INST_002_002027,STU_INST_002_1690,2025-07-02,Uniform Violation,Moderate,Student involved in uniform violation during class hours,Discipline Incharge Shriya Sethi,Parent Meeting,False,True,False,False
BEH_INST_002_002028,STU_INST_002_1691,2025-07-06,Uniform Violation,Minor,Student involved in uniform violation during class hours,Principal Aditi Khanna,Parent Meeting,False,True,False,False
BEH_INST_002_002029,STU_INST_002_1692,2025-06-08,Bullying,Minor,Student involved in bullying during class hours,Principal Rohan Gupta,After School Detention,False,False,False,True
BEH_INST_002_002030,STU_INST_002_1692,2025-05-22,Fighting,Minor,Student involved in fighting during sports period,Class Teacher Shweta Bhat,Community Service,True,False,True,False
BEH_INST_002_002031,STU_INST_002_1693,2025-04-08,Classroom Disruption,Minor,Student involved in classroom disruption during sports period,Class Teacher Dev Das,Community Service,True,False,False,False
BEH_INST_002_002032,STU_INST_002_1694,2025-04-18,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Subject Teacher Arjun Mandal,Community Service,True,False,True,False
BEH_INST_002_002033,STU_INST_002_1695,2025-06-08,Bunking Classes,Moderate,Student involved in bunking classes during class hours,Principal Sana Shah,Written Warning,True,False,False,False
BEH_INST_002_002034,STU_INST_002_1698,2025-03-02,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Class Teacher Rudra Panchal,Community Service,False,False,True,False
BEH_INST_002_002035,STU_INST_002_1698,2025-05-30,Bullying,Minor,Student involved in bullying during break time,Class Teacher Shalini Patil,Written Warning,True,True,True,True
BEH_INST_002_002036,STU_INST_002_1699,2025-07-20,Uniform Violation,Major,Student involved in uniform violation during sports period,Discipline Incharge Rekha Bhatt,Verbal Warning,False,True,False,False
BEH_INST_002_002037,STU_INST_002_1699,2025-09-03,Uniform Violation,Severe,Student involved in uniform violation during break time,Discipline Incharge Shweta Pillai,Suspension,True,False,False,False
BEH_INST_002_002038,STU_INST_002_1699,2025-08-16,Damage to Property,Moderate,Student involved in damage to property during class hours,Class Teacher Tanvi Dubey,Written Warning,False,True,False,False
BEH_INST_002_002039,STU_INST_002_1700,2025-06-15,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Principal Aarav Mondal,Counseling,True,False,False,False
BEH_INST_002_002040,STU_INST_002_1701,2025-08-10,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Principal Manoj Das,Counseling,True,False,False,False
BEH_INST_002_002041,STU_INST_002_1702,2025-04-19,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Class Teacher Shalini Goel,Suspension,True,False,True,False
BEH_INST_002_002042,STU_INST_002_1702,2025-06-20,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Class Teacher Veer Suthar,Parent Meeting,True,False,False,False
BEH_INST_002_002043,STU_INST_002_1702,2025-04-08,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Class Teacher Vinod Pal,Apology Letter,False,False,False,False
BEH_INST_002_002044,STU_INST_002_1703,2025-03-20,Damage to Property,Minor,Student involved in damage to property during class hours,Principal Riya Das,Counseling,True,True,False,False
BEH_INST_002_002045,STU_INST_002_1703,2025-06-21,Bunking Classes,Minor,Student involved in bunking classes during assembly,Subject Teacher Krishna Modi,After School Detention,True,False,False,False
BEH_INST_002_002046,STU_INST_002_1703,2025-08-06,Incomplete Homework,Minor,Student involved in incomplete homework during class hours,Discipline Incharge Priyanka Desai,Written Warning,False,False,False,False
BEH_INST_002_002047,STU_INST_002_1704,2025-07-04,Incomplete Homework,Major,Student involved in incomplete homework during class hours,Class Teacher Samar Desai,Suspension,True,False,False,False
BEH_INST_002_002048,STU_INST_002_1704,2025-06-17,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Discipline Incharge Vivaan Bhardwaj,Verbal Warning,False,False,True,False
BEH_INST_002_002049,STU_INST_002_1704,2025-09-06,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Class Teacher Arjit Malhotra,Apology Letter,False,True,True,False
BEH_INST_002_002050,STU_INST_002_1705,2025-05-15,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Class Teacher Ishika Sharma,Parent Meeting,False,True,False,False
BEH_INST_002_002051,STU_INST_002_1705,2025-05-01,Verbal Abuse,Major,Student involved in verbal abuse during assembly,Principal Anjali Sethi,Verbal Warning,False,True,True,False
BEH_INST_002_002052,STU_INST_002_1706,2025-09-01,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during class hours,Principal Riyansh Malhotra,Written Warning,False,True,False,False
BEH_INST_002_002053,STU_INST_002_1707,2025-05-02,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Principal Neha Sarkar,Behavior Contract,True,True,False,True
BEH_INST_002_002054,STU_INST_002_1708,2025-08-18,Bullying,Major,Student involved in bullying during sports period,Subject Teacher Kriti Saxena,After School Detention,False,False,False,True
BEH_INST_002_002055,STU_INST_002_1708,2025-07-31,Cheating in Exam,Severe,Student involved in cheating in exam during sports period,Class Teacher Vikram More,Verbal Warning,False,False,False,False
BEH_INST_002_002056,STU_INST_002_1709,2025-03-10,Bullying,Moderate,Student involved in bullying during class hours,Principal Shriya Mittal,Community Service,True,False,True,False
BEH_INST_002_002057,STU_INST_002_1709,2025-03-03,Bunking Classes,Moderate,Student involved in bunking classes during class hours,Class Teacher Harsh More,Written Warning,True,True,False,False
BEH_INST_002_002058,STU_INST_002_1709,2025-08-22,Mobile Phone Usage,Minor,Student involved in mobile phone usage during class hours,Subject Teacher Avni Verma,Community Service,False,True,True,False
BEH_INST_002_002059,STU_INST_002_1712,2025-08-04,Verbal Abuse,Major,Student involved in verbal abuse during break time,Class Teacher Myra Desai,After School Detention,False,False,True,True
BEH_INST_002_002060,STU_INST_002_1714,2025-04-28,Bullying,Moderate,Student involved in bullying during break time,Discipline Incharge Sana Raman,Written Warning,False,False,True,True
BEH_INST_002_002061,STU_INST_002_1716,2025-06-24,Damage to Property,Moderate,Student involved in damage to property during assembly,Class Teacher Diya Mehta,Parent Meeting,False,True,True,False
BEH_INST_002_002062,STU_INST_002_1717,2025-06-22,Damage to Property,Major,Student involved in damage to property during break time,Principal Rudra Menon,Apology Letter,False,False,True,False
BEH_INST_002_002063,STU_INST_002_1718,2025-07-21,Late Coming,Severe,Student involved in late coming during sports period,Discipline Incharge Rohan Mittal,Parent Meeting,True,False,True,False
BEH_INST_002_002064,STU_INST_002_1719,2025-05-11,Verbal Abuse,Major,Student involved in verbal abuse during break time,Principal Deepika Malhotra,Verbal Warning,False,False,False,False
BEH_INST_002_002065,STU_INST_002_1720,2025-03-13,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Subject Teacher Divya Roy,Apology Letter,True,False,True,False
BEH_INST_002_002066,STU_INST_002_1721,2025-05-02,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during class hours,Subject Teacher Anika Bose,Parent Meeting,False,False,True,False
BEH_INST_002_002067,STU_INST_002_1721,2025-03-10,Mobile Phone Usage,Severe,Student involved in mobile phone usage during assembly,Subject Teacher Riyansh Ghosh,After School Detention,True,True,False,False
BEH_INST_002_002068,STU_INST_002_1722,2025-09-14,Late Coming,Major,Student involved in late coming during assembly,Subject Teacher Krishna Bhatt,Verbal Warning,False,False,True,False
BEH_INST_002_002069,STU_INST_002_1722,2025-03-08,Uniform Violation,Severe,Student involved in uniform violation during class hours,Discipline Incharge Riya Pillai,Verbal Warning,False,True,True,False
BEH_INST_002_002070,STU_INST_002_1722,2025-06-19,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during assembly,Subject Teacher Sneha Gowda,Behavior Contract,True,False,True,False
BEH_INST_002_002071,STU_INST_002_1723,2025-03-05,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Discipline Incharge Reyansh Mondal,Verbal Warning,False,False,False,False
BEH_INST_002_002072,STU_INST_002_1723,2025-08-16,Bunking Classes,Severe,Student involved in bunking classes during break time,Discipline Incharge Zara Roy,Community Service,True,True,False,False
BEH_INST_002_002073,STU_INST_002_1723,2025-08-25,Late Coming,Major,Student involved in late coming during assembly,Discipline Incharge Vikram Jadhav,After School Detention,False,False,False,False
BEH_INST_002_002074,STU_INST_002_1724,2025-04-15,Fighting,Minor,Student involved in fighting during assembly,Discipline Incharge Vihaan Bhatia,Behavior Contract,True,True,False,False
BEH_INST_002_002075,STU_INST_002_1727,2025-08-19,Bullying,Moderate,Student involved in bullying during sports period,Discipline Incharge Manisha Jindal,Written Warning,True,True,True,True
BEH_INST_002_002076,STU_INST_002_1727,2025-05-19,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Class Teacher Reyansh Bhatt,Apology Letter,True,True,True,False
BEH_INST_002_002077,STU_INST_002_1728,2025-04-01,Classroom Disruption,Severe,Student involved in classroom disruption during class hours,Principal Ashish Bhattacharya,Behavior Contract,True,False,True,False
BEH_INST_002_002078,STU_INST_002_1729,2025-07-28,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Discipline Incharge Sapna Joshi,Community Service,True,False,True,False
BEH_INST_002_002079,STU_INST_002_1730,2025-06-06,Bullying,Major,Student involved in bullying during assembly,Discipline Incharge Kiara Modi,Verbal Warning,False,False,False,True
BEH_INST_002_002080,STU_INST_002_1730,2025-06-04,Uniform Violation,Severe,Student involved in uniform violation during assembly,Subject Teacher Abhishek Bhatt,After School Detention,True,True,True,False
BEH_INST_002_002081,STU_INST_002_1730,2025-04-23,Damage to Property,Moderate,Student involved in damage to property during break time,Subject Teacher Varun Shinde,Behavior Contract,True,False,True,False
BEH_INST_002_002082,STU_INST_002_1731,2025-05-05,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Subject Teacher Preeti More,After School Detention,True,False,True,False
BEH_INST_002_002083,STU_INST_002_1732,2025-03-08,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during break time,Discipline Incharge Priyanka Agarwal,Suspension,True,True,False,False
BEH_INST_002_002084,STU_INST_002_1732,2025-05-26,Incomplete Homework,Severe,Student involved in incomplete homework during class hours,Class Teacher Kiara Mishra,Apology Letter,False,True,True,False
BEH_INST_002_002085,STU_INST_002_1733,2025-06-28,Fighting,Major,Student involved in fighting during assembly,Principal Anil Joshi,After School Detention,False,True,False,False
BEH_INST_002_002086,STU_INST_002_1734,2025-06-18,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Discipline Incharge Myra Pawar,Suspension,False,False,False,False
BEH_INST_002_002087,STU_INST_002_1734,2025-06-29,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Principal Varun Iyer,Suspension,True,True,False,False
BEH_INST_002_002088,STU_INST_002_1735,2025-04-23,Fighting,Major,Student involved in fighting during class hours,Principal Preeti Chopra,Suspension,False,True,False,True
BEH_INST_002_002089,STU_INST_002_1736,2025-05-31,Verbal Abuse,Major,Student involved in verbal abuse during sports period,Class Teacher Deepika Verma,Verbal Warning,True,True,False,True
BEH_INST_002_002090,STU_INST_002_1737,2025-03-11,Fighting,Moderate,Student involved in fighting during assembly,Discipline Incharge Isha Deshpande,Parent Meeting,False,False,False,False
BEH_INST_002_002091,STU_INST_002_1738,2025-06-18,Mobile Phone Usage,Minor,Student involved in mobile phone usage during sports period,Subject Teacher Ravi Subramanian,Suspension,True,False,True,False
BEH_INST_002_002092,STU_INST_002_1738,2025-08-10,Uniform Violation,Severe,Student involved in uniform violation during sports period,Subject Teacher Reyansh Jadhav,Counseling,True,True,False,False
BEH_INST_002_002093,STU_INST_002_1738,2025-07-10,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Discipline Incharge Shivansh Mathur,Community Service,True,True,True,False
BEH_INST_002_002094,STU_INST_002_1738,2025-09-08,Bunking Classes,Minor,Student involved in bunking classes during sports period,Subject Teacher Ishika Tiwari,Behavior Contract,False,False,True,False
BEH_INST_002_002095,STU_INST_002_1739,2025-07-06,Damage to Property,Moderate,Student involved in damage to property during sports period,Class Teacher Seema Trivedi,Parent Meeting,True,False,True,False
BEH_INST_002_002096,STU_INST_002_1739,2025-06-21,Uniform Violation,Minor,Student involved in uniform violation during sports period,Discipline Incharge Ravi Shukla,After School Detention,False,False,False,False
BEH_INST_002_002097,STU_INST_002_1740,2025-04-26,Classroom Disruption,Minor,Student involved in classroom disruption during class hours,Class Teacher Sanjay Verma,Counseling,True,True,True,False
BEH_INST_002_002098,STU_INST_002_1741,2025-09-11,Damage to Property,Major,Student involved in damage to property during break time,Discipline Incharge Atharv Sarkar,Suspension,True,True,False,False
BEH_INST_002_002099,STU_INST_002_1742,2025-07-14,Bullying,Severe,Student involved in bullying during sports period,Discipline Incharge Aarav Bose,Parent Meeting,True,False,True,True
BEH_INST_002_002100,STU_INST_002_1743,2025-03-09,Damage to Property,Major,Student involved in damage to property during class hours,Principal Anika Mittal,Suspension,True,False,True,False
BEH_INST_002_002101,STU_INST_002_1744,2025-05-30,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Principal Anil Bansal,After School Detention,False,False,False,False
BEH_INST_002_002102,STU_INST_002_1745,2025-03-26,Uniform Violation,Severe,Student involved in uniform violation during sports period,Discipline Incharge Riya Agarwal,Parent Meeting,False,False,False,False
BEH_INST_002_002103,STU_INST_002_1745,2025-05-08,Damage to Property,Minor,Student involved in damage to property during class hours,Class Teacher Reyansh Ghosh,Written Warning,False,False,True,False
BEH_INST_002_002104,STU_INST_002_1746,2025-07-15,Late Coming,Severe,Student involved in late coming during sports period,Principal Arjun Khanna,Behavior Contract,False,True,False,False
BEH_INST_002_002105,STU_INST_002_1747,2025-03-14,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Subject Teacher Laksh Mathur,Written Warning,False,True,False,False
BEH_INST_002_002106,STU_INST_002_1747,2025-06-24,Classroom Disruption,Severe,Student involved in classroom disruption during class hours,Class Teacher Shreya Patel,Behavior Contract,False,False,False,False
BEH_INST_002_002107,STU_INST_002_1748,2025-07-27,Mobile Phone Usage,Severe,Student involved in mobile phone usage during assembly,Principal Ananya Pal,Suspension,False,False,False,False
BEH_INST_002_002108,STU_INST_002_1749,2025-04-21,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Class Teacher Myra Chaturvedi,Verbal Warning,True,True,True,False
BEH_INST_002_002109,STU_INST_002_1750,2025-03-07,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during break time,Principal Ankit Mittal,Apology Letter,True,True,False,False
BEH_INST_002_002110,STU_INST_002_1751,2025-06-16,Uniform Violation,Major,Student involved in uniform violation during break time,Principal Vinod Chaturvedi,Community Service,True,True,True,False
BEH_INST_002_002111,STU_INST_002_1752,2025-03-22,Bullying,Severe,Student involved in bullying during sports period,Subject Teacher Karan Saxena,Written Warning,False,False,True,True
BEH_INST_002_002112,STU_INST_002_1753,2025-08-23,Bunking Classes,Major,Student involved in bunking classes during class hours,Subject Teacher Shreya Goyal,Parent Meeting,True,False,False,False
BEH_INST_002_002113,STU_INST_002_1753,2025-04-15,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Subject Teacher Deepak Saha,Written Warning,True,True,False,False
BEH_INST_002_002114,STU_INST_002_1753,2025-04-26,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during assembly,Subject Teacher Varun Chopra,Apology Letter,True,False,True,False
BEH_INST_002_002115,STU_INST_002_1759,2025-06-24,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Discipline Incharge Kavita Kamath,Counseling,False,False,False,False
BEH_INST_002_002116,STU_INST_002_1760,2025-08-29,Damage to Property,Severe,Student involved in damage to property during break time,Discipline Incharge Abhishek Dubey,Behavior Contract,True,True,True,False
BEH_INST_002_002117,STU_INST_002_1761,2025-09-10,Bunking Classes,Minor,Student involved in bunking classes during class hours,Discipline Incharge Navya Bhatt,Apology Letter,False,False,True,False
BEH_INST_002_002118,STU_INST_002_1761,2025-08-07,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Discipline Incharge Shweta Pillai,Suspension,True,True,True,True
BEH_INST_002_002119,STU_INST_002_1763,2025-06-29,Incomplete Homework,Severe,Student involved in incomplete homework during break time,Discipline Incharge Rahul Ghosh,Verbal Warning,True,False,False,False
BEH_INST_002_002120,STU_INST_002_1764,2025-03-16,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Principal Saanvi Mandal,Counseling,True,False,False,False
BEH_INST_002_002121,STU_INST_002_1765,2025-04-03,Late Coming,Major,Student involved in late coming during break time,Class Teacher Karan Gupta,Counseling,True,True,True,False
BEH_INST_002_002122,STU_INST_002_1767,2025-05-24,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Subject Teacher Shriya Kar,Counseling,True,True,True,True
BEH_INST_002_002123,STU_INST_002_1769,2025-03-02,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Discipline Incharge Vihaan Joshi,Behavior Contract,True,False,False,False
BEH_INST_002_002124,STU_INST_002_1769,2025-03-10,Damage to Property,Severe,Student involved in damage to property during assembly,Subject Teacher Aditya Mathur,After School Detention,True,False,False,False
BEH_INST_002_002125,STU_INST_002_1769,2025-08-30,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Discipline Incharge Seema Patil,Apology Letter,True,False,True,False
BEH_INST_002_002126,STU_INST_002_1770,2025-07-13,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Discipline Incharge Advait Saha,Community Service,False,False,True,False
BEH_INST_002_002127,STU_INST_002_1771,2025-07-27,Damage to Property,Major,Student involved in damage to property during assembly,Subject Teacher Riyansh Vyas,Suspension,True,False,False,False
BEH_INST_002_002128,STU_INST_002_1773,2025-06-29,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Class Teacher Rajesh Pal,Suspension,False,True,True,False
BEH_INST_002_002129,STU_INST_002_1775,2025-04-14,Incomplete Homework,Major,Student involved in incomplete homework during break time,Class Teacher Advait Kulkarni,Behavior Contract,True,False,False,False
BEH_INST_002_002130,STU_INST_002_1776,2025-04-06,Bullying,Severe,Student involved in bullying during break time,Discipline Incharge Rekha Shinde,Apology Letter,False,True,False,True
BEH_INST_002_002131,STU_INST_002_1778,2025-05-04,Damage to Property,Moderate,Student involved in damage to property during assembly,Class Teacher Abhishek Jain,Apology Letter,False,False,False,False
BEH_INST_002_002132,STU_INST_002_1779,2025-06-26,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Principal Aarohi Joshi,Apology Letter,True,False,True,False
BEH_INST_002_002133,STU_INST_002_1780,2025-06-30,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Discipline Incharge Riya Dutta,Suspension,True,True,True,False
BEH_INST_002_002134,STU_INST_002_1780,2025-06-13,Bullying,Major,Student involved in bullying during sports period,Subject Teacher Shivansh Krishnan,Written Warning,False,False,False,False
BEH_INST_002_002135,STU_INST_002_1780,2025-06-17,Bullying,Severe,Student involved in bullying during class hours,Class Teacher Tanvi Pal,Written Warning,True,True,True,False
BEH_INST_002_002136,STU_INST_002_1781,2025-04-19,Bullying,Minor,Student involved in bullying during assembly,Class Teacher Nitin Goel,Apology Letter,False,False,True,False
BEH_INST_002_002137,STU_INST_002_1782,2025-03-04,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Principal Arjit Desai,Apology Letter,True,True,True,False
BEH_INST_002_002138,STU_INST_002_1782,2025-04-04,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Class Teacher Rekha Vyas,Parent Meeting,True,True,False,False
BEH_INST_002_002139,STU_INST_002_1783,2025-06-17,Fighting,Severe,Student involved in fighting during assembly,Subject Teacher Ishaan Mittal,Suspension,True,True,False,False
BEH_INST_002_002140,STU_INST_002_1784,2025-03-12,Classroom Disruption,Moderate,Student involved in classroom disruption during break time,Discipline Incharge Krishna Sharma,Parent Meeting,True,True,True,False
BEH_INST_002_002141,STU_INST_002_1786,2025-03-03,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Subject Teacher Abhishek Aggarwal,Suspension,True,True,True,False
BEH_INST_002_002142,STU_INST_002_1787,2025-07-15,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Class Teacher Sneha Ghosh,Apology Letter,False,False,True,False
BEH_INST_002_002143,STU_INST_002_1788,2025-06-19,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Class Teacher Ishika Hegde,Verbal Warning,False,False,False,True
BEH_INST_002_002144,STU_INST_002_1790,2025-07-21,Incomplete Homework,Minor,Student involved in incomplete homework during class hours,Class Teacher Krishna Bhattacharya,Community Service,False,False,False,False
BEH_INST_002_002145,STU_INST_002_1790,2025-09-02,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Class Teacher Karan Bhatia,Verbal Warning,False,True,False,False
BEH_INST_002_002146,STU_INST_002_1791,2025-07-06,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Discipline Incharge Divya Reddy,Parent Meeting,True,False,True,False
BEH_INST_002_002147,STU_INST_002_1791,2025-08-01,Fighting,Minor,Student involved in fighting during class hours,Subject Teacher Arnav Singhal,Behavior Contract,True,True,False,False
BEH_INST_002_002148,STU_INST_002_1791,2025-04-03,Classroom Disruption,Severe,Student involved in classroom disruption during assembly,Discipline Incharge Shivansh Patel,Verbal Warning,False,False,False,False
BEH_INST_002_002149,STU_INST_002_1792,2025-03-27,Late Coming,Moderate,Student involved in late coming during class hours,Class Teacher Saanvi Rao,Community Service,True,True,False,False
BEH_INST_002_002150,STU_INST_002_1793,2025-09-03,Late Coming,Moderate,Student involved in late coming during assembly,Discipline Incharge Sana Kumar,Apology Letter,True,False,False,False
BEH_INST_002_002151,STU_INST_002_1794,2025-05-27,Damage to Property,Major,Student involved in damage to property during class hours,Subject Teacher Reyansh Bhatia,Behavior Contract,True,True,False,False
BEH_INST_002_002152,STU_INST_002_1795,2025-06-30,Uniform Violation,Severe,Student involved in uniform violation during class hours,Principal Vinod Kapoor,Written Warning,False,False,False,False
BEH_INST_002_002153,STU_INST_002_1796,2025-07-22,Damage to Property,Minor,Student involved in damage to property during sports period,Principal Meera Srivastava,Behavior Contract,False,True,True,False
BEH_INST_002_002154,STU_INST_002_1797,2025-05-06,Damage to Property,Major,Student involved in damage to property during sports period,Principal Dev Iyer,After School Detention,True,False,False,False
BEH_INST_002_002155,STU_INST_002_1798,2025-02-28,Mobile Phone Usage,Major,Student involved in mobile phone usage during sports period,Principal Abhishek Thakkar,After School Detention,False,False,True,False
BEH_INST_002_002156,STU_INST_002_1798,2025-09-07,Fighting,Severe,Student involved in fighting during assembly,Discipline Incharge Deepak Sen,Counseling,True,False,False,True
BEH_INST_002_002157,STU_INST_002_1799,2025-04-06,Damage to Property,Moderate,Student involved in damage to property during break time,Subject Teacher Akash Shinde,Behavior Contract,False,False,False,False
BEH_INST_002_002158,STU_INST_002_1799,2025-06-24,Cheating in Exam,Major,Student involved in cheating in exam during class hours,Discipline Incharge Preeti Patil,Verbal Warning,True,False,True,False
BEH_INST_002_002159,STU_INST_002_1801,2025-03-26,Bullying,Severe,Student involved in bullying during assembly,Class Teacher Advait Singh,Written Warning,False,True,False,False
BEH_INST_002_002160,STU_INST_002_1801,2025-04-13,Fighting,Minor,Student involved in fighting during sports period,Class Teacher Atharv Mitra,After School Detention,True,True,True,True
BEH_INST_002_002161,STU_INST_002_1802,2025-05-06,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Principal Navya Aggarwal,Counseling,False,False,True,False
BEH_INST_002_002162,STU_INST_002_1802,2025-06-26,Uniform Violation,Major,Student involved in uniform violation during assembly,Subject Teacher Akash Mishra,Written Warning,False,False,False,False
BEH_INST_002_002163,STU_INST_002_1802,2025-07-17,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Class Teacher Dev Chopra,After School Detention,False,False,True,False
BEH_INST_002_002164,STU_INST_002_1803,2025-05-20,Bunking Classes,Minor,Student involved in bunking classes during class hours,Class Teacher Seema Kamath,Behavior Contract,True,False,True,False
BEH_INST_002_002165,STU_INST_002_1805,2025-05-19,Late Coming,Moderate,Student involved in late coming during class hours,Class Teacher Kavita Mandal,Suspension,True,False,False,False
BEH_INST_002_002166,STU_INST_002_1807,2025-03-04,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Subject Teacher Suresh Thakkar,Parent Meeting,False,False,True,False
BEH_INST_002_002167,STU_INST_002_1809,2025-05-31,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Subject Teacher Riya Chakraborty,Community Service,False,False,True,False
BEH_INST_002_002168,STU_INST_002_1809,2025-04-23,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Principal Rudra Bose,Written Warning,False,True,True,False
BEH_INST_002_002169,STU_INST_002_1810,2025-04-26,Verbal Abuse,Moderate,Student involved in verbal abuse during sports period,Discipline Incharge Seema Ghosh,Suspension,False,True,False,True
BEH_INST_002_002170,STU_INST_002_1810,2025-03-09,Verbal Abuse,Severe,Student involved in verbal abuse during assembly,Subject Teacher Karan Iyer,Parent Meeting,False,False,False,False
BEH_INST_002_002171,STU_INST_002_1811,2025-05-26,Incomplete Homework,Major,Student involved in incomplete homework during break time,Class Teacher Vivaan Dubey,After School Detention,True,False,True,False
