fee_id,student_id,fee_type,academic_year,quarter,due_date,amount_due,amount_paid,balance,payment_status,last_payment_date,payment_method,late_fee
FEE_INST_001_010213,STU_INST_001_1851,Development Fee,2024-25,Q4,2025-12-13,6763,0,6763,Pending,,,0
FEE_INST_001_010214,STU_INST_001_1851,Tuition Fee,2024-25,Q3,2025-10-26,27579,0,27579,Pending,,,0
FEE_INST_001_010215,STU_INST_001_1852,Lab Fee,2024-25,Q2,2025-11-29,2365,0,2365,Pending,,,233
FEE_INST_001_010216,STU_INST_001_1852,Library Fee,2024-25,Q1,2025-08-09,5453,0,5453,Pending,,,0
FEE_INST_001_010217,STU_INST_001_1852,Tuition Fee,2024-25,Q3,2025-09-09,46411,0,46411,Pending,,,227
FEE_INST_001_010218,STU_INST_001_1852,Transport Fee,2024-25,Q2,2025-11-17,8289,0,8289,Pending,,,123
FEE_INST_001_010219,STU_INST_001_1852,Development Fee,2024-25,Q4,2025-09-01,6928,0,6928,Pending,,,153
FEE_INST_001_010220,STU_INST_001_1852,Sports Fee,2024-25,Q2,2025-11-26,6305,0,6305,Pending,,,0
FEE_INST_001_010221,STU_INST_001_1852,Annual Function Fee,2024-25,Q4,2025-11-18,5073,0,5073,Pending,,,0
FEE_INST_001_010222,STU_INST_001_1853,Exam Fee,2024-25,Q2,2025-08-10,6657,6657,0,Paid,2025-07-28,Card Payment,0
FEE_INST_001_010223,STU_INST_001_1853,Transport Fee,2024-25,Q3,2025-08-24,16437,16437,0,Paid,2025-07-25,Online Banking,0
FEE_INST_001_010224,STU_INST_001_1853,Activity Fee,2024-25,Q3,2025-11-11,6075,6075,0,Paid,2025-05-30,Online Banking,0
FEE_INST_001_010225,STU_INST_001_1853,Sports Fee,2024-25,Q2,2025-10-29,5824,5824,0,Paid,2025-08-13,Cash,0
FEE_INST_001_010226,STU_INST_001_1854,Activity Fee,2024-25,Q1,2025-11-14,4976,4976,0,Paid,2025-08-02,Cash,0
FEE_INST_001_010227,STU_INST_001_1854,Annual Function Fee,2024-25,Q2,2025-10-08,6829,6829,0,Paid,2025-06-28,Online Banking,0
FEE_INST_001_010228,STU_INST_001_1854,Tuition Fee,2024-25,Q2,2025-08-30,40683,40683,0,Paid,2025-07-06,DD,0
FEE_INST_001_010229,STU_INST_001_1854,Admission Fee,2024-25,Q2,2025-10-01,12668,12668,0,Paid,2025-09-11,Card Payment,0
FEE_INST_001_010230,STU_INST_001_1855,Transport Fee,2024-25,Q4,2025-11-08,10122,5061,5061,Partial,2025-07-20,UPI,118
FEE_INST_001_010231,STU_INST_001_1855,Computer Fee,2024-25,Q2,2025-11-23,4941,2470,2471,Partial,2025-06-20,UPI,0
FEE_INST_001_010232,STU_INST_001_1855,Activity Fee,2024-25,Q1,2025-08-03,7088,3544,3544,Partial,2025-06-27,Cheque,0
FEE_INST_001_010233,STU_INST_001_1855,Sports Fee,2024-25,Q3,2025-11-18,6353,3176,3177,Partial,2025-07-16,UPI,0
FEE_INST_001_010234,STU_INST_001_1856,Lab Fee,2024-25,Q4,2025-08-27,6257,3128,3129,Partial,2025-09-01,Online Banking,0
FEE_INST_001_010235,STU_INST_001_1856,Library Fee,2024-25,Q1,2025-09-15,5839,2919,2920,Partial,2025-06-06,Cash,0
FEE_INST_001_010236,STU_INST_001_1856,Development Fee,2024-25,Q3,2025-10-11,7425,3712,3713,Partial,2025-08-03,DD,0
FEE_INST_001_010237,STU_INST_001_1856,Tuition Fee,2024-25,Q2,2025-11-18,21990,10995,10995,Partial,2025-06-13,Cheque,0
FEE_INST_001_010238,STU_INST_001_1856,Computer Fee,2024-25,Q1,2025-09-22,7732,3866,3866,Partial,2025-07-10,Cash,0
FEE_INST_001_010239,STU_INST_001_1856,Exam Fee,2024-25,Q4,2025-09-25,7689,3844,3845,Partial,2025-07-06,Card Payment,0
FEE_INST_001_010240,STU_INST_001_1857,Computer Fee,2024-25,Q4,2025-10-17,2315,1157,1158,Partial,2025-05-19,DD,288
FEE_INST_001_010241,STU_INST_001_1857,Sports Fee,2024-25,Q4,2025-08-21,4249,2124,2125,Partial,2025-07-09,DD,164
FEE_INST_001_010242,STU_INST_001_1857,Annual Function Fee,2024-25,Q2,2025-12-12,2094,1047,1047,Partial,2025-09-02,UPI,0
FEE_INST_001_010243,STU_INST_001_1857,Lab Fee,2024-25,Q4,2025-10-19,6532,3266,3266,Partial,2025-05-28,DD,0
FEE_INST_001_010244,STU_INST_001_1857,Admission Fee,2024-25,Q1,2025-11-19,10017,5008,5009,Partial,2025-07-16,Card Payment,413
FEE_INST_001_010245,STU_INST_001_1857,Tuition Fee,2024-25,Q4,2025-10-06,21167,10583,10584,Partial,2025-07-08,DD,459
FEE_INST_001_010246,STU_INST_001_1857,Transport Fee,2024-25,Q4,2025-08-18,11986,5993,5993,Partial,2025-05-26,UPI,291
FEE_INST_001_010247,STU_INST_001_1858,Annual Function Fee,2024-25,Q3,2025-09-10,3135,0,3135,Pending,,,0
FEE_INST_001_010248,STU_INST_001_1858,Activity Fee,2024-25,Q1,2025-11-10,4500,0,4500,Pending,,,0
FEE_INST_001_010249,STU_INST_001_1858,Development Fee,2024-25,Q2,2025-11-26,6891,0,6891,Pending,,,0
FEE_INST_001_010250,STU_INST_001_1858,Lab Fee,2024-25,Q3,2025-10-12,7511,0,7511,Pending,,,0
FEE_INST_001_010251,STU_INST_001_1859,Exam Fee,2024-25,Q1,2025-08-16,7679,7679,0,Paid,2025-06-15,UPI,0
FEE_INST_001_010252,STU_INST_001_1859,Computer Fee,2024-25,Q3,2025-08-02,6274,6274,0,Paid,2025-08-13,UPI,0
FEE_INST_001_010253,STU_INST_001_1859,Annual Function Fee,2024-25,Q2,2025-09-18,6153,6153,0,Paid,2025-08-13,Cash,0
FEE_INST_001_010254,STU_INST_001_1859,Lab Fee,2024-25,Q1,2025-10-02,4125,4125,0,Paid,2025-07-18,Online Banking,0
FEE_INST_001_010255,STU_INST_001_1859,Sports Fee,2024-25,Q4,2025-11-28,2223,2223,0,Paid,2025-06-14,Online Banking,0
FEE_INST_001_010256,STU_INST_001_1859,Tuition Fee,2024-25,Q4,2025-09-13,21448,21448,0,Paid,2025-07-23,Online Banking,0
FEE_INST_001_010257,STU_INST_001_1859,Development Fee,2024-25,Q4,2025-11-27,6482,6482,0,Paid,2025-06-13,DD,0
FEE_INST_001_010258,STU_INST_001_1860,Activity Fee,2024-25,Q3,2025-12-13,6730,6730,0,Paid,2025-08-13,DD,0
FEE_INST_001_010259,STU_INST_001_1860,Transport Fee,2024-25,Q3,2025-10-04,17651,17651,0,Paid,2025-07-18,DD,0
FEE_INST_001_010260,STU_INST_001_1860,Admission Fee,2024-25,Q1,2025-10-26,11985,11985,0,Paid,2025-08-14,Cash,0
FEE_INST_001_010261,STU_INST_001_1860,Library Fee,2024-25,Q4,2025-11-25,7093,7093,0,Paid,2025-06-14,Cash,0
FEE_INST_001_010262,STU_INST_001_1860,Tuition Fee,2024-25,Q1,2025-08-26,34690,34690,0,Paid,2025-07-10,Cheque,0
FEE_INST_001_010263,STU_INST_001_1861,Tuition Fee,2024-25,Q1,2025-09-15,45607,45607,0,Paid,2025-07-07,Card Payment,0
FEE_INST_001_010264,STU_INST_001_1861,Computer Fee,2024-25,Q4,2025-09-17,2411,2411,0,Paid,2025-09-15,Cash,0
FEE_INST_001_010265,STU_INST_001_1861,Exam Fee,2024-25,Q3,2025-12-01,5857,5857,0,Paid,2025-08-06,DD,0
FEE_INST_001_010266,STU_INST_001_1861,Activity Fee,2024-25,Q1,2025-12-05,6002,6002,0,Paid,2025-06-25,Cash,0
FEE_INST_001_010267,STU_INST_001_1861,Development Fee,2024-25,Q1,2025-09-17,7887,7887,0,Paid,2025-07-24,Cheque,0
FEE_INST_001_010268,STU_INST_001_1861,Sports Fee,2024-25,Q4,2025-11-05,5243,5243,0,Paid,2025-06-03,Online Banking,0
FEE_INST_001_010269,STU_INST_001_1862,Annual Function Fee,2024-25,Q3,2025-11-23,3539,3539,0,Paid,2025-08-11,Card Payment,0
FEE_INST_001_010270,STU_INST_001_1862,Activity Fee,2024-25,Q2,2025-11-26,6346,6346,0,Paid,2025-05-23,Cash,0
FEE_INST_001_010271,STU_INST_001_1862,Transport Fee,2024-25,Q3,2025-08-31,16759,16759,0,Paid,2025-06-10,Online Banking,0
FEE_INST_001_010272,STU_INST_001_1862,Tuition Fee,2024-25,Q4,2025-11-28,37108,37108,0,Paid,2025-08-05,Cheque,0
FEE_INST_001_010273,STU_INST_001_1862,Sports Fee,2024-25,Q1,2025-11-07,6145,6145,0,Paid,2025-06-14,Cash,0
FEE_INST_001_010274,STU_INST_001_1862,Development Fee,2024-25,Q3,2025-11-10,6879,6879,0,Paid,2025-08-20,Cash,0
FEE_INST_001_010275,STU_INST_001_1863,Transport Fee,2024-25,Q1,2025-08-11,18484,9242,9242,Partial,2025-07-16,Card Payment,0
FEE_INST_001_010276,STU_INST_001_1863,Exam Fee,2024-25,Q4,2025-12-05,7118,3559,3559,Partial,2025-07-13,Card Payment,0
FEE_INST_001_010277,STU_INST_001_1863,Activity Fee,2024-25,Q3,2025-11-11,4646,2323,2323,Partial,2025-08-16,Online Banking,0
FEE_INST_001_010278,STU_INST_001_1863,Tuition Fee,2024-25,Q3,2025-10-08,20542,10271,10271,Partial,2025-09-12,Card Payment,0
FEE_INST_001_010279,STU_INST_001_1864,Admission Fee,2024-25,Q2,2025-09-09,14876,0,14876,Pending,,,0
FEE_INST_001_010280,STU_INST_001_1864,Library Fee,2024-25,Q1,2025-12-07,5387,0,5387,Pending,,,323
FEE_INST_001_010281,STU_INST_001_1864,Development Fee,2024-25,Q1,2025-08-12,3140,0,3140,Pending,,,0
FEE_INST_001_010282,STU_INST_001_1864,Annual Function Fee,2024-25,Q1,2025-08-11,3442,0,3442,Pending,,,0
FEE_INST_001_010283,STU_INST_001_1864,Computer Fee,2024-25,Q1,2025-08-03,3774,0,3774,Pending,,,0
FEE_INST_001_010284,STU_INST_001_1864,Transport Fee,2024-25,Q2,2025-10-15,11429,0,11429,Pending,,,0
FEE_INST_001_010285,STU_INST_001_1864,Lab Fee,2024-25,Q1,2025-08-14,3151,0,3151,Pending,,,304
FEE_INST_001_010286,STU_INST_001_1865,Annual Function Fee,2024-25,Q2,2025-11-16,6034,3017,3017,Partial,2025-06-17,DD,0
FEE_INST_001_010287,STU_INST_001_1865,Activity Fee,2024-25,Q3,2025-08-16,7457,3728,3729,Partial,2025-08-23,Card Payment,0
FEE_INST_001_010288,STU_INST_001_1865,Tuition Fee,2024-25,Q4,2025-11-05,17201,8600,8601,Partial,2025-07-23,Online Banking,0
FEE_INST_001_010289,STU_INST_001_1865,Sports Fee,2024-25,Q3,2025-11-03,5295,2647,2648,Partial,2025-08-03,Cheque,0
FEE_INST_001_010290,STU_INST_001_1865,Computer Fee,2024-25,Q3,2025-09-21,4569,2284,2285,Partial,2025-08-18,Cash,0
FEE_INST_001_010291,STU_INST_001_1866,Exam Fee,2024-25,Q3,2025-10-16,4096,2048,2048,Partial,2025-09-15,Card Payment,0
FEE_INST_001_010292,STU_INST_001_1866,Activity Fee,2024-25,Q1,2025-11-29,4972,2486,2486,Partial,2025-07-12,DD,0
FEE_INST_001_010293,STU_INST_001_1866,Transport Fee,2024-25,Q4,2025-08-26,16536,8268,8268,Partial,2025-08-05,Card Payment,0
FEE_INST_001_010294,STU_INST_001_1866,Admission Fee,2024-25,Q3,2025-08-12,5335,2667,2668,Partial,2025-07-27,Online Banking,288
FEE_INST_001_010295,STU_INST_001_1866,Library Fee,2024-25,Q2,2025-10-11,6658,3329,3329,Partial,2025-07-24,UPI,247
FEE_INST_001_010296,STU_INST_001_1867,Tuition Fee,2024-25,Q4,2025-09-21,40179,40179,0,Paid,2025-08-25,Card Payment,0
FEE_INST_001_010297,STU_INST_001_1867,Development Fee,2024-25,Q4,2025-09-10,7726,7726,0,Paid,2025-08-13,UPI,0
FEE_INST_001_010298,STU_INST_001_1867,Transport Fee,2024-25,Q2,2025-10-16,11516,11516,0,Paid,2025-05-29,Card Payment,0
FEE_INST_001_010299,STU_INST_001_1867,Annual Function Fee,2024-25,Q2,2025-11-23,5853,5853,0,Paid,2025-05-31,Cash,0
FEE_INST_001_010300,STU_INST_001_1867,Admission Fee,2024-25,Q3,2025-08-13,8951,8951,0,Paid,2025-08-09,Card Payment,0
FEE_INST_001_010301,STU_INST_001_1868,Development Fee,2024-25,Q3,2025-09-29,5990,0,5990,Pending,,,0
FEE_INST_001_010302,STU_INST_001_1868,Activity Fee,2024-25,Q4,2025-09-24,3227,0,3227,Pending,,,0
FEE_INST_001_010303,STU_INST_001_1868,Transport Fee,2024-25,Q2,2025-11-28,9099,0,9099,Pending,,,418
FEE_INST_001_010304,STU_INST_001_1868,Lab Fee,2024-25,Q2,2025-12-03,3650,0,3650,Pending,,,0
FEE_INST_001_010305,STU_INST_001_1868,Admission Fee,2024-25,Q1,2025-12-08,6824,0,6824,Pending,,,0
FEE_INST_001_010306,STU_INST_001_1868,Library Fee,2024-25,Q2,2025-08-12,2011,0,2011,Pending,,,0
FEE_INST_001_010307,STU_INST_001_1869,Library Fee,2024-25,Q1,2025-08-15,2002,1001,1001,Partial,2025-06-18,Card Payment,0
FEE_INST_001_010308,STU_INST_001_1869,Transport Fee,2024-25,Q4,2025-12-05,19259,9629,9630,Partial,2025-07-10,Cash,0
FEE_INST_001_010309,STU_INST_001_1869,Annual Function Fee,2024-25,Q1,2025-11-16,5287,2643,2644,Partial,2025-08-24,UPI,0
FEE_INST_001_010310,STU_INST_001_1869,Tuition Fee,2024-25,Q1,2025-08-08,49123,24561,24562,Partial,2025-09-01,DD,481
FEE_INST_001_010311,STU_INST_001_1869,Exam Fee,2024-25,Q3,2025-12-07,7415,3707,3708,Partial,2025-08-05,DD,437
FEE_INST_001_010312,STU_INST_001_1869,Lab Fee,2024-25,Q3,2025-10-04,2730,1365,1365,Partial,2025-07-30,Online Banking,0
FEE_INST_001_010313,STU_INST_001_1870,Development Fee,2024-25,Q4,2025-11-01,5496,2748,2748,Partial,2025-07-19,Cash,0
FEE_INST_001_010314,STU_INST_001_1870,Transport Fee,2024-25,Q1,2025-09-22,18027,9013,9014,Partial,2025-07-13,Cheque,0
FEE_INST_001_010315,STU_INST_001_1870,Library Fee,2024-25,Q4,2025-08-06,4431,2215,2216,Partial,2025-06-09,Card Payment,0
FEE_INST_001_010316,STU_INST_001_1870,Activity Fee,2024-25,Q3,2025-10-13,5579,2789,2790,Partial,2025-08-12,DD,0
FEE_INST_001_010317,STU_INST_001_1870,Annual Function Fee,2024-25,Q2,2025-11-02,6047,3023,3024,Partial,2025-07-18,UPI,249
FEE_INST_001_010318,STU_INST_001_1871,Sports Fee,2024-25,Q1,2025-10-11,5643,5643,0,Paid,2025-09-12,Cheque,0
FEE_INST_001_010319,STU_INST_001_1871,Transport Fee,2024-25,Q2,2025-11-27,12794,12794,0,Paid,2025-08-12,Card Payment,0
FEE_INST_001_010320,STU_INST_001_1871,Development Fee,2024-25,Q4,2025-08-21,6343,6343,0,Paid,2025-06-04,UPI,0
FEE_INST_001_010321,STU_INST_001_1871,Exam Fee,2024-25,Q4,2025-11-19,6375,6375,0,Paid,2025-07-01,UPI,0
FEE_INST_001_010322,STU_INST_001_1871,Library Fee,2024-25,Q2,2025-10-02,2606,2606,0,Paid,2025-08-30,Card Payment,0
FEE_INST_001_010323,STU_INST_001_1872,Admission Fee,2024-25,Q2,2025-08-05,11046,11046,0,Paid,2025-06-18,Online Banking,0
FEE_INST_001_010324,STU_INST_001_1872,Computer Fee,2024-25,Q1,2025-09-07,2983,2983,0,Paid,2025-08-05,Cash,0
FEE_INST_001_010325,STU_INST_001_1872,Activity Fee,2024-25,Q1,2025-11-27,3158,3158,0,Paid,2025-06-14,UPI,0
FEE_INST_001_010326,STU_INST_001_1872,Exam Fee,2024-25,Q1,2025-10-14,6649,6649,0,Paid,2025-08-18,Card Payment,0
FEE_INST_001_010327,STU_INST_001_1872,Transport Fee,2024-25,Q1,2025-09-19,11160,11160,0,Paid,2025-07-30,DD,0
FEE_INST_001_010328,STU_INST_001_1872,Development Fee,2024-25,Q2,2025-10-23,3783,3783,0,Paid,2025-06-21,UPI,0
FEE_INST_001_010329,STU_INST_001_1872,Annual Function Fee,2024-25,Q1,2025-08-05,4721,4721,0,Paid,2025-05-29,Online Banking,0
FEE_INST_001_010330,STU_INST_001_1873,Library Fee,2024-25,Q1,2025-12-15,5267,2633,2634,Partial,2025-06-05,Cheque,0
FEE_INST_001_010331,STU_INST_001_1873,Tuition Fee,2024-25,Q3,2025-09-27,16983,8491,8492,Partial,2025-05-20,Card Payment,0
FEE_INST_001_010332,STU_INST_001_1873,Exam Fee,2024-25,Q2,2025-08-26,7367,3683,3684,Partial,2025-06-11,Online Banking,0
FEE_INST_001_010333,STU_INST_001_1873,Activity Fee,2024-25,Q2,2025-09-28,3865,1932,1933,Partial,2025-07-17,Online Banking,0
FEE_INST_001_010334,STU_INST_001_1873,Sports Fee,2024-25,Q1,2025-08-30,4975,2487,2488,Partial,2025-07-23,Cheque,0
FEE_INST_001_010335,STU_INST_001_1873,Annual Function Fee,2024-25,Q1,2025-09-21,2014,1007,1007,Partial,2025-06-18,Cheque,491
FEE_INST_001_010336,STU_INST_001_1874,Admission Fee,2024-25,Q1,2025-10-12,12872,12872,0,Paid,2025-06-04,Online Banking,0
FEE_INST_001_010337,STU_INST_001_1874,Exam Fee,2024-25,Q1,2025-08-03,6389,6389,0,Paid,2025-08-08,DD,0
FEE_INST_001_010338,STU_INST_001_1874,Annual Function Fee,2024-25,Q4,2025-09-22,6871,6871,0,Paid,2025-08-10,UPI,0
FEE_INST_001_010339,STU_INST_001_1874,Activity Fee,2024-25,Q4,2025-12-05,3039,3039,0,Paid,2025-05-31,Cheque,0
FEE_INST_001_010340,STU_INST_001_1874,Library Fee,2024-25,Q3,2025-08-14,4190,4190,0,Paid,2025-06-06,Cheque,0
FEE_INST_001_010341,STU_INST_001_1874,Development Fee,2024-25,Q1,2025-12-14,4668,4668,0,Paid,2025-08-19,DD,0
FEE_INST_001_010342,STU_INST_001_1874,Sports Fee,2024-25,Q4,2025-09-23,4345,4345,0,Paid,2025-05-28,Cash,0
FEE_INST_001_010343,STU_INST_001_1875,Computer Fee,2024-25,Q1,2025-12-09,6839,6839,0,Paid,2025-08-08,Cheque,0
FEE_INST_001_010344,STU_INST_001_1875,Tuition Fee,2024-25,Q3,2025-10-18,26234,26234,0,Paid,2025-06-22,DD,0
FEE_INST_001_010345,STU_INST_001_1875,Activity Fee,2024-25,Q2,2025-08-04,5902,5902,0,Paid,2025-06-22,UPI,0
FEE_INST_001_010346,STU_INST_001_1875,Transport Fee,2024-25,Q2,2025-11-28,11513,11513,0,Paid,2025-07-31,Online Banking,0
FEE_INST_001_010347,STU_INST_001_1875,Admission Fee,2024-25,Q2,2025-12-09,11427,11427,0,Paid,2025-07-15,DD,0
FEE_INST_001_010348,STU_INST_001_1876,Tuition Fee,2024-25,Q4,2025-12-09,30682,0,30682,Pending,,,0
FEE_INST_001_010349,STU_INST_001_1876,Transport Fee,2024-25,Q1,2025-09-09,10458,0,10458,Pending,,,0
FEE_INST_001_010350,STU_INST_001_1876,Library Fee,2024-25,Q1,2025-08-27,5363,0,5363,Pending,,,340
FEE_INST_001_010351,STU_INST_001_1876,Lab Fee,2024-25,Q2,2025-09-06,3835,0,3835,Pending,,,348
FEE_INST_001_010352,STU_INST_001_1876,Development Fee,2024-25,Q2,2025-08-25,6698,0,6698,Pending,,,162
FEE_INST_001_010353,STU_INST_001_1877,Computer Fee,2024-25,Q1,2025-08-22,3506,0,3506,Pending,,,208
FEE_INST_001_010354,STU_INST_001_1877,Activity Fee,2024-25,Q1,2025-12-14,3882,0,3882,Pending,,,243
FEE_INST_001_010355,STU_INST_001_1877,Admission Fee,2024-25,Q4,2025-08-26,12877,0,12877,Pending,,,0
FEE_INST_001_010356,STU_INST_001_1877,Sports Fee,2024-25,Q2,2025-10-07,5658,0,5658,Pending,,,0
FEE_INST_001_010357,STU_INST_001_1877,Development Fee,2024-25,Q3,2025-09-08,5157,0,5157,Pending,,,0
FEE_INST_001_010358,STU_INST_001_1877,Library Fee,2024-25,Q3,2025-11-12,7670,0,7670,Pending,,,0
FEE_INST_001_010359,STU_INST_001_1877,Lab Fee,2024-25,Q3,2025-09-13,3335,0,3335,Pending,,,101
FEE_INST_001_010360,STU_INST_001_1878,Development Fee,2024-25,Q3,2025-11-23,7133,3566,3567,Partial,2025-09-12,UPI,0
FEE_INST_001_010361,STU_INST_001_1878,Annual Function Fee,2024-25,Q3,2025-11-01,5271,2635,2636,Partial,2025-07-07,UPI,0
FEE_INST_001_010362,STU_INST_001_1878,Computer Fee,2024-25,Q3,2025-08-24,5520,2760,2760,Partial,2025-05-25,Online Banking,0
FEE_INST_001_010363,STU_INST_001_1878,Tuition Fee,2024-25,Q3,2025-09-14,44023,22011,22012,Partial,2025-08-20,DD,0
FEE_INST_001_010364,STU_INST_001_1878,Exam Fee,2024-25,Q2,2025-11-21,4871,2435,2436,Partial,2025-08-09,Card Payment,0
FEE_INST_001_010365,STU_INST_001_1878,Sports Fee,2024-25,Q1,2025-10-29,7360,3680,3680,Partial,2025-05-24,Card Payment,0
FEE_INST_001_010366,STU_INST_001_1878,Lab Fee,2024-25,Q1,2025-12-08,2964,1482,1482,Partial,2025-08-31,Cheque,0
FEE_INST_001_010367,STU_INST_001_1879,Exam Fee,2024-25,Q3,2025-10-06,2922,0,2922,Pending,,,0
FEE_INST_001_010368,STU_INST_001_1879,Tuition Fee,2024-25,Q4,2025-09-18,32305,0,32305,Pending,,,0
FEE_INST_001_010369,STU_INST_001_1879,Development Fee,2024-25,Q3,2025-12-15,6218,0,6218,Pending,,,153
FEE_INST_001_010370,STU_INST_001_1879,Annual Function Fee,2024-25,Q4,2025-09-19,3663,0,3663,Pending,,,0
FEE_INST_001_010371,STU_INST_001_1879,Sports Fee,2024-25,Q4,2025-09-19,7612,0,7612,Pending,,,0
FEE_INST_001_010372,STU_INST_001_1880,Annual Function Fee,2024-25,Q3,2025-11-09,3172,0,3172,Pending,,,0
FEE_INST_001_010373,STU_INST_001_1880,Computer Fee,2024-25,Q4,2025-08-31,3042,0,3042,Pending,,,0
FEE_INST_001_010374,STU_INST_001_1880,Sports Fee,2024-25,Q2,2025-08-12,2071,0,2071,Pending,,,0
FEE_INST_001_010375,STU_INST_001_1880,Exam Fee,2024-25,Q1,2025-08-09,7521,0,7521,Pending,,,0
FEE_INST_001_010376,STU_INST_001_1880,Library Fee,2024-25,Q3,2025-12-15,5634,0,5634,Pending,,,0
FEE_INST_001_010377,STU_INST_001_1880,Transport Fee,2024-25,Q4,2025-09-27,19225,0,19225,Pending,,,0
FEE_INST_001_010378,STU_INST_001_1881,Exam Fee,2024-25,Q1,2025-09-27,2350,0,2350,Pending,,,0
FEE_INST_001_010379,STU_INST_001_1881,Sports Fee,2024-25,Q4,2025-10-08,6999,0,6999,Pending,,,0
FEE_INST_001_010380,STU_INST_001_1881,Library Fee,2024-25,Q4,2025-10-21,6941,0,6941,Pending,,,0
FEE_INST_001_010381,STU_INST_001_1881,Computer Fee,2024-25,Q1,2025-09-09,2916,0,2916,Pending,,,0
FEE_INST_001_010382,STU_INST_001_1881,Tuition Fee,2024-25,Q2,2025-09-09,19825,0,19825,Pending,,,0
FEE_INST_001_010383,STU_INST_001_1881,Transport Fee,2024-25,Q1,2025-12-12,19341,0,19341,Pending,,,0
FEE_INST_001_010384,STU_INST_001_1881,Annual Function Fee,2024-25,Q4,2025-10-23,4108,0,4108,Pending,,,163
FEE_INST_001_010385,STU_INST_001_1882,Development Fee,2024-25,Q2,2025-12-13,2291,2291,0,Paid,2025-07-26,UPI,0
FEE_INST_001_010386,STU_INST_001_1882,Annual Function Fee,2024-25,Q3,2025-09-09,4577,4577,0,Paid,2025-07-30,Online Banking,0
FEE_INST_001_010387,STU_INST_001_1882,Transport Fee,2024-25,Q3,2025-10-20,17769,17769,0,Paid,2025-09-12,Card Payment,0
FEE_INST_001_010388,STU_INST_001_1882,Tuition Fee,2024-25,Q3,2025-12-09,27382,27382,0,Paid,2025-06-07,DD,0
FEE_INST_001_010389,STU_INST_001_1882,Computer Fee,2024-25,Q2,2025-09-08,6048,6048,0,Paid,2025-07-10,Cash,0
FEE_INST_001_010390,STU_INST_001_1882,Library Fee,2024-25,Q4,2025-10-21,2398,2398,0,Paid,2025-06-01,Cheque,0
FEE_INST_001_010391,STU_INST_001_1883,Activity Fee,2024-25,Q3,2025-09-23,7816,3908,3908,Partial,2025-09-09,Card Payment,342
FEE_INST_001_010392,STU_INST_001_1883,Sports Fee,2024-25,Q2,2025-08-29,6564,3282,3282,Partial,2025-07-04,Online Banking,0
FEE_INST_001_010393,STU_INST_001_1883,Lab Fee,2024-25,Q3,2025-08-18,5558,2779,2779,Partial,2025-06-25,Cash,0
FEE_INST_001_010394,STU_INST_001_1883,Admission Fee,2024-25,Q1,2025-08-04,9973,4986,4987,Partial,2025-07-01,Online Banking,0
FEE_INST_001_010395,STU_INST_001_1883,Development Fee,2024-25,Q4,2025-10-21,7852,3926,3926,Partial,2025-07-09,DD,0
FEE_INST_001_010396,STU_INST_001_1883,Transport Fee,2024-25,Q2,2025-08-17,13702,6851,6851,Partial,2025-06-08,DD,490
FEE_INST_001_010397,STU_INST_001_1883,Tuition Fee,2024-25,Q4,2025-09-05,19470,9735,9735,Partial,2025-09-06,UPI,0
FEE_INST_001_010398,STU_INST_001_1884,Admission Fee,2024-25,Q1,2025-11-26,5862,2931,2931,Partial,2025-07-10,Cash,339
FEE_INST_001_010399,STU_INST_001_1884,Tuition Fee,2024-25,Q3,2025-09-04,35062,17531,17531,Partial,2025-09-05,Card Payment,0
FEE_INST_001_010400,STU_INST_001_1884,Transport Fee,2024-25,Q4,2025-09-03,8170,4085,4085,Partial,2025-09-02,Card Payment,186
FEE_INST_001_010401,STU_INST_001_1884,Development Fee,2024-25,Q2,2025-10-13,6678,3339,3339,Partial,2025-05-29,Online Banking,230
FEE_INST_001_010402,STU_INST_001_1884,Activity Fee,2024-25,Q1,2025-09-08,6332,3166,3166,Partial,2025-07-06,Cash,0
FEE_INST_001_010403,STU_INST_001_1884,Sports Fee,2024-25,Q2,2025-10-10,3916,1958,1958,Partial,2025-07-25,UPI,385
FEE_INST_001_010404,STU_INST_001_1884,Annual Function Fee,2024-25,Q4,2025-11-25,4691,2345,2346,Partial,2025-06-25,Card Payment,0
FEE_INST_001_010405,STU_INST_001_1885,Lab Fee,2024-25,Q1,2025-09-23,3051,1525,1526,Partial,2025-06-20,Online Banking,0
FEE_INST_001_010406,STU_INST_001_1885,Library Fee,2024-25,Q4,2025-11-30,3295,1647,1648,Partial,2025-06-14,Cheque,0
FEE_INST_001_010407,STU_INST_001_1885,Activity Fee,2024-25,Q1,2025-09-28,6136,3068,3068,Partial,2025-05-30,DD,0
FEE_INST_001_010408,STU_INST_001_1885,Sports Fee,2024-25,Q3,2025-08-22,3974,1987,1987,Partial,2025-06-14,Online Banking,0
FEE_INST_001_010409,STU_INST_001_1886,Library Fee,2024-25,Q2,2025-11-09,2590,0,2590,Pending,,,0
FEE_INST_001_010410,STU_INST_001_1886,Admission Fee,2024-25,Q1,2025-12-13,10988,0,10988,Pending,,,0
FEE_INST_001_010411,STU_INST_001_1886,Tuition Fee,2024-25,Q2,2025-12-15,19724,0,19724,Pending,,,149
FEE_INST_001_010412,STU_INST_001_1886,Annual Function Fee,2024-25,Q3,2025-10-27,4738,0,4738,Pending,,,0
FEE_INST_001_010413,STU_INST_001_1886,Activity Fee,2024-25,Q1,2025-11-03,6408,0,6408,Pending,,,135
