fee_id,student_id,fee_type,academic_year,quarter,due_date,amount_due,amount_paid,balance,payment_status,last_payment_date,payment_method,late_fee
FEE_INST_002_009097,STU_INST_002_1653,Exam Fee,2024-25,Q1,2025-08-28,3818,1909,1909,Partial,2025-08-15,Card Payment,0
FEE_INST_002_009098,STU_INST_002_1654,Computer Fee,2024-25,Q3,2025-08-29,5922,0,5922,Pending,,,0
FEE_INST_002_009099,STU_INST_002_1654,Transport Fee,2024-25,Q2,2025-10-22,10479,0,10479,Pending,,,0
FEE_INST_002_009100,STU_INST_002_1654,Annual Function Fee,2024-25,Q2,2025-10-02,6054,0,6054,Pending,,,267
FEE_INST_002_009101,STU_INST_002_1654,Activity Fee,2024-25,Q3,2025-09-23,2036,0,2036,Pending,,,0
FEE_INST_002_009102,STU_INST_002_1655,Transport Fee,2024-25,Q4,2025-09-19,10661,10661,0,Paid,2025-09-13,DD,0
FEE_INST_002_009103,STU_INST_002_1655,Annual Function Fee,2024-25,Q4,2025-10-10,4544,4544,0,Paid,2025-06-05,UPI,0
FEE_INST_002_009104,STU_INST_002_1655,Development Fee,2024-25,Q1,2025-09-03,7379,7379,0,Paid,2025-09-05,Card Payment,0
FEE_INST_002_009105,STU_INST_002_1655,Activity Fee,2024-25,Q1,2025-10-16,5417,5417,0,Paid,2025-07-26,Card Payment,0
FEE_INST_002_009106,STU_INST_002_1655,Tuition Fee,2024-25,Q3,2025-11-22,47531,47531,0,Paid,2025-06-29,Cash,0
FEE_INST_002_009107,STU_INST_002_1656,Admission Fee,2024-25,Q2,2025-08-03,8323,0,8323,Pending,,,0
FEE_INST_002_009108,STU_INST_002_1656,Annual Function Fee,2024-25,Q3,2025-09-21,6302,0,6302,Pending,,,0
FEE_INST_002_009109,STU_INST_002_1656,Sports Fee,2024-25,Q3,2025-10-23,6982,0,6982,Pending,,,0
FEE_INST_002_009110,STU_INST_002_1656,Activity Fee,2024-25,Q4,2025-08-23,3586,0,3586,Pending,,,0
FEE_INST_002_009111,STU_INST_002_1656,Tuition Fee,2024-25,Q1,2025-11-09,28498,0,28498,Pending,,,0
FEE_INST_002_009112,STU_INST_002_1656,Computer Fee,2024-25,Q1,2025-12-09,6819,0,6819,Pending,,,0
FEE_INST_002_009113,STU_INST_002_1657,Development Fee,2024-25,Q4,2025-12-02,5373,5373,0,Paid,2025-06-18,Card Payment,0
FEE_INST_002_009114,STU_INST_002_1657,Tuition Fee,2024-25,Q3,2025-10-08,46466,46466,0,Paid,2025-06-20,Online Banking,0
FEE_INST_002_009115,STU_INST_002_1657,Transport Fee,2024-25,Q1,2025-08-19,10341,10341,0,Paid,2025-07-19,Card Payment,0
FEE_INST_002_009116,STU_INST_002_1657,Activity Fee,2024-25,Q1,2025-08-29,3880,3880,0,Paid,2025-06-16,UPI,0
FEE_INST_002_009117,STU_INST_002_1657,Lab Fee,2024-25,Q2,2025-09-19,5306,5306,0,Paid,2025-06-17,UPI,0
FEE_INST_002_009118,STU_INST_002_1658,Annual Function Fee,2024-25,Q2,2025-11-04,6363,0,6363,Pending,,,474
FEE_INST_002_009119,STU_INST_002_1658,Library Fee,2024-25,Q1,2025-11-17,6899,0,6899,Pending,,,0
FEE_INST_002_009120,STU_INST_002_1658,Tuition Fee,2024-25,Q2,2025-11-29,31240,0,31240,Pending,,,168
FEE_INST_002_009121,STU_INST_002_1658,Activity Fee,2024-25,Q4,2025-09-16,2768,0,2768,Pending,,,325
FEE_INST_002_009122,STU_INST_002_1659,Tuition Fee,2024-25,Q2,2025-12-13,27779,13889,13890,Partial,2025-05-23,UPI,112
FEE_INST_002_009123,STU_INST_002_1659,Transport Fee,2024-25,Q2,2025-11-13,14005,7002,7003,Partial,2025-06-18,Cash,0
FEE_INST_002_009124,STU_INST_002_1659,Development Fee,2024-25,Q3,2025-08-09,4291,2145,2146,Partial,2025-07-26,Cash,0
FEE_INST_002_009125,STU_INST_002_1659,Sports Fee,2024-25,Q4,2025-09-20,4400,2200,2200,Partial,2025-06-19,Card Payment,0
FEE_INST_002_009126,STU_INST_002_1659,Exam Fee,2024-25,Q1,2025-11-05,6849,3424,3425,Partial,2025-06-29,Cash,0
FEE_INST_002_009127,STU_INST_002_1660,Lab Fee,2024-25,Q1,2025-11-06,7600,3800,3800,Partial,2025-08-09,DD,0
FEE_INST_002_009128,STU_INST_002_1660,Sports Fee,2024-25,Q2,2025-12-01,4174,2087,2087,Partial,2025-08-01,Online Banking,0
FEE_INST_002_009129,STU_INST_002_1660,Activity Fee,2024-25,Q2,2025-11-04,6313,3156,3157,Partial,2025-09-09,Cash,343
FEE_INST_002_009130,STU_INST_002_1660,Annual Function Fee,2024-25,Q3,2025-10-21,2580,1290,1290,Partial,2025-09-15,UPI,0
FEE_INST_002_009131,STU_INST_002_1661,Exam Fee,2024-25,Q2,2025-08-25,5406,2703,2703,Partial,2025-07-16,Cheque,0
FEE_INST_002_009132,STU_INST_002_1661,Admission Fee,2024-25,Q4,2025-08-22,7671,3835,3836,Partial,2025-09-10,UPI,0
FEE_INST_002_009133,STU_INST_002_1661,Tuition Fee,2024-25,Q3,2025-12-10,49044,24522,24522,Partial,2025-06-20,DD,246
FEE_INST_002_009134,STU_INST_002_1661,Lab Fee,2024-25,Q1,2025-11-28,4199,2099,2100,Partial,2025-09-15,DD,490
FEE_INST_002_009135,STU_INST_002_1661,Library Fee,2024-25,Q4,2025-08-09,2135,1067,1068,Partial,2025-08-03,Cash,0
FEE_INST_002_009136,STU_INST_002_1661,Annual Function Fee,2024-25,Q1,2025-08-24,5582,2791,2791,Partial,2025-06-24,Card Payment,0
FEE_INST_002_009137,STU_INST_002_1662,Tuition Fee,2024-25,Q1,2025-10-04,23015,23015,0,Paid,2025-07-13,Online Banking,0
FEE_INST_002_009138,STU_INST_002_1662,Exam Fee,2024-25,Q3,2025-11-02,5650,5650,0,Paid,2025-06-12,Online Banking,0
FEE_INST_002_009139,STU_INST_002_1662,Development Fee,2024-25,Q1,2025-09-15,3268,3268,0,Paid,2025-06-07,Card Payment,0
FEE_INST_002_009140,STU_INST_002_1662,Sports Fee,2024-25,Q3,2025-08-09,6956,6956,0,Paid,2025-06-14,DD,0
FEE_INST_002_009141,STU_INST_002_1662,Computer Fee,2024-25,Q2,2025-08-14,5409,5409,0,Paid,2025-05-21,UPI,0
FEE_INST_002_009142,STU_INST_002_1662,Activity Fee,2024-25,Q3,2025-08-04,3991,3991,0,Paid,2025-08-28,Online Banking,0
FEE_INST_002_009143,STU_INST_002_1663,Library Fee,2024-25,Q3,2025-08-28,2553,2553,0,Paid,2025-07-15,DD,0
FEE_INST_002_009144,STU_INST_002_1663,Tuition Fee,2024-25,Q4,2025-08-28,15277,15277,0,Paid,2025-08-08,Card Payment,0
FEE_INST_002_009145,STU_INST_002_1663,Transport Fee,2024-25,Q2,2025-10-01,12576,12576,0,Paid,2025-09-14,Cheque,0
FEE_INST_002_009146,STU_INST_002_1663,Computer Fee,2024-25,Q4,2025-12-05,6015,6015,0,Paid,2025-09-07,UPI,0
FEE_INST_002_009147,STU_INST_002_1663,Exam Fee,2024-25,Q2,2025-10-22,7663,7663,0,Paid,2025-09-13,DD,0
FEE_INST_002_009148,STU_INST_002_1663,Sports Fee,2024-25,Q2,2025-10-29,6005,6005,0,Paid,2025-09-14,Cash,0
FEE_INST_002_009149,STU_INST_002_1664,Admission Fee,2024-25,Q4,2025-09-29,13874,13874,0,Paid,2025-09-01,Cash,0
FEE_INST_002_009150,STU_INST_002_1664,Library Fee,2024-25,Q3,2025-08-29,4980,4980,0,Paid,2025-06-01,Cheque,0
FEE_INST_002_009151,STU_INST_002_1664,Tuition Fee,2024-25,Q2,2025-10-07,15386,15386,0,Paid,2025-06-06,DD,0
FEE_INST_002_009152,STU_INST_002_1664,Lab Fee,2024-25,Q1,2025-11-19,3860,3860,0,Paid,2025-08-30,DD,0
FEE_INST_002_009153,STU_INST_002_1664,Annual Function Fee,2024-25,Q2,2025-08-28,3246,3246,0,Paid,2025-05-25,Cheque,0
FEE_INST_002_009154,STU_INST_002_1665,Development Fee,2024-25,Q3,2025-12-01,7962,3981,3981,Partial,2025-08-13,Online Banking,482
FEE_INST_002_009155,STU_INST_002_1665,Sports Fee,2024-25,Q1,2025-11-19,2789,1394,1395,Partial,2025-08-08,Cash,0
FEE_INST_002_009156,STU_INST_002_1665,Exam Fee,2024-25,Q4,2025-11-28,6743,3371,3372,Partial,2025-07-06,Cheque,0
FEE_INST_002_009157,STU_INST_002_1665,Transport Fee,2024-25,Q4,2025-09-18,9471,4735,4736,Partial,2025-07-28,Cash,0
FEE_INST_002_009158,STU_INST_002_1665,Tuition Fee,2024-25,Q3,2025-11-23,22809,11404,11405,Partial,2025-08-21,Online Banking,0
FEE_INST_002_009159,STU_INST_002_1665,Library Fee,2024-25,Q3,2025-11-24,4025,2012,2013,Partial,2025-09-12,DD,107
FEE_INST_002_009160,STU_INST_002_1665,Lab Fee,2024-25,Q1,2025-09-19,6582,3291,3291,Partial,2025-05-22,DD,285
FEE_INST_002_009161,STU_INST_002_1666,Computer Fee,2024-25,Q1,2025-12-14,3668,1834,1834,Partial,2025-08-28,Cheque,0
FEE_INST_002_009162,STU_INST_002_1666,Admission Fee,2024-25,Q2,2025-08-08,12911,6455,6456,Partial,2025-09-13,Card Payment,0
FEE_INST_002_009163,STU_INST_002_1666,Library Fee,2024-25,Q3,2025-11-14,6825,3412,3413,Partial,2025-07-04,Card Payment,0
FEE_INST_002_009164,STU_INST_002_1666,Lab Fee,2024-25,Q2,2025-08-08,2954,1477,1477,Partial,2025-07-05,Cash,0
FEE_INST_002_009165,STU_INST_002_1666,Exam Fee,2024-25,Q1,2025-08-14,7990,3995,3995,Partial,2025-06-22,Card Payment,0
FEE_INST_002_009166,STU_INST_002_1667,Library Fee,2024-25,Q2,2025-09-20,6891,3445,3446,Partial,2025-08-11,Cheque,0
FEE_INST_002_009167,STU_INST_002_1667,Development Fee,2024-25,Q3,2025-12-01,2981,1490,1491,Partial,2025-05-27,Online Banking,0
FEE_INST_002_009168,STU_INST_002_1667,Tuition Fee,2024-25,Q3,2025-08-05,15759,7879,7880,Partial,2025-09-07,Cheque,257
FEE_INST_002_009169,STU_INST_002_1667,Annual Function Fee,2024-25,Q1,2025-11-04,7849,3924,3925,Partial,2025-06-04,Online Banking,0
FEE_INST_002_009170,STU_INST_002_1668,Admission Fee,2024-25,Q2,2025-11-17,12671,0,12671,Pending,,,162
FEE_INST_002_009171,STU_INST_002_1668,Library Fee,2024-25,Q1,2025-12-15,3521,0,3521,Pending,,,0
FEE_INST_002_009172,STU_INST_002_1668,Tuition Fee,2024-25,Q2,2025-10-06,18686,0,18686,Pending,,,0
FEE_INST_002_009173,STU_INST_002_1668,Transport Fee,2024-25,Q2,2025-11-21,14020,0,14020,Pending,,,500
FEE_INST_002_009174,STU_INST_002_1668,Exam Fee,2024-25,Q1,2025-12-03,2875,0,2875,Pending,,,0
FEE_INST_002_009175,STU_INST_002_1669,Development Fee,2024-25,Q3,2025-10-16,2084,1042,1042,Partial,2025-09-11,Cash,0
FEE_INST_002_009176,STU_INST_002_1669,Computer Fee,2024-25,Q1,2025-08-16,2651,1325,1326,Partial,2025-07-02,Online Banking,0
FEE_INST_002_009177,STU_INST_002_1669,Library Fee,2024-25,Q1,2025-08-09,5617,2808,2809,Partial,2025-07-02,Cheque,0
FEE_INST_002_009178,STU_INST_002_1669,Sports Fee,2024-25,Q1,2025-09-01,7111,3555,3556,Partial,2025-08-07,Card Payment,0
FEE_INST_002_009179,STU_INST_002_1669,Exam Fee,2024-25,Q3,2025-08-23,2599,1299,1300,Partial,2025-08-07,Online Banking,454
FEE_INST_002_009180,STU_INST_002_1669,Lab Fee,2024-25,Q1,2025-10-26,2411,1205,1206,Partial,2025-08-20,Cheque,276
FEE_INST_002_009181,STU_INST_002_1669,Tuition Fee,2024-25,Q3,2025-08-29,40935,20467,20468,Partial,2025-08-09,Card Payment,0
FEE_INST_002_009182,STU_INST_002_1670,Library Fee,2024-25,Q4,2025-11-11,5575,5575,0,Paid,2025-07-09,UPI,0
FEE_INST_002_009183,STU_INST_002_1670,Development Fee,2024-25,Q2,2025-08-11,3417,3417,0,Paid,2025-06-04,DD,0
FEE_INST_002_009184,STU_INST_002_1670,Sports Fee,2024-25,Q2,2025-08-28,2185,2185,0,Paid,2025-08-25,Card Payment,0
FEE_INST_002_009185,STU_INST_002_1670,Transport Fee,2024-25,Q4,2025-08-18,8148,8148,0,Paid,2025-08-07,Cheque,0
FEE_INST_002_009186,STU_INST_002_1670,Activity Fee,2024-25,Q2,2025-08-05,7115,7115,0,Paid,2025-06-11,Cheque,0
FEE_INST_002_009187,STU_INST_002_1670,Lab Fee,2024-25,Q2,2025-08-14,4873,4873,0,Paid,2025-05-25,DD,0
FEE_INST_002_009188,STU_INST_002_1670,Annual Function Fee,2024-25,Q4,2025-11-27,2533,2533,0,Paid,2025-08-20,Cash,0
FEE_INST_002_009189,STU_INST_002_1671,Annual Function Fee,2024-25,Q2,2025-08-18,5073,0,5073,Pending,,,156
FEE_INST_002_009190,STU_INST_002_1671,Activity Fee,2024-25,Q2,2025-08-20,7146,0,7146,Pending,,,491
FEE_INST_002_009191,STU_INST_002_1671,Computer Fee,2024-25,Q4,2025-12-06,2530,0,2530,Pending,,,0
FEE_INST_002_009192,STU_INST_002_1671,Sports Fee,2024-25,Q3,2025-11-18,4665,0,4665,Pending,,,0
FEE_INST_002_009193,STU_INST_002_1672,Transport Fee,2024-25,Q1,2025-11-11,10751,0,10751,Pending,,,164
FEE_INST_002_009194,STU_INST_002_1672,Activity Fee,2024-25,Q3,2025-11-06,5628,0,5628,Pending,,,0
FEE_INST_002_009195,STU_INST_002_1672,Library Fee,2024-25,Q3,2025-11-17,6721,0,6721,Pending,,,0
FEE_INST_002_009196,STU_INST_002_1672,Development Fee,2024-25,Q3,2025-10-28,5879,0,5879,Pending,,,461
FEE_INST_002_009197,STU_INST_002_1672,Lab Fee,2024-25,Q2,2025-08-17,6866,0,6866,Pending,,,161
FEE_INST_002_009198,STU_INST_002_1672,Sports Fee,2024-25,Q3,2025-10-02,3522,0,3522,Pending,,,0
FEE_INST_002_009199,STU_INST_002_1673,Sports Fee,2024-25,Q4,2025-12-04,4365,0,4365,Pending,,,0
FEE_INST_002_009200,STU_INST_002_1673,Development Fee,2024-25,Q3,2025-11-13,4882,0,4882,Pending,,,0
FEE_INST_002_009201,STU_INST_002_1673,Admission Fee,2024-25,Q1,2025-10-31,13778,0,13778,Pending,,,239
FEE_INST_002_009202,STU_INST_002_1673,Exam Fee,2024-25,Q4,2025-10-22,2507,0,2507,Pending,,,259
FEE_INST_002_009203,STU_INST_002_1673,Tuition Fee,2024-25,Q3,2025-10-09,44313,0,44313,Pending,,,492
FEE_INST_002_009204,STU_INST_002_1673,Library Fee,2024-25,Q1,2025-11-13,2444,0,2444,Pending,,,0
FEE_INST_002_009205,STU_INST_002_1673,Transport Fee,2024-25,Q2,2025-09-30,18984,0,18984,Pending,,,0
FEE_INST_002_009206,STU_INST_002_1674,Tuition Fee,2024-25,Q3,2025-08-21,17133,8566,8567,Partial,2025-07-31,UPI,0
FEE_INST_002_009207,STU_INST_002_1674,Library Fee,2024-25,Q3,2025-10-06,2575,1287,1288,Partial,2025-06-13,Card Payment,0
FEE_INST_002_009208,STU_INST_002_1674,Development Fee,2024-25,Q1,2025-11-03,6914,3457,3457,Partial,2025-09-05,UPI,303
FEE_INST_002_009209,STU_INST_002_1674,Annual Function Fee,2024-25,Q3,2025-11-01,7694,3847,3847,Partial,2025-05-19,UPI,148
FEE_INST_002_009210,STU_INST_002_1674,Admission Fee,2024-25,Q4,2025-11-24,9981,4990,4991,Partial,2025-09-15,UPI,145
FEE_INST_002_009211,STU_INST_002_1674,Sports Fee,2024-25,Q4,2025-08-26,3138,1569,1569,Partial,2025-06-14,Online Banking,0
FEE_INST_002_009212,STU_INST_002_1674,Transport Fee,2024-25,Q4,2025-09-27,15186,7593,7593,Partial,2025-06-23,Card Payment,0
FEE_INST_002_009213,STU_INST_002_1675,Tuition Fee,2024-25,Q1,2025-08-27,32089,32089,0,Paid,2025-06-17,Online Banking,0
FEE_INST_002_009214,STU_INST_002_1675,Exam Fee,2024-25,Q3,2025-10-20,4308,4308,0,Paid,2025-07-08,Cheque,0
FEE_INST_002_009215,STU_INST_002_1675,Admission Fee,2024-25,Q2,2025-10-15,11599,11599,0,Paid,2025-05-23,Cheque,0
FEE_INST_002_009216,STU_INST_002_1675,Computer Fee,2024-25,Q1,2025-11-09,2139,2139,0,Paid,2025-07-16,UPI,0
FEE_INST_002_009217,STU_INST_002_1676,Development Fee,2024-25,Q3,2025-09-15,2520,2520,0,Paid,2025-06-15,Card Payment,0
FEE_INST_002_009218,STU_INST_002_1676,Computer Fee,2024-25,Q3,2025-09-02,7210,7210,0,Paid,2025-09-14,Cheque,0
FEE_INST_002_009219,STU_INST_002_1676,Transport Fee,2024-25,Q2,2025-09-16,10247,10247,0,Paid,2025-06-28,Online Banking,0
FEE_INST_002_009220,STU_INST_002_1676,Admission Fee,2024-25,Q3,2025-12-03,5523,5523,0,Paid,2025-06-03,UPI,0
FEE_INST_002_009221,STU_INST_002_1677,Sports Fee,2024-25,Q1,2025-11-08,6063,3031,3032,Partial,2025-06-23,Online Banking,0
FEE_INST_002_009222,STU_INST_002_1677,Exam Fee,2024-25,Q3,2025-10-18,5644,2822,2822,Partial,2025-09-11,UPI,0
FEE_INST_002_009223,STU_INST_002_1677,Tuition Fee,2024-25,Q1,2025-08-07,21468,10734,10734,Partial,2025-08-23,Online Banking,323
FEE_INST_002_009224,STU_INST_002_1677,Library Fee,2024-25,Q4,2025-08-17,7734,3867,3867,Partial,2025-07-26,UPI,417
FEE_INST_002_009225,STU_INST_002_1677,Annual Function Fee,2024-25,Q4,2025-08-05,3065,1532,1533,Partial,2025-06-14,DD,0
FEE_INST_002_009226,STU_INST_002_1677,Transport Fee,2024-25,Q2,2025-12-10,11704,5852,5852,Partial,2025-06-11,DD,0
FEE_INST_002_009227,STU_INST_002_1677,Admission Fee,2024-25,Q2,2025-09-14,7939,3969,3970,Partial,2025-07-07,Cheque,0
FEE_INST_002_009228,STU_INST_002_1678,Development Fee,2024-25,Q2,2025-10-09,7394,3697,3697,Partial,2025-05-31,Online Banking,256
FEE_INST_002_009229,STU_INST_002_1678,Exam Fee,2024-25,Q2,2025-10-23,6690,3345,3345,Partial,2025-07-15,Cheque,0
FEE_INST_002_009230,STU_INST_002_1678,Activity Fee,2024-25,Q2,2025-08-09,5677,2838,2839,Partial,2025-05-24,Cheque,0
FEE_INST_002_009231,STU_INST_002_1678,Tuition Fee,2024-25,Q3,2025-10-27,43849,21924,21925,Partial,2025-06-03,Cash,0
FEE_INST_002_009232,STU_INST_002_1678,Lab Fee,2024-25,Q1,2025-10-07,7143,3571,3572,Partial,2025-06-04,Cheque,0
FEE_INST_002_009233,STU_INST_002_1678,Admission Fee,2024-25,Q2,2025-11-14,5438,2719,2719,Partial,2025-06-02,Card Payment,0
FEE_INST_002_009234,STU_INST_002_1678,Library Fee,2024-25,Q2,2025-09-05,3356,1678,1678,Partial,2025-07-27,Card Payment,0
FEE_INST_002_009235,STU_INST_002_1679,Sports Fee,2024-25,Q1,2025-12-08,4281,2140,2141,Partial,2025-08-18,Cash,0
FEE_INST_002_009236,STU_INST_002_1679,Activity Fee,2024-25,Q1,2025-10-20,6908,3454,3454,Partial,2025-09-09,Cash,0
FEE_INST_002_009237,STU_INST_002_1679,Computer Fee,2024-25,Q3,2025-09-20,6614,3307,3307,Partial,2025-05-24,Card Payment,217
FEE_INST_002_009238,STU_INST_002_1679,Tuition Fee,2024-25,Q3,2025-08-30,48397,24198,24199,Partial,2025-08-12,Card Payment,332
FEE_INST_002_009239,STU_INST_002_1679,Development Fee,2024-25,Q1,2025-08-19,5567,2783,2784,Partial,2025-05-25,Cheque,476
FEE_INST_002_009240,STU_INST_002_1679,Transport Fee,2024-25,Q4,2025-11-26,14871,7435,7436,Partial,2025-06-18,Cash,0
FEE_INST_002_009241,STU_INST_002_1679,Lab Fee,2024-25,Q3,2025-08-12,5948,2974,2974,Partial,2025-07-08,DD,0
FEE_INST_002_009242,STU_INST_002_1680,Development Fee,2024-25,Q4,2025-09-24,2865,2865,0,Paid,2025-08-26,DD,0
FEE_INST_002_009243,STU_INST_002_1680,Transport Fee,2024-25,Q1,2025-08-06,10213,10213,0,Paid,2025-06-02,UPI,0
FEE_INST_002_009244,STU_INST_002_1680,Sports Fee,2024-25,Q3,2025-08-24,4158,4158,0,Paid,2025-06-03,Card Payment,0
FEE_INST_002_009245,STU_INST_002_1680,Library Fee,2024-25,Q3,2025-09-21,4688,4688,0,Paid,2025-05-31,DD,0
FEE_INST_002_009246,STU_INST_002_1681,Development Fee,2024-25,Q4,2025-12-14,7166,3583,3583,Partial,2025-07-03,Cash,0
FEE_INST_002_009247,STU_INST_002_1681,Lab Fee,2024-25,Q2,2025-08-12,7416,3708,3708,Partial,2025-07-18,Cash,423
FEE_INST_002_009248,STU_INST_002_1681,Admission Fee,2024-25,Q3,2025-08-14,6237,3118,3119,Partial,2025-09-15,Cheque,0
FEE_INST_002_009249,STU_INST_002_1681,Activity Fee,2024-25,Q2,2025-10-09,7159,3579,3580,Partial,2025-08-04,UPI,0
FEE_INST_002_009250,STU_INST_002_1681,Computer Fee,2024-25,Q3,2025-10-20,6287,3143,3144,Partial,2025-06-14,Cash,0
FEE_INST_002_009251,STU_INST_002_1681,Sports Fee,2024-25,Q2,2025-10-20,2060,1030,1030,Partial,2025-09-07,Cheque,0
FEE_INST_002_009252,STU_INST_002_1682,Development Fee,2024-25,Q1,2025-09-24,3791,1895,1896,Partial,2025-07-07,Cash,0
FEE_INST_002_009253,STU_INST_002_1682,Lab Fee,2024-25,Q4,2025-08-21,6110,3055,3055,Partial,2025-06-26,Cash,0
FEE_INST_002_009254,STU_INST_002_1682,Annual Function Fee,2024-25,Q4,2025-11-19,6914,3457,3457,Partial,2025-08-01,Online Banking,388
FEE_INST_002_009255,STU_INST_002_1682,Computer Fee,2024-25,Q1,2025-08-29,2741,1370,1371,Partial,2025-07-05,Cash,0
FEE_INST_002_009256,STU_INST_002_1682,Admission Fee,2024-25,Q3,2025-09-29,14520,7260,7260,Partial,2025-06-07,UPI,0
FEE_INST_002_009257,STU_INST_002_1683,Development Fee,2024-25,Q3,2025-11-07,7724,0,7724,Pending,,,479
FEE_INST_002_009258,STU_INST_002_1683,Tuition Fee,2024-25,Q3,2025-12-08,30351,0,30351,Pending,,,0
FEE_INST_002_009259,STU_INST_002_1683,Lab Fee,2024-25,Q2,2025-09-22,4755,0,4755,Pending,,,0
FEE_INST_002_009260,STU_INST_002_1683,Library Fee,2024-25,Q4,2025-11-02,7455,0,7455,Pending,,,0
FEE_INST_002_009261,STU_INST_002_1683,Admission Fee,2024-25,Q2,2025-12-09,7627,0,7627,Pending,,,0
FEE_INST_002_009262,STU_INST_002_1683,Transport Fee,2024-25,Q2,2025-11-22,16819,0,16819,Pending,,,0
FEE_INST_002_009263,STU_INST_002_1683,Sports Fee,2024-25,Q3,2025-10-12,7511,0,7511,Pending,,,360
FEE_INST_002_009264,STU_INST_002_1684,Annual Function Fee,2024-25,Q3,2025-11-09,4254,0,4254,Pending,,,0
FEE_INST_002_009265,STU_INST_002_1684,Library Fee,2024-25,Q1,2025-12-02,2956,0,2956,Pending,,,0
FEE_INST_002_009266,STU_INST_002_1684,Tuition Fee,2024-25,Q2,2025-11-17,25040,0,25040,Pending,,,0
FEE_INST_002_009267,STU_INST_002_1684,Development Fee,2024-25,Q3,2025-09-29,5203,0,5203,Pending,,,316
FEE_INST_002_009268,STU_INST_002_1684,Admission Fee,2024-25,Q1,2025-09-03,11145,0,11145,Pending,,,0
FEE_INST_002_009269,STU_INST_002_1685,Transport Fee,2024-25,Q3,2025-10-23,10029,5014,5015,Partial,2025-08-09,Online Banking,0
FEE_INST_002_009270,STU_INST_002_1685,Lab Fee,2024-25,Q3,2025-09-06,5247,2623,2624,Partial,2025-07-08,Online Banking,0
FEE_INST_002_009271,STU_INST_002_1685,Annual Function Fee,2024-25,Q1,2025-11-12,2768,1384,1384,Partial,2025-09-10,Cash,0
FEE_INST_002_009272,STU_INST_002_1685,Exam Fee,2024-25,Q3,2025-08-11,3380,1690,1690,Partial,2025-08-18,UPI,0
FEE_INST_002_009273,STU_INST_002_1686,Lab Fee,2024-25,Q4,2025-11-04,4303,0,4303,Pending,,,0
FEE_INST_002_009274,STU_INST_002_1686,Development Fee,2024-25,Q4,2025-11-19,4793,0,4793,Pending,,,0
FEE_INST_002_009275,STU_INST_002_1686,Activity Fee,2024-25,Q2,2025-10-22,4137,0,4137,Pending,,,0
FEE_INST_002_009276,STU_INST_002_1686,Admission Fee,2024-25,Q4,2025-10-18,13018,0,13018,Pending,,,370
FEE_INST_002_009277,STU_INST_002_1687,Lab Fee,2024-25,Q1,2025-09-16,4794,0,4794,Pending,,,0
FEE_INST_002_009278,STU_INST_002_1687,Exam Fee,2024-25,Q1,2025-09-24,5543,0,5543,Pending,,,429
FEE_INST_002_009279,STU_INST_002_1687,Transport Fee,2024-25,Q1,2025-11-26,10469,0,10469,Pending,,,0
FEE_INST_002_009280,STU_INST_002_1687,Sports Fee,2024-25,Q3,2025-08-23,7499,0,7499,Pending,,,0
FEE_INST_002_009281,STU_INST_002_1688,Tuition Fee,2024-25,Q3,2025-09-22,42822,21411,21411,Partial,2025-08-24,UPI,0
FEE_INST_002_009282,STU_INST_002_1688,Sports Fee,2024-25,Q3,2025-09-02,5224,2612,2612,Partial,2025-08-01,Cheque,0
FEE_INST_002_009283,STU_INST_002_1688,Library Fee,2024-25,Q4,2025-12-07,7087,3543,3544,Partial,2025-08-23,UPI,0
FEE_INST_002_009284,STU_INST_002_1688,Lab Fee,2024-25,Q2,2025-09-02,4383,2191,2192,Partial,2025-06-28,Card Payment,0
FEE_INST_002_009285,STU_INST_002_1688,Activity Fee,2024-25,Q2,2025-10-29,4781,2390,2391,Partial,2025-06-21,UPI,155
FEE_INST_002_009286,STU_INST_002_1688,Transport Fee,2024-25,Q1,2025-10-27,18381,9190,9191,Partial,2025-05-30,UPI,0
FEE_INST_002_009287,STU_INST_002_1688,Computer Fee,2024-25,Q3,2025-11-27,4020,2010,2010,Partial,2025-06-12,DD,318
FEE_INST_002_009288,STU_INST_002_1689,Sports Fee,2024-25,Q2,2025-11-20,2401,2401,0,Paid,2025-06-09,Cheque,0
FEE_INST_002_009289,STU_INST_002_1689,Lab Fee,2024-25,Q2,2025-09-17,5443,5443,0,Paid,2025-07-09,Online Banking,0
FEE_INST_002_009290,STU_INST_002_1689,Transport Fee,2024-25,Q1,2025-11-04,16154,16154,0,Paid,2025-05-29,DD,0
FEE_INST_002_009291,STU_INST_002_1689,Computer Fee,2024-25,Q3,2025-11-01,5475,5475,0,Paid,2025-05-25,Online Banking,0
FEE_INST_002_009292,STU_INST_002_1690,Admission Fee,2024-25,Q1,2025-08-19,9274,9274,0,Paid,2025-05-25,UPI,0
FEE_INST_002_009293,STU_INST_002_1690,Sports Fee,2024-25,Q2,2025-08-11,3234,3234,0,Paid,2025-07-01,Online Banking,0
FEE_INST_002_009294,STU_INST_002_1690,Tuition Fee,2024-25,Q4,2025-12-03,22689,22689,0,Paid,2025-07-15,DD,0
FEE_INST_002_009295,STU_INST_002_1690,Transport Fee,2024-25,Q4,2025-12-07,9937,9937,0,Paid,2025-09-02,Online Banking,0
FEE_INST_002_009296,STU_INST_002_1691,Exam Fee,2024-25,Q4,2025-11-26,7755,0,7755,Pending,,,0
