incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_001_001977,STU_INST_001_1707,2025-04-11,Incomplete Homework,Major,Student involved in incomplete homework during sports period,Principal Isha Khanna,Verbal Warning,False,False,True,False
BEH_INST_001_001978,STU_INST_001_1708,2025-07-18,Fighting,Major,Student involved in fighting during class hours,Discipline Incharge Shalini Das,Suspension,True,False,True,False
BEH_INST_001_001979,STU_INST_001_1709,2025-03-16,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Subject Teacher Veer Jadhav,Verbal Warning,False,True,False,False
BEH_INST_001_001980,STU_INST_001_1709,2025-07-21,Bullying,Moderate,Student involved in bullying during assembly,Class Teacher Shriya Pandey,Community Service,True,False,False,False
BEH_INST_001_001981,STU_INST_001_1709,2025-07-14,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Class Teacher Ishaan Bansal,After School Detention,True,False,True,False
BEH_INST_001_001982,STU_INST_001_1710,2025-05-27,Disrespect to Teacher,Major,Student involved in disrespect to teacher during break time,Class Teacher Vinod Bhatt,Counseling,False,True,True,False
BEH_INST_001_001983,STU_INST_001_1712,2025-04-16,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Subject Teacher Suresh Kumar,Parent Meeting,False,False,True,False
BEH_INST_001_001984,STU_INST_001_1712,2025-05-28,Bullying,Minor,Student involved in bullying during assembly,Class Teacher Anil Thakkar,After School Detention,True,False,False,True
BEH_INST_001_001985,STU_INST_001_1712,2025-05-13,Damage to Property,Moderate,Student involved in damage to property during assembly,Discipline Incharge Nidhi Bhat,Suspension,False,True,True,False
BEH_INST_001_001986,STU_INST_001_1713,2025-09-09,Damage to Property,Minor,Student involved in damage to property during class hours,Class Teacher Maya Mehta,Suspension,False,True,True,False
BEH_INST_001_001987,STU_INST_001_1713,2025-06-27,Verbal Abuse,Major,Student involved in verbal abuse during class hours,Principal Shaurya Kapoor,Suspension,True,False,True,False
BEH_INST_001_001988,STU_INST_001_1713,2025-08-08,Late Coming,Major,Student involved in late coming during assembly,Class Teacher Karan Chaturvedi,Suspension,True,False,False,False
BEH_INST_001_001989,STU_INST_001_1714,2025-06-23,Bullying,Moderate,Student involved in bullying during sports period,Subject Teacher Aarav Sharma,Counseling,True,True,True,False
BEH_INST_001_001990,STU_INST_001_1714,2025-07-24,Damage to Property,Moderate,Student involved in damage to property during class hours,Class Teacher Aditi Raman,Parent Meeting,True,True,True,False
BEH_INST_001_001991,STU_INST_001_1714,2025-05-20,Incomplete Homework,Major,Student involved in incomplete homework during class hours,Subject Teacher Anil Venkatesh,After School Detention,False,True,True,False
BEH_INST_001_001992,STU_INST_001_1715,2025-03-01,Bunking Classes,Severe,Student involved in bunking classes during assembly,Class Teacher Kriti Rao,Behavior Contract,False,True,True,False
BEH_INST_001_001993,STU_INST_001_1715,2025-06-14,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Principal Myra Mandal,Verbal Warning,False,False,True,False
BEH_INST_001_001994,STU_INST_001_1716,2025-06-15,Cheating in Exam,Moderate,Student involved in cheating in exam during sports period,Discipline Incharge Pihu Mandal,Verbal Warning,True,True,False,False
BEH_INST_001_001995,STU_INST_001_1716,2025-03-07,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Class Teacher Kriti Ganguly,Community Service,False,False,True,False
BEH_INST_001_001996,STU_INST_001_1719,2025-05-25,Bullying,Severe,Student involved in bullying during sports period,Discipline Incharge Sunita Agarwal,Counseling,False,False,False,True
BEH_INST_001_001997,STU_INST_001_1720,2025-08-09,Bunking Classes,Minor,Student involved in bunking classes during class hours,Subject Teacher Akash Ghosh,Suspension,False,True,False,False
BEH_INST_001_001998,STU_INST_001_1720,2025-08-06,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Discipline Incharge Khushi Iyer,After School Detention,True,False,True,False
BEH_INST_001_001999,STU_INST_001_1721,2025-08-11,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Class Teacher Priyanka Ghosh,After School Detention,False,False,True,False
BEH_INST_001_002000,STU_INST_001_1721,2025-08-24,Incomplete Homework,Minor,Student involved in incomplete homework during sports period,Principal Pooja Gowda,Counseling,True,False,False,False
BEH_INST_001_002001,STU_INST_001_1722,2025-03-13,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Principal Riyansh Bhatia,Parent Meeting,True,False,False,False
BEH_INST_001_002002,STU_INST_001_1722,2025-03-22,Late Coming,Major,Student involved in late coming during assembly,Class Teacher Avni Sarkar,After School Detention,False,False,True,False
BEH_INST_001_002003,STU_INST_001_1723,2025-03-16,Fighting,Minor,Student involved in fighting during sports period,Subject Teacher Ravi Shukla,Behavior Contract,False,False,True,False
BEH_INST_001_002004,STU_INST_001_1725,2025-03-28,Incomplete Homework,Moderate,Student involved in incomplete homework during class hours,Subject Teacher Riya Menon,After School Detention,True,False,False,False
BEH_INST_001_002005,STU_INST_001_1726,2025-08-16,Cheating in Exam,Minor,Student involved in cheating in exam during break time,Principal Ankit Tiwari,Parent Meeting,False,False,False,False
BEH_INST_001_002006,STU_INST_001_1727,2025-08-18,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Subject Teacher Tanvi Mandal,Behavior Contract,True,False,True,False
BEH_INST_001_002007,STU_INST_001_1728,2025-04-14,Late Coming,Severe,Student involved in late coming during break time,Subject Teacher Shweta Iyer,Apology Letter,False,False,False,False
BEH_INST_001_002008,STU_INST_001_1728,2025-08-26,Bullying,Minor,Student involved in bullying during class hours,Class Teacher Shivansh Subramanian,Suspension,False,False,False,False
BEH_INST_001_002009,STU_INST_001_1730,2025-03-29,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Subject Teacher Harsh Mondal,Community Service,False,False,True,False
BEH_INST_001_002010,STU_INST_001_1730,2025-05-26,Bullying,Major,Student involved in bullying during sports period,Class Teacher Aditi Mukherjee,Parent Meeting,True,False,True,False
BEH_INST_001_002011,STU_INST_001_1731,2025-07-07,Bullying,Severe,Student involved in bullying during class hours,Principal Anjali Parikh,Verbal Warning,True,True,False,True
BEH_INST_001_002012,STU_INST_001_1732,2025-03-23,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Class Teacher Sneha Dave,Verbal Warning,True,True,True,True
BEH_INST_001_002013,STU_INST_001_1734,2025-06-17,Damage to Property,Moderate,Student involved in damage to property during sports period,Principal Shivansh Menon,Written Warning,False,True,True,False
BEH_INST_001_002014,STU_INST_001_1737,2025-06-28,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during break time,Subject Teacher Sneha Sethi,Verbal Warning,True,False,True,False
BEH_INST_001_002015,STU_INST_001_1738,2025-05-02,Cheating in Exam,Severe,Student involved in cheating in exam during break time,Discipline Incharge Kriti Iyer,After School Detention,False,False,False,False
BEH_INST_001_002016,STU_INST_001_1738,2025-05-10,Uniform Violation,Minor,Student involved in uniform violation during break time,Principal Diya Arora,Verbal Warning,True,False,False,False
BEH_INST_001_002017,STU_INST_001_1739,2025-06-22,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Class Teacher Yogesh Chaturvedi,Suspension,True,False,False,False
BEH_INST_001_002018,STU_INST_001_1741,2025-07-09,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Class Teacher Kiara Kumar,Community Service,True,False,False,False
BEH_INST_001_002019,STU_INST_001_1742,2025-03-28,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Principal Neha Khanna,Apology Letter,False,False,True,False
BEH_INST_001_002020,STU_INST_001_1742,2025-04-15,Fighting,Severe,Student involved in fighting during class hours,Principal Vinod Shetty,Written Warning,False,True,False,True
BEH_INST_001_002021,STU_INST_001_1744,2025-07-12,Bunking Classes,Severe,Student involved in bunking classes during assembly,Class Teacher Sapna Modi,Suspension,False,False,False,False
BEH_INST_001_002022,STU_INST_001_1745,2025-08-04,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Subject Teacher Krishna Biswas,Behavior Contract,False,True,True,False
BEH_INST_001_002023,STU_INST_001_1745,2025-08-07,Bullying,Major,Student involved in bullying during assembly,Discipline Incharge Deepika Aggarwal,Community Service,False,False,False,True
BEH_INST_001_002024,STU_INST_001_1745,2025-05-28,Classroom Disruption,Moderate,Student involved in classroom disruption during sports period,Principal Amit Bhardwaj,Community Service,True,False,True,False
BEH_INST_001_002025,STU_INST_001_1746,2025-07-29,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Subject Teacher Shreya Subramanian,Counseling,False,True,False,False
BEH_INST_001_002026,STU_INST_001_1747,2025-06-21,Late Coming,Minor,Student involved in late coming during assembly,Class Teacher Ayaan Mittal,Counseling,True,True,False,False
BEH_INST_001_002027,STU_INST_001_1749,2025-04-20,Bunking Classes,Minor,Student involved in bunking classes during sports period,Discipline Incharge Aditya Dubey,Community Service,True,False,True,False
BEH_INST_001_002028,STU_INST_001_1749,2025-08-23,Late Coming,Moderate,Student involved in late coming during assembly,Principal Ashish Menon,Suspension,False,True,False,False
BEH_INST_001_002029,STU_INST_001_1750,2025-03-15,Late Coming,Major,Student involved in late coming during assembly,Discipline Incharge Ira Aggarwal,Verbal Warning,False,False,False,False
BEH_INST_001_002030,STU_INST_001_1750,2025-09-11,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Principal Ishika Krishnan,After School Detention,False,False,True,False
BEH_INST_001_002031,STU_INST_001_1751,2025-07-22,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Principal Divya Ganguly,Verbal Warning,False,True,False,False
BEH_INST_001_002032,STU_INST_001_1751,2025-07-25,Incomplete Homework,Moderate,Student involved in incomplete homework during sports period,Principal Sneha Kamath,Behavior Contract,True,False,False,False
BEH_INST_001_002033,STU_INST_001_1752,2025-05-07,Bunking Classes,Minor,Student involved in bunking classes during break time,Principal Nidhi Tiwari,Suspension,True,False,True,False
BEH_INST_001_002034,STU_INST_001_1752,2025-04-27,Bunking Classes,Major,Student involved in bunking classes during sports period,Subject Teacher Advik Vyas,Community Service,False,False,True,False
BEH_INST_001_002035,STU_INST_001_1753,2025-07-23,Classroom Disruption,Minor,Student involved in classroom disruption during sports period,Subject Teacher Shreya Sen,Community Service,True,True,False,False
BEH_INST_001_002036,STU_INST_001_1753,2025-07-07,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Class Teacher Krishna Pal,Parent Meeting,False,False,False,False
BEH_INST_001_002037,STU_INST_001_1754,2025-06-07,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Discipline Incharge Yash Shinde,Suspension,True,True,True,False
BEH_INST_001_002038,STU_INST_001_1754,2025-08-27,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Class Teacher Zara Sen,Behavior Contract,False,False,True,False
BEH_INST_001_002039,STU_INST_001_1754,2025-08-29,Uniform Violation,Moderate,Student involved in uniform violation during break time,Subject Teacher Rajesh Agarwal,Verbal Warning,False,False,True,False
BEH_INST_001_002040,STU_INST_001_1757,2025-05-13,Late Coming,Major,Student involved in late coming during assembly,Discipline Incharge Vihaan Kulkarni,Community Service,False,True,False,False
BEH_INST_001_002041,STU_INST_001_1759,2025-04-25,Mobile Phone Usage,Minor,Student involved in mobile phone usage during assembly,Subject Teacher Deepika Bhatt,After School Detention,True,False,True,False
BEH_INST_001_002042,STU_INST_001_1760,2025-07-28,Late Coming,Minor,Student involved in late coming during sports period,Class Teacher Neha Krishnan,Parent Meeting,False,True,True,False
BEH_INST_001_002043,STU_INST_001_1760,2025-08-04,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Subject Teacher Suresh Das,Community Service,False,False,True,False
BEH_INST_001_002044,STU_INST_001_1761,2025-04-24,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during class hours,Subject Teacher Kavita Modi,Community Service,True,False,True,False
BEH_INST_001_002045,STU_INST_001_1762,2025-08-09,Fighting,Minor,Student involved in fighting during assembly,Class Teacher Atharv Agarwal,Behavior Contract,False,False,False,False
BEH_INST_001_002046,STU_INST_001_1762,2025-07-23,Incomplete Homework,Major,Student involved in incomplete homework during assembly,Subject Teacher Dhruv Singh,Community Service,True,True,True,False
BEH_INST_001_002047,STU_INST_001_1762,2025-08-04,Late Coming,Moderate,Student involved in late coming during class hours,Discipline Incharge Ananya Mukherjee,Counseling,True,False,True,False
BEH_INST_001_002048,STU_INST_001_1763,2025-07-11,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Discipline Incharge Aditya Raman,Parent Meeting,False,True,True,False
BEH_INST_001_002049,STU_INST_001_1763,2025-09-01,Bullying,Severe,Student involved in bullying during sports period,Class Teacher Rashmi Kapoor,Counseling,False,False,True,False
BEH_INST_001_002050,STU_INST_001_1764,2025-08-28,Disrespect to Teacher,Major,Student involved in disrespect to teacher during class hours,Subject Teacher Deepak Raman,Counseling,False,True,True,False
BEH_INST_001_002051,STU_INST_001_1764,2025-07-17,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Subject Teacher Arjit Bhatt,After School Detention,False,False,True,False
BEH_INST_001_002052,STU_INST_001_1765,2025-04-19,Bullying,Moderate,Student involved in bullying during class hours,Subject Teacher Raj Modi,Apology Letter,False,False,True,False
BEH_INST_001_002053,STU_INST_001_1765,2025-06-12,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Discipline Incharge Shivansh Kumar,Community Service,True,True,False,False
BEH_INST_001_002054,STU_INST_001_1765,2025-07-18,Uniform Violation,Minor,Student involved in uniform violation during class hours,Class Teacher Tanya Suthar,Community Service,False,False,False,False
BEH_INST_001_002055,STU_INST_001_1766,2025-07-20,Fighting,Minor,Student involved in fighting during assembly,Principal Karan Shetty,Parent Meeting,False,True,True,True
BEH_INST_001_002056,STU_INST_001_1766,2025-07-14,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Discipline Incharge Samar Shinde,Written Warning,True,True,True,True
BEH_INST_001_002057,STU_INST_001_1768,2025-08-22,Cheating in Exam,Minor,Student involved in cheating in exam during sports period,Principal Ayaan Nair,Verbal Warning,False,False,True,False
BEH_INST_001_002058,STU_INST_001_1770,2025-05-03,Uniform Violation,Major,Student involved in uniform violation during sports period,Class Teacher Sanjay Parikh,Behavior Contract,True,True,False,False
BEH_INST_001_002059,STU_INST_001_1770,2025-06-19,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during assembly,Class Teacher Sai Mishra,Community Service,True,False,True,False
BEH_INST_001_002060,STU_INST_001_1772,2025-06-28,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during assembly,Principal Deepika Panchal,Written Warning,False,True,False,False
BEH_INST_001_002061,STU_INST_001_1774,2025-06-11,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Discipline Incharge Myra Saha,Behavior Contract,True,True,False,False
BEH_INST_001_002062,STU_INST_001_1775,2025-09-14,Bunking Classes,Severe,Student involved in bunking classes during class hours,Discipline Incharge Preeti Roy,Behavior Contract,False,False,True,False
BEH_INST_001_002063,STU_INST_001_1776,2025-05-26,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Discipline Incharge Preeti Goel,After School Detention,False,True,False,False
BEH_INST_001_002064,STU_INST_001_1778,2025-06-14,Uniform Violation,Major,Student involved in uniform violation during class hours,Class Teacher Deepak Arora,Verbal Warning,False,True,True,False
BEH_INST_001_002065,STU_INST_001_1779,2025-07-16,Bunking Classes,Severe,Student involved in bunking classes during sports period,Class Teacher Karan Pawar,Written Warning,False,False,True,False
BEH_INST_001_002066,STU_INST_001_1779,2025-09-14,Classroom Disruption,Major,Student involved in classroom disruption during class hours,Class Teacher Sapna Khanna,Written Warning,False,False,False,False
BEH_INST_001_002067,STU_INST_001_1780,2025-04-02,Bullying,Severe,Student involved in bullying during sports period,Subject Teacher Ananya Bhattacharya,Written Warning,True,False,True,True
BEH_INST_001_002068,STU_INST_001_1782,2025-03-21,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Subject Teacher Rashmi Suthar,Community Service,False,False,False,False
BEH_INST_001_002069,STU_INST_001_1784,2025-07-21,Classroom Disruption,Moderate,Student involved in classroom disruption during assembly,Discipline Incharge Veer Reddy,Apology Letter,False,True,True,False
BEH_INST_001_002070,STU_INST_001_1784,2025-06-25,Fighting,Major,Student involved in fighting during sports period,Class Teacher Suresh Kumar,Suspension,False,True,False,False
BEH_INST_001_002071,STU_INST_001_1788,2025-07-07,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Subject Teacher Navya Reddy,After School Detention,True,True,True,False
BEH_INST_001_002072,STU_INST_001_1789,2025-09-06,Fighting,Minor,Student involved in fighting during break time,Principal Samar Suthar,Apology Letter,True,False,False,False
BEH_INST_001_002073,STU_INST_001_1791,2025-07-01,Classroom Disruption,Severe,Student involved in classroom disruption during sports period,Subject Teacher Ashish Mukherjee,Parent Meeting,False,False,True,False
BEH_INST_001_002074,STU_INST_001_1792,2025-04-07,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Principal Arya Vyas,Written Warning,True,False,False,False
BEH_INST_001_002075,STU_INST_001_1792,2025-04-22,Verbal Abuse,Major,Student involved in verbal abuse during assembly,Discipline Incharge Pooja Shinde,After School Detention,True,False,True,False
BEH_INST_001_002076,STU_INST_001_1792,2025-07-20,Uniform Violation,Severe,Student involved in uniform violation during sports period,Class Teacher Manisha Suthar,Apology Letter,False,True,False,False
BEH_INST_001_002077,STU_INST_001_1793,2025-03-10,Uniform Violation,Minor,Student involved in uniform violation during sports period,Class Teacher Saanvi Bhatt,Behavior Contract,False,False,True,False
BEH_INST_001_002078,STU_INST_001_1797,2025-06-02,Incomplete Homework,Major,Student involved in incomplete homework during class hours,Principal Harsh Srivastava,Counseling,False,True,False,False
BEH_INST_001_002079,STU_INST_001_1798,2025-05-26,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Discipline Incharge Sai Joshi,Apology Letter,True,True,False,False
BEH_INST_001_002080,STU_INST_001_1798,2025-03-02,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Subject Teacher Ankit Mitra,Apology Letter,False,True,True,False
BEH_INST_001_002081,STU_INST_001_1798,2025-03-05,Bunking Classes,Major,Student involved in bunking classes during class hours,Class Teacher Kavya Hegde,After School Detention,False,False,False,False
BEH_INST_001_002082,STU_INST_001_1800,2025-04-22,Uniform Violation,Major,Student involved in uniform violation during assembly,Principal Arjit Aggarwal,Community Service,True,False,False,False
BEH_INST_001_002083,STU_INST_001_1800,2025-05-28,Cheating in Exam,Moderate,Student involved in cheating in exam during break time,Subject Teacher Krishna Parikh,Verbal Warning,True,True,False,False
BEH_INST_001_002084,STU_INST_001_1801,2025-05-02,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during class hours,Subject Teacher Rahul Singhal,After School Detention,False,True,True,False
BEH_INST_001_002085,STU_INST_001_1802,2025-03-11,Bullying,Severe,Student involved in bullying during class hours,Principal Shweta Thakkar,Community Service,True,False,True,False
BEH_INST_001_002086,STU_INST_001_1804,2025-04-22,Cheating in Exam,Major,Student involved in cheating in exam during class hours,Subject Teacher Preeti Gupta,Parent Meeting,False,False,False,False
BEH_INST_001_002087,STU_INST_001_1804,2025-06-03,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during class hours,Discipline Incharge Rajesh Shukla,Counseling,False,True,False,False
BEH_INST_001_002088,STU_INST_001_1805,2025-09-08,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during class hours,Subject Teacher Khushi Kale,Parent Meeting,False,False,False,False
BEH_INST_001_002089,STU_INST_001_1805,2025-08-16,Incomplete Homework,Severe,Student involved in incomplete homework during sports period,Subject Teacher Dev Mukherjee,Written Warning,False,True,True,False
BEH_INST_001_002090,STU_INST_001_1806,2025-04-05,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Subject Teacher Sunita Rao,Apology Letter,False,False,False,False
BEH_INST_001_002091,STU_INST_001_1807,2025-04-14,Classroom Disruption,Severe,Student involved in classroom disruption during sports period,Principal Raj Mishra,Behavior Contract,False,False,True,False
BEH_INST_001_002092,STU_INST_001_1807,2025-03-12,Classroom Disruption,Major,Student involved in classroom disruption during break time,Principal Rashmi Mishra,Apology Letter,True,True,True,False
BEH_INST_001_002093,STU_INST_001_1807,2025-04-30,Late Coming,Moderate,Student involved in late coming during class hours,Discipline Incharge Varun Nair,Community Service,True,True,True,False
BEH_INST_001_002094,STU_INST_001_1808,2025-03-01,Incomplete Homework,Major,Student involved in incomplete homework during break time,Class Teacher Seema Bose,Apology Letter,False,False,False,False
BEH_INST_001_002095,STU_INST_001_1809,2025-04-21,Damage to Property,Major,Student involved in damage to property during break time,Principal Arya Agarwal,Community Service,False,False,False,False
BEH_INST_001_002096,STU_INST_001_1809,2025-03-10,Damage to Property,Major,Student involved in damage to property during break time,Discipline Incharge Kabir Chopra,Parent Meeting,True,True,False,False
BEH_INST_001_002097,STU_INST_001_1809,2025-04-02,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Principal Zara Krishnan,Community Service,False,False,True,False
BEH_INST_001_002098,STU_INST_001_1810,2025-07-07,Bunking Classes,Minor,Student involved in bunking classes during break time,Class Teacher Om Ganguly,Apology Letter,False,False,True,False
BEH_INST_001_002099,STU_INST_001_1811,2025-05-24,Verbal Abuse,Severe,Student involved in verbal abuse during assembly,Principal Anjali Mittal,After School Detention,False,False,False,False
BEH_INST_001_002100,STU_INST_001_1812,2025-07-24,Bullying,Major,Student involved in bullying during class hours,Subject Teacher Deepika Bhardwaj,Counseling,False,True,True,False
BEH_INST_001_002101,STU_INST_001_1813,2025-07-27,Bullying,Severe,Student involved in bullying during class hours,Subject Teacher Karan Singhal,Parent Meeting,False,True,False,True
BEH_INST_001_002102,STU_INST_001_1813,2025-04-14,Damage to Property,Severe,Student involved in damage to property during break time,Class Teacher Reyansh Kulkarni,Parent Meeting,True,False,False,False
BEH_INST_001_002103,STU_INST_001_1814,2025-07-31,Cheating in Exam,Severe,Student involved in cheating in exam during sports period,Subject Teacher Arjun Rao,Parent Meeting,False,True,False,False
BEH_INST_001_002104,STU_INST_001_1814,2025-09-06,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Discipline Incharge Priyanka Trivedi,Apology Letter,False,False,True,False
BEH_INST_001_002105,STU_INST_001_1815,2025-07-04,Damage to Property,Moderate,Student involved in damage to property during break time,Discipline Incharge Vikram Mathur,Written Warning,False,False,True,False
BEH_INST_001_002106,STU_INST_001_1816,2025-09-12,Uniform Violation,Minor,Student involved in uniform violation during sports period,Principal Shriya Bansal,After School Detention,True,False,True,False
BEH_INST_001_002107,STU_INST_001_1817,2025-08-18,Fighting,Moderate,Student involved in fighting during assembly,Subject Teacher Nidhi Kulkarni,Parent Meeting,True,False,False,False
BEH_INST_001_002108,STU_INST_001_1818,2025-09-06,Damage to Property,Minor,Student involved in damage to property during break time,Discipline Incharge Ira Jindal,Verbal Warning,True,False,True,False
BEH_INST_001_002109,STU_INST_001_1819,2025-03-08,Bullying,Moderate,Student involved in bullying during assembly,Discipline Incharge Arjun Kulkarni,Suspension,True,False,False,True
BEH_INST_001_002110,STU_INST_001_1819,2025-03-13,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Principal Krishna Mandal,Behavior Contract,True,False,False,False
BEH_INST_001_002111,STU_INST_001_1819,2025-06-15,Fighting,Severe,Student involved in fighting during assembly,Subject Teacher Aryan Khanna,Verbal Warning,False,True,True,False
BEH_INST_001_002112,STU_INST_001_1820,2025-03-15,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Subject Teacher Deepika Pawar,Community Service,True,False,True,False
BEH_INST_001_002113,STU_INST_001_1820,2025-07-21,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Class Teacher Ankit Saha,Suspension,False,False,True,False
BEH_INST_001_002114,STU_INST_001_1821,2025-08-27,Late Coming,Moderate,Student involved in late coming during class hours,Discipline Incharge Priyanka Joshi,Suspension,False,True,True,False
BEH_INST_001_002115,STU_INST_001_1823,2025-04-11,Bullying,Minor,Student involved in bullying during assembly,Discipline Incharge Meera Malhotra,Apology Letter,True,True,False,False
BEH_INST_001_002116,STU_INST_001_1824,2025-08-14,Damage to Property,Major,Student involved in damage to property during break time,Class Teacher Khushi Bhatt,Apology Letter,True,True,False,False
BEH_INST_001_002117,STU_INST_001_1824,2025-03-05,Bunking Classes,Moderate,Student involved in bunking classes during sports period,Principal Dev Joshi,Suspension,True,True,False,False
BEH_INST_001_002118,STU_INST_001_1824,2025-08-31,Fighting,Moderate,Student involved in fighting during break time,Class Teacher Ravi Kapoor,Community Service,False,False,True,False
BEH_INST_001_002119,STU_INST_001_1826,2025-08-26,Bunking Classes,Severe,Student involved in bunking classes during assembly,Discipline Incharge Amit Desai,After School Detention,False,True,False,False
BEH_INST_001_002120,STU_INST_001_1829,2025-04-10,Classroom Disruption,Major,Student involved in classroom disruption during class hours,Discipline Incharge Sanjay Venkatesh,Apology Letter,False,True,False,False
BEH_INST_001_002121,STU_INST_001_1830,2025-03-29,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Principal Arya Shinde,Behavior Contract,True,True,True,False
BEH_INST_001_002122,STU_INST_001_1831,2025-06-18,Bullying,Severe,Student involved in bullying during break time,Subject Teacher Khushi Jain,Suspension,False,False,False,True
BEH_INST_001_002123,STU_INST_001_1834,2025-03-07,Damage to Property,Severe,Student involved in damage to property during assembly,Discipline Incharge Zara Gupta,Verbal Warning,False,False,False,False
BEH_INST_001_002124,STU_INST_001_1835,2025-07-27,Fighting,Severe,Student involved in fighting during break time,Principal Shreya Mehta,Suspension,False,False,False,True
BEH_INST_001_002125,STU_INST_001_1835,2025-06-28,Incomplete Homework,Minor,Student involved in incomplete homework during class hours,Subject Teacher Vinod Tiwari,Suspension,True,False,False,False
BEH_INST_001_002126,STU_INST_001_1836,2025-07-14,Classroom Disruption,Moderate,Student involved in classroom disruption during break time,Principal Ira Chakraborty,Apology Letter,False,True,False,False
BEH_INST_001_002127,STU_INST_001_1836,2025-09-03,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Class Teacher Khushi Mishra,Counseling,False,False,True,False
BEH_INST_001_002128,STU_INST_001_1837,2025-07-17,Fighting,Moderate,Student involved in fighting during sports period,Discipline Incharge Samar Jain,Parent Meeting,False,False,True,True
BEH_INST_001_002129,STU_INST_001_1837,2025-07-14,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Class Teacher Akash Joshi,Suspension,False,False,True,False
BEH_INST_001_002130,STU_INST_001_1839,2025-07-25,Late Coming,Severe,Student involved in late coming during break time,Class Teacher Rudra Bhat,Community Service,False,False,True,False
BEH_INST_001_002131,STU_INST_001_1839,2025-07-03,Bunking Classes,Severe,Student involved in bunking classes during break time,Class Teacher Aryan Joshi,After School Detention,False,False,True,False
BEH_INST_001_002132,STU_INST_001_1840,2025-05-03,Bunking Classes,Major,Student involved in bunking classes during break time,Subject Teacher Kavita Sharma,After School Detention,False,True,False,False
BEH_INST_001_002133,STU_INST_001_1842,2025-09-06,Damage to Property,Severe,Student involved in damage to property during break time,Discipline Incharge Priya Kumar,Behavior Contract,True,True,False,False
BEH_INST_001_002134,STU_INST_001_1843,2025-05-14,Bullying,Major,Student involved in bullying during class hours,Subject Teacher Yash Joshi,Written Warning,True,False,False,False
BEH_INST_001_002135,STU_INST_001_1843,2025-06-01,Bunking Classes,Severe,Student involved in bunking classes during break time,Principal Anil Shetty,After School Detention,True,True,True,False
BEH_INST_001_002136,STU_INST_001_1843,2025-08-19,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Class Teacher Pihu Rao,Community Service,False,False,True,False
BEH_INST_001_002137,STU_INST_001_1844,2025-07-28,Bunking Classes,Minor,Student involved in bunking classes during break time,Principal Priyanka Jain,Suspension,True,True,True,False
